Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Tanner Kohlhepp","ND",22,7,2,3.0815218030166998,23,1,0,0,2,61.1,250,42,23,21,3,22,9,7,0,65,"Tanner Kohlhepp","sa3022238",681289
"Ryan Bourassa","SDST",21,0,4,4.039370200070665,14,5,0,0,2,42.1,188,36,22,19,3,24,2,2,1,65,"Ryan Bourassa","sa3022947",802180
"Mason Gray","UVU",,3,7,5.704225352112676,14,14,1,0,0,71,326,83,53,45,10,32,6,6,0,65,"Mason Gray","sa3032618",
"Gabriel Levy","DAV",21,5,3,4.606634904522108,13,12,1,0,1,70.1,304,78,41,36,8,9,7,2,2,65,"Gabriel Levy","sa3036286",
"Anthony LoRicco","ARMY",,4,2,5.142857142857143,11,11,0,0,0,56,263,63,39,32,9,22,12,3,0,65,"Anthony LoRicco","sa3036571",
"Jacob Pennington","MUR",,5,2,3.3750000699706715,34,3,0,0,0,61.1,253,52,28,23,8,14,6,3,0,65,"Jacob Pennington","sa3039679",
"Dominic Robinson","SHSU",,4,1,3.4838709677419355,12,12,0,0,0,62,263,58,27,24,5,16,4,3,0,65,"Dominic Robinson","sa3040906",
"Easton Walker","BYU",,2,6,3.4880384048402924,15,13,0,0,0,69.2,312,71,42,27,7,19,8,1,0,65,"Easton Walker","sa3044664",
"Andrew Hoffmann","ILL",21,3,0,2.8723403672494205,11,11,0,0,0,62.2,258,49,23,20,3,15,3,5,0,64,"Andrew Hoffmann","29633",694851
"Chase Dollander","GASO",19,4,3,4.040816326530612,12,11,0,0,0,49,222,49,32,22,3,28,2,2,0,64,"Chase Dollander","33482",801403
"Zach Messinger","UVA",21,3,2,4.894736842105263,28,4,0,0,0,57,244,53,36,31,8,21,5,2,0,64,"Zach Messinger","sa3018093",684725
"Caleb Franzen","PORT",20,3,3,4.8,18,5,0,0,1,60,254,61,35,32,8,11,6,3,0,64,"Caleb Franzen","sa3020531",800061
"Trey Dombroski","MONM",20,5,1,2.7341771491768476,9,8,1,1,0,52.2,221,55,20,16,0,8,4,1,1,64,"Trey Dombroski","sa3020833",690667
"Greg Duncan","RAD",,6,3,4.384615384615385,13,13,1,0,0,78,355,95,49,38,4,26,9,12,0,64,"Greg Duncan","sa3030652",
"Nathan Florence","HART",,3,3,4.764705882352941,9,9,3,1,0,51,230,52,31,27,3,28,3,3,0,64,"Nathan Florence","sa3031469",
"Luke Gesell","UNCW",,5,3,4.429687367985029,16,15,0,0,0,85.1,363,86,50,42,15,15,7,3,0,64,"Luke Gesell","sa3032157",
"Chance Hroch","NEB",24,5,3,4.153846153846154,14,14,1,0,0,78,340,82,38,36,6,19,11,5,0,64,"Chance Hroch","sa3034200",
"Justin Kelly","UTAH",22,1,10,7.123404024054214,15,13,0,0,1,78.1,358,112,69,62,9,30,3,11,0,64,"Justin Kelly","sa3035221",
"Chris Ludman","DEL",,3,5,4.615384615384615,11,11,3,1,0,78,336,77,46,40,4,18,7,6,0,64,"Chris Ludman","sa3036656",
"Justin Miller","PFW",20,5,7,7.151351203890595,13,12,0,0,0,61.2,294,58,54,49,4,47,4,5,0,64,"Justin Miller","sa3038071",
"Tyler OClair","UAB",,5,4,4.038461538461538,13,13,1,1,0,78,335,71,46,35,10,28,4,6,0,64,"Tyler OClair","sa3039020",
"Cole Parks","NCAT",,5,2,3.95811510419366,11,10,2,0,0,63.2,275,59,33,28,4,28,1,1,0,64,"Cole Parks","sa3039478",
"Brad Lord","USF",21,3,5,4.7647059795503255,17,11,0,0,1,62.1,281,68,38,33,5,18,6,3,0,63,"Brad Lord","31972",695418
"Jake Smith","MIA",21,3,1,3.4468085106382977,18,7,0,0,0,47,195,38,19,18,3,14,4,6,1,63,"Jake Smith","sa3017258",681977
"Ben Gerl","NKU",19,4,6,6.406779868134963,13,13,0,0,0,78.2,359,95,60,56,16,32,11,3,0,63,"Ben Gerl","sa3032142",
"Tommy Green","MER",22,4,4,6.381818181818182,24,10,0,0,0,55,242,60,43,39,10,18,4,4,0,63,"Tommy Green","sa3032674",
"Trent Johnson","PUR",,4,5,4.5,13,11,0,0,0,66,297,74,41,33,18,24,2,11,0,63,"Trent Johnson","sa3034819",
"Connor Langreder","NIU",19,4,4,5.890909090909091,14,11,1,1,0,55,256,48,40,36,1,38,8,13,0,63,"Connor Langreder","sa3035945",
"Jared Milch","STBK",23,6,4,3.0405405405405403,13,13,2,0,0,74,314,64,36,25,4,21,5,2,0,63,"Jared Milch","sa3038010",
"Garrett Navarra","CMU",21,6,0,4.14,15,9,0,0,0,50,202,41,23,23,6,17,0,3,0,63,"Garrett Navarra","sa3038698",
"Nick Pantos","ODU",,4,2,4.821428571428571,16,11,0,0,1,56,262,65,39,30,4,23,11,7,0,63,"Nick Pantos","sa3039407",
"Jack Neely","OSU",21,2,3,6.096774381107649,12,9,0,0,0,41.1,191,35,28,28,9,24,13,3,0,62,"Jack Neely","30106",680891
"Orion Kerkering","USF",20,5,3,2.88,25,1,0,0,5,50,233,39,23,16,3,35,5,8,0,62,"Orion Kerkering","31776",689147
"Easton Sikorski","WMU",21,5,3,4.142857142857143,11,11,2,0,0,63,268,70,32,29,4,18,2,4,0,62,"Easton Sikorski","sa3020250",675783
"Chandler Murphy","ARIZ",20,7,0,4.285714285714286,20,8,0,0,0,63,287,71,43,30,1,25,5,10,0,62,"Chandler Murphy","sa3023123",686489
"Thomas Babalis","BING",,4,4,2.858823465261494,10,10,4,3,0,56.2,235,43,24,18,3,20,4,2,0,62,"Thomas Babalis","sa3026348",
"Andy Bean","BEL",,5,2,4.098214425298637,14,12,1,0,1,74.2,315,64,38,34,10,24,9,4,4,62,"Andy Bean","sa3026791",
"Carter Benbrook","UCSB",,7,1,3.018633468849858,25,0,0,0,5,53.2,232,52,23,18,3,19,5,8,0,62,"Carter Benbrook","sa3026941",
"Russell Grant II","SCU",,1,6,3.689440906372049,15,13,0,0,0,53.2,238,36,27,22,4,28,14,6,1,62,"Russell Grant II","sa3032585",
"Zach Keenan","MTSU",,2,5,3.857142707001717,14,11,1,0,1,65.1,278,61,32,28,9,13,7,2,0,62,"Zach Keenan","sa3035156",
"Bryce Konitzer","OAK",21,3,2,5.373134328358209,13,8,0,0,1,67,305,76,50,40,6,24,8,7,0,62,"Bryce Konitzer","sa3035628",
"Mason Meyer","LIB",,5,1,3.618556843337102,16,7,1,0,1,64.2,270,66,30,26,9,10,3,5,0,62,"Mason Meyer","sa3037946",
"Jack Noble","LBSU",21,3,2,2.7931035217575473,12,10,0,0,0,48.1,210,38,17,15,4,24,4,3,0,62,"Jack Noble","sa3038897",
"Austin Parsley","UNCG",,8,2,3.3,20,2,0,0,1,60,253,60,32,22,5,8,3,1,0,62,"Austin Parsley","sa3039504",
"Nik Pry","UNC",,3,4,6.274648055886498,29,0,0,0,4,47.1,216,51,40,33,11,18,2,13,0,62,"Nik Pry","sa3040259",
"Luke Rettig","LEH",21,3,4,3.5904254590617755,13,9,0,0,1,62.2,271,55,29,25,0,26,11,7,0,62,"Luke Rettig","sa3040632",
"Dalton Rhadans","WOF",,6,0,2.593220338983051,24,0,0,0,7,59,253,50,19,17,0,20,7,1,0,62,"Dalton Rhadans","sa3040663",
"Joshua South","BEL",,4,6,4.690678117741669,14,14,1,1,0,78.2,348,85,54,41,11,22,8,3,0,62,"Joshua South","sa3042784",
"Jake Spillane","UCD",,4,8,5.399999835205083,15,15,0,0,0,83.1,369,97,56,50,11,25,1,3,0,62,"Jake Spillane","sa3042845",
"Wade Strain","W&M",,5,6,6.324324324324325,13,13,0,0,0,74,333,98,53,52,12,13,5,1,0,62,"Wade Strain","sa3043203",
"Morgan White","SEA",21,2,5,4.95,14,14,0,0,0,60,270,48,35,33,8,38,6,6,0,62,"Morgan White","sa3045127",
"Brandon White","WSU",21,6,4,4.980582708732187,13,13,0,0,0,68.2,314,71,46,38,3,39,5,6,0,61,"Brandon White","sa3020589",681449
"Zach Jacobs","UCR",19,1,6,5.175,13,13,1,0,0,80,371,105,58,46,3,16,10,8,0,61,"Zach Jacobs","sa3020600",806303
"Pat Gallagher","CONN",21,5,2,4.443037867412377,14,10,0,0,0,52.2,240,54,31,26,7,24,4,4,1,61,"Pat Gallagher","sa3020938",693483
"Matt Amrhein","CBU",,7,2,2.7411168574267104,20,6,1,0,1,65.2,274,52,27,20,6,18,7,3,0,61,"Matt Amrhein","sa3026013",
"John Bakke","MORE",22,1,3,4.0212765957446805,27,0,0,0,7,47,203,39,24,21,9,24,4,3,1,61,"John Bakke","sa3026458",
"Blake Hely","DAV",,4,2,3.7772019232240224,11,11,0,0,0,64.1,282,52,40,27,6,27,12,8,0,61,"Blake Hely","sa3033579",
"Mark Moyer","CARK",,5,6,4.2954543964921985,14,12,3,0,0,73.1,329,88,47,35,5,19,1,2,1,61,"Mark Moyer","sa3038490",
"Alex Pinedo","TAR",,3,5,5.901639344262295,12,11,1,1,0,61,277,69,50,40,10,27,6,2,0,61,"Alex Pinedo","sa3039938",
"Parker Scott","OKST",,8,1,2.5359116556559957,12,10,0,0,0,60.1,255,55,20,17,5,16,8,3,0,61,"Parker Scott","sa3041862",
"Zebby Matthews","WCU",21,6,2,3.521739203447657,10,10,2,2,0,61.1,254,63,28,24,6,7,7,1,0,60,"Zebby Matthews","31827",805673
"Riley Davis","UAB",22,4,5,3.7436973589825877,13,13,3,1,0,79.1,349,83,41,33,6,24,9,6,0,60,"Riley Davis","sa3018145",695281
"Kyle Luckham","CSUF",21,2,9,5.246963400683588,15,14,0,0,0,82.1,374,86,53,48,8,25,20,4,1,60,"Kyle Luckham","sa3020378",680734
"Jake Bennett","OU",20,4,3,6.3433736397472895,16,13,0,0,0,55.1,250,68,44,39,7,13,4,12,0,60,"Jake Bennett","sa3020737",687562
"Quinn Mathews","STAN",20,5,2,6.075000231742868,18,14,0,0,0,66.2,299,63,51,45,9,33,8,5,0,60,"Quinn Mathews","sa3023407",687273
"Kyle Backhus","SHSU",,4,2,3.494117568652937,13,12,2,0,0,56.2,248,41,28,22,3,26,10,3,0,60,"Kyle Backhus","sa3026366",
"Cam Colmore","ECU",,7,1,2.407643370601469,32,1,0,0,2,52.1,217,41,19,14,2,17,7,4,0,60,"Cam Colmore","sa3029201",
"Garett Delano","MER",23,6,1,4.315573635552402,15,12,0,0,0,81.1,333,68,43,39,13,20,9,5,0,60,"Garett Delano","sa3030055",
"Jonathan Ellison","MCN",,5,3,2.986725562889789,15,14,0,0,0,75.1,319,58,30,25,5,37,2,4,0,60,"Jonathan Ellison","sa3030899",
"Ty Fisher","TNTC",20,6,4,4.2631578947368425,14,12,2,1,0,76,331,79,48,36,4,15,7,2,1,60,"Ty Fisher","sa3031391",
"Chase Gearing","NICH",21,4,5,4.7368421052631575,14,14,0,0,0,76,341,81,46,40,7,25,13,5,0,60,"Chase Gearing","sa3032077",
"Jason Hartline","ODU",,5,0,1.875,27,0,0,0,3,48,192,42,13,10,1,10,4,0,0,60,"Jason Hartline","sa3033343",
"Preston Snavely","WICH",,4,7,5.453202175392271,14,14,0,0,0,67.2,309,79,47,41,11,25,5,5,0,60,"Preston Snavely","sa3042667",
"Brett Walker","ORE",22,6,3,3.657370629097703,15,15,0,0,0,83.2,362,81,41,34,9,26,7,2,0,60,"Brett Walker","sa3044655",
"Peyton Wigginton","MTSU",,3,5,3.1631800172935076,14,14,1,1,0,79.2,339,75,37,28,6,24,9,4,0,60,"Peyton Wigginton","sa3045185",
"Alfredo Ruiz","LBSU",21,5,1,3.745664657291464,11,11,0,0,0,57.2,249,54,25,24,1,23,8,5,0,59,"Alfredo Ruiz","sa3017506",701619
"Tyler Ras","ALA",21,7,5,5.81538478603025,16,15,0,0,0,86.2,376,93,59,56,20,24,5,5,0,59,"Tyler Ras","sa3017718",680724
"Marcus Johnson","DUKE",20,5,3,3.0535714285714284,30,0,0,0,7,56,223,40,22,19,7,12,4,2,0,59,"Marcus Johnson","sa3020324",687189
"Mason Adams","JAX",21,2,4,6.428571428571429,15,11,0,0,0,63,281,65,47,45,9,31,9,8,0,59,"Mason Adams","sa3020388",690279
"Shawn Rapp","UNC",20,1,2,5.207142715259478,25,5,0,0,0,46.2,215,56,27,27,4,14,11,4,0,59,"Shawn Rapp","sa3020743",688943
"Adam Bloebaum","WASH",,2,5,4.15384606678206,18,10,0,0,2,60.2,260,59,31,28,7,16,7,5,0,59,"Adam Bloebaum","sa3027267",
"Sam Bower","SMC",20,4,5,3.430327761592935,14,14,0,0,0,81.1,323,63,37,31,6,13,3,2,0,59,"Sam Bower","sa3027483",804984
"Blake Brogdon","RICE",,3,5,5.070422535211268,13,10,1,1,0,71,313,89,46,40,4,21,6,8,0,59,"Blake Brogdon","sa3027736",
"John Byrnes","AFA",,5,4,3.857143002106728,14,14,0,0,0,67.2,289,61,39,29,4,27,9,9,0,59,"John Byrnes","sa3028205",
"Ryan Cyr","KU",,4,7,6.538116368242739,20,11,0,0,0,74.1,341,105,64,54,10,12,4,2,0,59,"Ryan Cyr","sa3029752",
"Eli Davis","KU",,6,6,5.562813857080896,14,14,2,1,0,66.1,306,65,46,41,3,45,5,5,0,59,"Eli Davis","sa3029904",
"Jacob Edwards","UNCA",20,4,6,5.641791044776119,19,14,1,0,0,67,307,82,49,42,9,25,10,7,0,59,"Jacob Edwards","sa3030812",
"Michael Garza","UIW",21,3,4,5.576087072125457,19,8,1,0,6,61.1,275,75,47,38,7,19,5,3,0,59,"Michael Garza","sa3032024",
"Michael Lasiewicz","NIU",,3,7,4.878151104128826,13,13,3,0,0,79.1,340,79,52,43,3,29,8,3,1,59,"Michael Lasiewicz","sa3036018",
"Joey Machado","OMA",23,5,4,3.8368421822967966,14,14,0,0,0,63.1,293,67,38,27,7,35,7,5,0,59,"Joey Machado","sa3036792",
"Jake Noviello","FAIR",21,9,0,1.4702969741709124,10,10,2,2,0,67.1,268,50,14,11,4,9,9,3,0,59,"Jake Noviello","sa3038950",
"Collin Romel","KENT",,3,7,5.323943661971831,15,12,2,0,1,71,332,78,54,42,5,30,8,2,0,59,"Collin Romel","sa3041102",
"Pete Soporowski","RID",,6,3,3.8571427762976263,11,10,5,3,0,60.2,263,59,32,26,4,16,6,2,1,59,"Pete Soporowski","sa3042745",
"Ryan Watson","GAST",,4,4,6.636871366940475,15,11,0,0,2,59.2,281,75,51,44,8,21,3,7,3,59,"Ryan Watson","sa3044868",
"Carter Young","GCU",,7,1,2.7658535556010344,15,13,1,1,0,68.1,296,69,24,21,5,27,4,1,0,59,"Carter Young","sa3045729",
"Adam Smith","UNCW",21,6,1,2.494565269108757,19,7,0,0,3,61.1,268,57,29,17,4,26,8,3,0,58,"Adam Smith","sa3017147",702111
"Sean Harney","UK",22,3,2,3.690647583300023,18,6,0,0,6,46.1,214,43,22,19,8,17,20,1,0,58,"Sean Harney","sa3020472",686184
"Luis Ramirez","LBSU",20,4,4,4.270407997037616,11,11,0,0,0,65.1,282,60,34,31,2,25,14,9,0,58,"Luis Ramirez","sa3020831",687328
"Riley Gowens","ILL",21,2,5,6.079470352260523,12,12,0,0,0,50.1,230,51,38,34,13,28,4,0,0,58,"Riley Gowens","sa3022948",803035
"Ty Abraham","MCN",,4,3,4.689473778362752,15,12,0,0,0,63.1,284,63,37,33,8,36,6,9,0,58,"Ty Abraham","sa3025711",
"Cole Bates","DSU",,2,5,6.819587897058384,13,11,0,0,0,64.2,316,96,67,49,11,18,5,5,2,58,"Cole Bates","sa3026708",
"Davis Feldman","EMU",,4,5,2.7457627118644066,12,10,0,0,1,59,251,59,25,18,2,19,4,0,0,58,"Davis Feldman","sa3031223",
"Brandon Fox","CCSU",,5,6,4.517928424179516,14,14,0,0,0,83.2,355,94,46,42,9,19,3,5,1,58,"Brandon Fox","sa3031603",
"Payton Harris","ALST",,2,1,1.2857142857142858,20,0,0,0,3,42,166,18,12,6,1,17,3,2,0,58,"Payton Harris","sa3033297",
"Brian Herrmann","STBK",,4,3,3.5753424657534247,14,13,3,1,0,73,323,70,41,29,4,28,7,2,0,58,"Brian Herrmann","sa3033713",
"Jacob Key","UIC",,7,3,2.8208954420831183,13,13,5,1,0,89.1,356,69,29,28,8,26,6,3,0,58,"Jacob Key","sa3035326",
"Isaiah Magwood","JVST",,1,3,5.0275863391635855,16,11,0,0,0,48.1,235,47,32,27,3,37,6,7,0,58,"Isaiah Magwood","sa3036864",
"Ian McCole","JOES",,2,4,4.548913137786557,12,10,2,0,1,61.1,259,63,41,31,4,12,6,2,0,58,"Ian McCole","sa3037484",
"Brandon Mitchell","UNO",21,5,2,4.668224132636805,15,13,0,0,0,71.1,328,79,44,37,7,31,11,9,0,58,"Brandon Mitchell","sa3038161",
"Noah Richardson","NKU",,2,2,5.331210320617537,13,8,2,0,1,52.1,241,52,36,31,4,30,5,11,0,58,"Noah Richardson","sa3040710",
"Josh Seils","TOW",,3,6,5.723999825317388,15,15,1,0,0,83.1,388,102,74,53,12,41,7,9,0,58,"Josh Seils","sa3041947",
"Tyler Stafflinger","NJIT",,6,6,4.32,14,14,4,1,0,75,330,87,48,36,5,15,5,3,0,58,"Tyler Stafflinger","sa3042898",
"Luke Sutko","MER",,3,5,4.3125,31,0,0,0,12,48,223,66,26,23,5,14,4,1,0,58,"Luke Sutko","sa3043348",
"Ryan Twitchell","URI",,5,1,2.973568381878971,14,14,0,0,0,75.2,324,81,37,25,5,24,6,4,1,58,"Ryan Twitchell","sa3044196",
"Logan Wiley","MOST",,5,4,3.4678900296234003,13,11,0,0,0,72.2,300,60,30,28,5,22,11,3,0,58,"Logan Wiley","sa3045206",
"Carson Seymour","KSU",22,3,4,6.19411750806657,14,10,0,0,0,56.2,262,58,42,39,7,32,6,14,0,57,"Carson Seymour","30084",693313
"Jonathan Cannon","UGA",20,4,2,3.9789474483077893,13,12,0,0,0,63.1,263,56,29,28,7,13,8,4,0,57,"Jonathan Cannon","31730",686563
"Bradford Webb","VCU",23,3,1,3.1578947368421053,17,14,0,0,0,57,249,56,23,20,2,13,8,0,2,57,"Bradford Webb","sa3017508",702446
"Cade Halemanu","HAW",20,5,2,3.6,13,12,0,0,1,70,304,66,34,28,1,20,7,5,0,57,"Cade Halemanu","sa3020328",702118
"Bobby Alcock","GWEB",19,2,1,4.833333333333333,15,11,0,0,0,54,243,48,33,29,5,29,8,8,0,57,"Bobby Alcock","sa3025857",
"Peter Allegro","PORT",22,2,4,3.3196720273480014,17,0,0,0,3,40.2,165,29,17,15,2,15,4,1,0,57,"Peter Allegro","sa3025905",
"Spencer Chirpich","ACU",24,6,5,5.704225352112676,15,14,1,0,0,71,335,98,58,45,2,17,6,5,0,57,"Spencer Chirpich","sa3028854",
"Hunter Cooley","FAU",,8,4,4.22608709670646,17,10,2,1,0,76.2,331,81,40,36,7,18,8,5,0,57,"Hunter Cooley","sa3029323",
"Bryce Grossius","SEMO",,4,3,6.128834499261646,18,8,0,0,0,54.1,240,68,39,37,6,14,2,10,2,57,"Bryce Grossius","sa3032767",
"Mitchell Holcomb","RICE",24,6,5,6.532258064516129,14,13,2,0,0,62,285,82,47,45,7,17,7,6,0,57,"Mitchell Holcomb","sa3033953",
"Noah Matheny","SIUE",18,5,4,5.225806267881393,15,10,0,0,0,72.1,336,90,51,42,14,24,4,6,2,57,"Noah Matheny","sa3037295",
"Vito Morgese","BRY",23,4,2,3.4887641197111177,12,11,1,1,0,59.1,270,70,31,23,3,19,4,3,1,57,"Vito Morgese","sa3038373",
"Kyle Smith","PV",,4,3,2.5471699029875667,9,9,3,1,0,70.2,286,63,26,20,3,15,8,3,1,57,"Kyle Smith","sa3042591",
"Bradley Spooner","UNLV",,6,3,4.238372187023876,11,10,2,0,0,57.1,255,67,34,27,7,17,3,1,0,57,"Bradley Spooner","sa3042864",
"Luke Torbert","KENN",,5,5,5.562813857080896,12,12,1,0,0,66.1,296,79,47,41,12,20,5,4,0,57,"Luke Torbert","sa3043942",
"Cameron Wagoner","EMU",20,2,3,3.489795918367347,18,3,0,0,2,49,221,53,24,19,3,22,7,9,0,56,"Cameron Wagoner","sa3019952",687726
"Tate Kuehner","LOU",20,4,5,3.547445156697596,20,2,0,0,0,45.2,197,31,22,18,6,24,5,6,0,56,"Tate Kuehner","sa3023099",804249
"Cade Feeney","NDSU",19,8,1,3.2296651896669375,13,13,1,1,0,69.2,287,64,25,25,6,18,5,3,0,56,"Cade Feeney","sa3023228",814366
"Cam Baumann","IOWA",22,5,5,4.194174912616578,13,12,0,0,0,68.2,293,71,36,32,7,14,4,7,1,56,"Cam Baumann","sa3026748",
"Drew Boyd","USM",,4,2,4.213872739452897,13,13,0,0,0,57.2,246,60,32,27,5,8,5,3,0,56,"Drew Boyd","sa3027506",
"Matt Brooks","CLT",22,3,2,5.9268291304325675,15,11,1,0,0,54.2,232,55,37,36,11,19,3,2,0,56,"Matt Brooks","sa3027763",
"Frank Doelling","RID",,5,3,3.296511701018571,10,10,4,1,0,57.1,252,46,25,21,3,29,6,4,0,56,"Frank Doelling","sa3030412",
"Jose Figueroa","AAMU",,4,4,7.171874786261475,10,8,1,0,0,42.2,219,61,45,34,4,26,3,10,0,56,"Jose Figueroa","sa3031317",
"Bryce Hackett","TAR",,2,5,5.6911764705882355,13,13,0,0,0,68,314,84,55,43,11,27,5,8,0,56,"Bryce Hackett","sa3032928",
"Max Huffling","ACU",,7,1,4.032467632354827,22,3,0,0,1,51.1,235,39,29,23,3,40,8,7,0,56,"Max Huffling","sa3034247",
"Ryan Kennedy","KENN",,8,2,4.163551253432827,14,13,1,1,0,71.1,301,77,34,33,8,16,3,7,0,56,"Ryan Kennedy","sa3035275",
"Nathan Light","VMI",,3,10,6.7210302629930965,16,15,1,0,0,77.2,375,86,67,58,9,42,13,13,0,56,"Nathan Light","sa3036336",
"Osvaldo Mendez","ALST",,2,3,3.9705883466661214,15,7,0,0,0,45.1,197,37,26,20,6,28,2,0,0,56,"Osvaldo Mendez","sa3037852",
"Ben Wereski","RUTG",,6,2,3.6710526315789473,13,13,1,0,0,76,313,64,34,31,13,11,11,3,0,56,"Ben Wereski","sa3045015",
"Jimmy Winston","BAY",23,6,4,3.6580644261005912,19,1,0,0,0,51.2,217,40,25,21,4,21,3,4,0,56,"Jimmy Winston","sa3045462",
"Zeke Wood","TXST",21,3,5,4.452127569236602,14,14,0,0,0,62.2,296,64,36,31,3,35,11,4,0,56,"Zeke Wood","sa3045548",
"Trey Ziegenbein","MOST",,8,2,3.7674419440212237,29,0,0,0,0,57.1,242,53,30,24,2,22,3,4,0,56,"Trey Ziegenbein","sa3045853",
"Haylen Green","TCU",23,1,3,3.328767036313435,25,0,0,0,12,48.2,194,43,24,18,2,5,4,2,0,55,"Haylen Green","sa3017716",669662
"Danny Watson","VCU",20,2,4,4.060150492392819,19,6,0,0,1,44.1,210,38,26,20,1,21,15,3,0,55,"Danny Watson","sa3017952",702130
"Alejandro Rosario","MIA",19,6,4,5.20812202911075,15,11,0,0,0,65.2,299,75,44,38,5,28,2,7,0,55,"Alejandro Rosario","sa3023538",691730
"Tyler Arella","VILL",23,3,4,3.4285714285714284,12,10,0,0,0,63,267,57,27,24,4,24,3,0,0,55,"Tyler Arella","sa3026165",
"Cam Barlow","ULM",,7,5,5.157303481312087,13,13,0,0,0,59.1,270,63,37,34,10,25,7,8,0,55,"Cam Barlow","sa3026585",
"Chase Best","UNA",,1,11,7.097143011848297,13,12,0,0,0,58.1,291,87,64,46,5,21,3,6,0,55,"Chase Best","sa3027092",
"Cory Conway","MORE",,8,3,4.1386860161471954,21,0,0,0,1,45.2,218,58,29,21,7,22,2,1,0,55,"Cory Conway","sa3029289",
"Jose Fernandez","ALCN",,1,7,2.3478261356317716,10,9,2,0,1,61.1,260,50,30,16,0,21,8,5,0,55,"Jose Fernandez","sa3031260",
"Dylan Hathcock","JVST",,3,5,4.62430948972564,17,10,0,0,0,60.1,259,75,34,31,2,10,2,2,0,55,"Dylan Hathcock","sa3033391",
"Luke Helton","MORE",,3,2,4.745454545454545,12,12,0,0,0,55,248,64,31,29,11,19,4,4,0,55,"Luke Helton","sa3033576",
"Danny Madden","TOW",,1,3,4.576271186440678,13,13,0,0,0,59,281,62,34,30,2,39,3,13,0,55,"Danny Madden","sa3036824",
"Rorik Maltrud","NMSU",,3,4,4.552325682358979,15,10,0,0,0,57.1,246,54,33,29,7,23,4,2,0,55,"Rorik Maltrud","sa3036946",
"Andrew Melnyk","LONG",,2,4,5.837837837837838,14,14,0,0,0,74,336,94,56,48,8,23,5,8,1,55,"Andrew Melnyk","sa3037826",
"Tyler Naumann","JAX",,1,1,6.0576923076923075,21,3,0,0,0,52,253,61,40,35,7,35,4,5,0,55,"Tyler Naumann","sa3038696",
"Ben Olson","DAY",24,3,7,5.204819396715725,15,12,1,0,0,55.1,264,62,38,32,7,28,7,5,0,55,"Ben Olson","sa3039127",
"Tony Roca","UNF",20,3,2,4.523560119078469,14,12,0,0,0,63.2,285,58,38,32,4,37,3,8,0,55,"Tony Roca","sa3040931",
"Kyle Seebach","NIU",22,0,6,7.096153846153846,15,6,0,0,1,52,256,62,54,41,8,33,11,15,1,55,"Kyle Seebach","sa3041912",
"Alex Williams","STAN",21,5,2,3.4156627290946946,12,11,1,1,0,55.1,226,38,23,21,5,17,5,1,0,54,"Alex Williams","sa3020314",677354
"Mason Pelio","BC",20,3,8,6.6461538461538465,14,14,0,0,0,65,314,72,50,48,6,45,9,10,0,54,"Mason Pelio","sa3020381",680900
"Ethan Bosacker","XAV",20,4,3,3.338709677419355,12,10,0,0,0,62,265,52,24,23,8,24,11,6,0,54,"Ethan Bosacker","sa3023163",815073
"Will Sanders","SC",19,6,3,3.543750084489586,22,10,0,0,1,53.1,217,49,23,21,9,11,4,5,0,54,"Will Sanders","sa3023508",691739
"Will Frisch","ORST",20,3,0,2.3823528877179116,20,6,0,0,0,56.2,239,43,20,15,2,24,10,9,1,54,"Will Frisch","sa3024514",687137
"Aaron Barkley","LR",,6,5,2.3867403817938784,25,0,0,0,7,60.1,245,48,22,16,4,12,7,3,0,54,"Aaron Barkley","sa3026578",
"Cody Carlson","SDST",,2,5,4.270407997037616,12,12,0,0,0,65.1,302,76,40,31,3,25,11,2,1,54,"Cody Carlson","sa3028447",
"Colin Casey","JVST",21,6,5,3.629032258064516,14,13,0,0,0,62,275,56,31,25,4,33,2,8,0,54,"Colin Casey","sa3028570",
"Anthony Germinerio","ALB",21,3,5,3.9661016949152543,11,10,1,0,0,59,256,57,32,26,3,17,8,8,0,54,"Anthony Germinerio","sa3032147",
"Tommy Gertner","ODU",,2,2,4.952662833685855,15,15,0,0,0,56.1,260,51,37,31,6,23,15,5,0,54,"Tommy Gertner","sa3032152",
"Dan Klepchick","MONM",,4,4,3.3503648702143964,9,9,2,1,0,45.2,184,38,20,17,4,10,1,2,0,54,"Dan Klepchick","sa3035499",
"Jake Lewis","EKU",,1,5,7.468085106382978,18,14,0,0,0,47,228,56,40,39,7,27,4,5,0,54,"Jake Lewis","sa3036301",
"Drew McIllwain","APSU",,2,3,4.05,16,9,0,0,0,60,258,51,33,27,6,26,2,11,0,54,"Drew McIllwain","sa3037630",
"Jacob Myer","PFW",21,3,7,5.841345939586862,12,12,3,1,0,69.1,322,80,58,45,11,22,10,10,0,54,"Jacob Myer","sa3038630",
"Brock Myers","TNTC",,4,4,5.159235794146005,22,1,0,0,0,52.1,229,44,34,30,7,26,7,6,0,54,"Brock Myers","sa3038632",
"Jack Myers","BUT",,4,5,4.3857869718827365,11,11,2,1,0,65.2,299,68,39,32,5,18,16,6,0,54,"Jack Myers","sa3038639",
"Lathan Todd","CIT",,2,8,7.376288949879477,17,10,0,0,0,64.2,307,87,61,53,11,24,4,5,0,54,"Lathan Todd","sa3043881",
