Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Drew Christo","NEB",22,3,2,5.610389749363237,31,0,0,0,1,51.1,241,51,35,32,5,33,2,8,0,51,"Drew Christo","sa3028889",
"Eddie Del Valle","DSU",,0,10,10.082278237589625,12,12,0,0,0,52.2,289,72,72,59,10,47,6,9,0,51,"Eddie Del Valle","sa3030106",
"Kenton Deverman","EVAN",20,3,7,5.61386117410712,12,12,1,0,0,67.1,300,88,48,42,8,8,4,4,0,51,"Kenton Deverman","sa3030224",
"Gianni Gambradella","ME",21,5,4,4.882978624324015,15,10,0,0,0,62.2,278,66,34,34,7,24,7,3,0,51,"Gianni Gambradella","sa3031893",
"Jake Goble","SDST",,2,2,3.689440906372049,14,1,0,0,1,53.2,229,52,30,22,4,16,3,3,0,51,"Jake Goble","sa3032330",
"James Guyette","KSU",20,4,3,4.70322569070076,24,0,0,0,4,51.2,238,44,32,27,4,27,14,2,0,51,"James Guyette","sa3032890",
"Luke Hoskins","XAV",22,3,4,5.861841958150313,19,5,0,0,0,50.2,239,55,38,33,5,20,12,1,0,51,"Luke Hoskins","sa3034126",
"Kaden Jacobi","MIZ",22,2,6,10.02857115531455,17,5,0,0,0,46.2,235,65,55,52,9,24,11,3,0,51,"Kaden Jacobi","sa3034532",
"Logan Jones","TOL",23,3,3,3.9337749338156325,20,4,0,0,4,50.1,228,44,29,22,1,25,10,10,0,51,"Logan Jones","sa3034892",
"Christian Keel","BRWN",21,1,7,8.333333333333334,14,10,1,0,1,54,266,72,55,50,11,27,11,4,1,51,"Christian Keel","sa3035146",
"Carson Kelly","FAMU",,6,2,4.070351602742119,26,1,0,0,2,66.1,310,69,40,30,5,33,22,4,0,51,"Carson Kelly","sa3035206",
"Nick Luckett","SOU",,10,4,5.147482155655296,15,15,4,1,0,92.2,425,109,63,53,8,32,14,3,0,51,"Nick Luckett","sa3036650",
"Reese Lumpkin","MIA",,4,2,5.30635826449624,15,12,0,0,0,57.2,254,59,37,34,4,20,7,0,2,51,"Reese Lumpkin","sa3036687",
"Kyle Remington","MINN",,2,6,4.756476495911731,15,14,0,0,0,64.1,297,74,42,34,12,26,1,2,0,51,"Kyle Remington","sa3040609",
"David Shaw","CAL",23,1,4,7.02,20,6,0,0,0,50,248,55,43,39,8,32,12,5,0,51,"David Shaw","sa3042085",
"Max Simpson","TOW",21,2,9,5.91044776119403,17,14,0,0,1,67,305,74,50,44,12,28,11,2,0,51,"Max Simpson","sa3042342",
"David Thomas","SJSU",22,2,5,6.267857356339092,14,14,0,0,0,74.2,343,102,58,52,9,21,11,4,0,51,"David Thomas","sa3043688",
"Jacob Turner","BGSU",,4,5,6.749999853697693,16,13,0,0,0,58.2,292,80,58,44,9,31,5,6,0,51,"Jacob Turner","sa3044163",
"Dylan Vigue","MICH",21,1,4,4.247191102257013,16,8,0,0,1,59.1,269,47,33,28,1,42,11,3,0,51,"Dylan Vigue","sa3044492",
"Alex Walsh","JAX",21,1,3,3.9901479332138563,16,13,0,0,0,67.2,290,58,31,30,7,30,3,3,0,51,"Alex Walsh","sa3044720",
"Nick Balcom","QUIN",21,3,4,7.05,17,11,0,0,0,60,305,78,55,47,5,39,10,11,0,51,"Nick Balcom","sa3058543",
"Tate Carey","MICH",19,9,0,3.6315789473684212,18,7,1,1,0,57,241,51,24,23,4,18,6,6,0,51,"Tate Carey","sa3058813",
"Sergio Lopez","MCN",,7,1,2.8867924528301887,15,5,0,0,3,53,223,42,20,17,5,16,9,6,0,51,"Sergio Lopez","sa3059847",
"Tyler McKinstry","WMU",21,3,7,5.02325599220652,14,14,2,0,0,71.2,326,67,52,40,7,36,7,4,0,51,"Tyler McKinstry","sa3059990",
"Cole OBrien","LIP",,4,3,3.142857142857143,17,12,0,0,0,63,287,62,31,22,3,35,9,5,0,51,"Cole OBrien","sa3060168",
"John Rizzo","STBK",21,5,4,6.541237370647838,14,12,1,1,0,64.2,284,75,52,47,18,18,7,1,0,51,"John Rizzo","sa3060385",
"Nathan Stein","JOES",,1,5,6.675824035899738,15,13,1,0,0,60.2,297,76,51,45,3,32,13,5,0,51,"Nathan Stein","sa3060663",
"Joseph Webb","LIB",,2,4,3.496402973652654,18,1,0,0,2,46.1,191,28,18,18,1,20,9,6,1,51,"Joseph Webb","sa3062921",
"B.J. Bailey","CLEM",,2,5,5.459016393442623,21,6,0,0,0,61,275,65,42,37,10,22,10,6,1,50,"B.J. Bailey","sa3026400",
"Chandler Benson","ACU",,3,1,4.689473778362752,20,4,1,1,1,63.1,276,65,35,33,6,17,6,2,0,50,"Chandler Benson","sa3026989",
"Evan Chaffee","SJU",,1,5,7.923913207757228,14,14,0,0,0,61.1,309,60,57,54,7,54,17,9,1,50,"Evan Chaffee","sa3028717",
"Daniel Cohen","YALE",21,4,3,4.23243234515974,13,12,0,0,0,61.2,271,60,32,29,5,28,7,4,0,50,"Daniel Cohen","sa3029106",
"Jorge DeCardenas","USF",22,1,2,6.161073667767578,15,3,0,0,2,49.2,225,51,37,34,10,25,2,7,0,50,"Jorge DeCardenas","sa3029992",
"Aidan Dowd","FOR",,3,7,7.553571428571429,14,14,0,0,0,56,277,68,52,47,7,32,10,7,0,50,"Aidan Dowd","sa3030519",
"Meade Johnson","SIU",22,1,2,5.198757640796978,13,12,0,0,0,53.2,245,48,36,31,5,40,1,1,0,50,"Meade Johnson","sa3034789",
"Branton Little","WOF",21,4,8,8.287128399872415,16,14,2,0,0,67.1,322,95,71,62,7,20,9,10,0,50,"Branton Little","sa3036391",
"Gavin Morris","INST",,6,3,3.6818181020169236,23,1,0,0,4,58.2,244,49,24,24,3,21,4,2,0,50,"Gavin Morris","sa3038402",
"Weston Moss","TA&M",,6,3,3.1875,22,2,0,0,1,48,206,39,19,17,3,18,5,0,0,50,"Weston Moss","sa3038469",
"Tyler Murphy","FAU",21,4,3,5.571428571428571,13,13,1,0,0,63,285,78,42,39,7,22,8,3,0,50,"Tyler Murphy","sa3038596",
"Caden Plummer","VMI",22,4,4,5.55,14,10,1,0,1,60,277,66,44,37,12,16,14,6,0,50,"Caden Plummer","sa3040002",
"Will Ross","UNF",,5,3,5.020100310048614,15,13,0,0,0,66.1,292,81,41,37,6,13,5,2,0,50,"Will Ross","sa3041184",
"Joseph Ruller","QUC",,2,7,8.254777270633607,16,8,0,0,0,52.1,255,76,59,48,11,24,4,1,0,50,"Joseph Ruller","sa3041295",
"Logan Runde","FIU",22,4,5,6.634285858901669,21,12,0,0,1,58.1,274,81,45,43,5,19,9,2,0,50,"Logan Runde","sa3041304",
"Eddie Smink","STBK",21,1,5,6.825842842913056,14,14,1,0,0,59.1,296,87,55,45,13,27,7,6,0,50,"Eddie Smink","sa3042467",
"Drew Titsworth","CLEM",,5,1,4.28048770531241,20,7,0,0,2,54.2,237,57,27,26,9,19,7,4,0,50,"Drew Titsworth","sa3043863",
"Dom Velazquez","DEL",23,1,3,2.5251799254158054,17,0,0,0,4,46.1,197,32,18,13,2,18,7,2,0,50,"Dom Velazquez","sa3044426",
"Alex Breckheimer","KU",21,5,0,3.5625,33,0,0,0,7,48,202,43,19,19,5,14,8,4,0,50,"Alex Breckheimer","sa3058721",832225
"Kannon Carr","KU",21,5,1,4.418181818181818,18,10,0,0,0,55,247,52,32,27,4,28,7,12,0,50,"Kannon Carr","sa3058819",
"Gavin Eddy","CAL",20,4,4,5.741379310344827,16,9,0,0,0,58,265,52,41,37,15,32,6,7,0,50,"Gavin Eddy","sa3059112",
"Andres Gonzalez","USI",,2,4,5.136585174687635,19,12,0,0,0,68.1,302,57,48,39,7,35,10,4,0,50,"Andres Gonzalez","sa3059322",
"James Litman","FAU",,3,3,5.043955938235357,15,15,0,0,0,60.2,258,61,36,34,6,20,3,0,0,50,"James Litman","sa3059825",
"Luke Meyers","WSU",,5,4,5.265000200843819,15,9,0,0,2,66.2,290,78,39,39,10,21,3,8,0,50,"Luke Meyers","sa3060025",
"Tripp Patterson","UNA",,5,6,4.976470588235294,15,15,2,0,0,85,373,78,53,47,12,28,11,3,0,50,"Tripp Patterson","sa3060220",
"Clay Robbins","BRY",,1,0,4.613923939235931,14,13,0,0,0,52.2,234,51,30,27,5,20,8,4,0,50,"Clay Robbins","sa3065602",
"Jack Bennett","WKU",20,7,1,3.1263158522418344,14,14,0,0,0,63.1,275,62,29,22,7,20,5,4,0,49,"Jack Bennett","sa3026976",
"Bryce Blevins","MRSH",,6,6,6.140794054691189,16,16,1,0,0,92.1,416,108,71,63,16,26,12,1,1,49,"Bryce Blevins","sa3027265",
"Ryland Bozenhard","FGCU",,5,2,4.605882249587962,16,6,0,0,3,56.2,254,54,36,29,3,31,3,7,0,49,"Ryland Bozenhard","sa3027532",
"Marty Coyne","PENN",20,4,2,3.8863636363636362,16,2,0,0,0,44,192,45,21,19,3,17,1,3,0,49,"Marty Coyne","sa3029505",
"James Hays","STET",21,4,1,4.9245283018867925,12,12,0,0,0,53,240,60,30,29,4,26,6,5,0,49,"James Hays","sa3033463",
"Tristan Helmick","LAF",20,3,4,6.4370862553346715,12,10,0,0,0,50.1,240,61,41,36,3,27,8,4,0,49,"Tristan Helmick","sa3033569",
"Jerrod Jenkins","DBU",21,6,2,4.877419234800788,22,5,0,0,2,51.2,230,57,30,28,3,24,5,5,0,49,"Jerrod Jenkins","sa3034637",
"Tommy Kent","MONM",22,3,7,6.636871366940475,14,11,0,0,0,59.2,294,75,62,44,7,31,13,10,0,49,"Tommy Kent","sa3035285",
"Jake Michalak","OSU",20,1,7,12.149999668938783,14,14,0,0,0,46.2,277,63,72,63,6,58,16,8,0,49,"Jake Michalak","sa3037968",
"Todd Mozoki","JMU",,2,5,4.666666666666667,18,10,0,0,0,54,261,48,34,28,4,43,11,4,1,49,"Todd Mozoki","sa3038499",
"Lakin Polk","SELA",,4,0,2.719424535063175,12,8,0,0,0,46.1,192,37,17,14,6,16,6,7,0,49,"Lakin Polk","sa3040041",
"Dylan Rogers","AFA",,1,4,7.1902175403723,14,9,0,0,0,61.1,305,106,69,49,6,14,4,5,0,49,"Dylan Rogers","sa3041047",
"Paul Schmitz","HOU",21,4,5,5.58100546765449,14,14,0,0,0,59.2,275,65,47,37,6,26,6,6,2,49,"Paul Schmitz","sa3041733",
"Gavin Seebold","IU",,3,5,7.275448935606975,17,6,0,0,3,55.2,258,62,47,45,9,24,5,3,1,49,"Gavin Seebold","sa3041913",
"Kaden Straily","COPP",20,4,9,7.658653565236108,13,13,1,1,0,69.1,344,66,71,59,6,52,9,14,0,49,"Kaden Straily","sa3043202",
"Blake Van Cleve","LR",,2,3,5.6511629160318355,25,2,0,0,3,57.1,266,58,44,36,5,30,6,7,0,49,"Blake Van Cleve","sa3044324",
"Ethan Walker","UK",21,2,1,4.079136802594762,14,9,0,0,1,46.1,204,45,23,21,5,16,6,1,0,49,"Ethan Walker","sa3044666",833080
"Tyler Wood","UCD",21,4,3,5.943396226415095,15,5,0,0,0,53,227,49,37,35,4,21,4,8,0,49,"Tyler Wood","sa3045547",
"Tyler Bayer","KENN",,2,3,5.701863218938621,16,14,0,0,0,53.2,254,50,37,34,4,39,9,5,0,49,"Tyler Bayer","sa3058585",
"Tyler Boudreau","TTU",22,1,4,6.654929756243256,13,10,0,0,0,47.1,212,47,37,35,9,23,3,2,0,49,"Tyler Boudreau","sa3058688",
"Beau Elson","FOR",19,6,3,6.4370862553346715,22,0,0,0,0,50.1,247,50,43,36,3,27,11,2,0,49,"Beau Elson","sa3059129",
"Landon Grigg","ULM",,1,10,7.220930392707346,17,11,0,0,1,57.1,274,82,55,46,5,20,6,2,0,49,"Landon Grigg","sa3059364",
"Dylan Morrill","UNA",21,3,2,5.367470002863091,17,2,0,0,3,55.1,250,53,36,33,7,24,9,4,0,49,"Dylan Morrill","sa3060093",
"Matthew OBrien","UCR",,4,5,6.749999863036138,20,12,0,0,1,62.2,292,80,50,47,6,24,8,2,0,49,"Matthew OBrien","sa3060169",
"Russell Sandefer","UCF",20,2,3,3.3749999152986647,18,6,0,0,1,50.2,208,46,19,19,2,19,4,3,0,49,"Russell Sandefer","sa3060483",
"Logan Darnell","MVSU",,3,6,6.436046654369591,17,7,0,0,2,57.1,276,78,53,41,6,20,4,3,0,49,"Logan Darnell","sa3062829",
"Kanious Davis","ALCN",,1,7,12.541935175202028,15,10,1,0,0,51.2,300,76,83,72,9,65,8,12,0,49,"Kanious Davis","sa3062830",
"Frederick Romano","WIU",24,4,4,6.522472049894699,12,12,0,0,0,59.1,286,75,49,43,6,20,6,2,0,49,"Frederick Romano","sa3066340",
"Chandler Alderman","MTSU",20,4,7,5.5048545728092595,14,14,2,0,0,68.2,329,83,62,42,12,36,6,3,0,48,"Chandler Alderman","sa3025863",
"Ethan Blakeney","NORF",,0,5,10.46938775510204,13,9,0,0,0,49,258,73,62,57,11,36,6,11,0,48,"Ethan Blakeney","sa3027222",
"Casey Burfield","NEV",23,4,3,4.862559065884447,14,14,1,0,0,70.1,316,83,42,38,8,23,6,6,0,48,"Casey Burfield","sa3028034",
"Carter Doorn","PUR",,4,6,4.921875,14,13,0,0,0,64,290,67,41,35,6,31,4,5,0,48,"Carter Doorn","sa3030474",
"Carson Estridge","WVU",,3,1,6.1448277478666045,22,3,0,0,5,48.1,220,54,34,33,8,18,7,1,0,48,"Carson Estridge","sa3031045",
"Blake Gaskey","OHIO",,4,5,7.80275256665265,14,14,0,0,0,72.2,348,95,67,63,12,30,16,0,0,48,"Blake Gaskey","sa3032028",
"Josh Halcisak","MSM",20,5,3,6.039473532639716,24,0,0,0,4,50.2,238,51,39,34,9,31,3,7,0,48,"Josh Halcisak","sa3032991",
"Wiley Hartley","UCF",23,6,1,4.373239554102711,12,9,0,0,0,47.1,196,42,24,23,11,19,2,2,0,48,"Wiley Hartley","sa3033347",
"Mac Heuer","TTU",20,2,4,6.283018867924528,14,14,0,0,0,53,243,65,44,37,6,23,3,1,2,48,"Mac Heuer","sa3033740",806121
"Calvin McClendon","TXSO",,3,4,6.026785919556819,16,15,1,1,0,74.2,341,94,56,50,11,28,9,5,0,48,"Calvin McClendon","sa3037475",
"Kenny Michaels","WOF",,5,3,4.909090909090909,17,4,1,0,1,55,255,61,36,30,4,26,4,11,0,48,"Kenny Michaels","sa3037970",
"Cade Montgomery","UTU",,4,2,2.354651215013265,10,10,0,0,0,57.1,238,46,18,15,2,19,10,5,0,48,"Cade Montgomery","sa3038254",
"Dylan Mulcahy","SFA",21,1,4,7.804687267402194,11,10,0,0,0,42.2,212,53,38,37,5,27,8,7,0,48,"Dylan Mulcahy","sa3038525",
"Garvey Rumary","SDSU",,2,7,7.862637197837469,16,12,0,0,0,60.2,304,74,59,53,6,38,15,3,2,48,"Garvey Rumary","sa3041296",
"Andrew Steinhaus","RAD",20,4,6,7.464705714849456,20,8,0,0,0,56.2,275,63,50,47,7,40,11,9,0,48,"Andrew Steinhaus","sa3043019",
"Jackson Thomas","WASH",,5,4,4.269767593375542,15,13,0,0,0,71.2,325,78,34,34,6,28,9,3,0,48,"Jackson Thomas","sa3043698",
"Jeremy Urena","URI",21,6,2,5.690082824016061,15,15,1,0,0,80.2,361,90,62,51,15,21,11,6,0,48,"Jeremy Urena","sa3044257",
"Cole Van Assen","PUR",,4,3,4.277227561224472,15,14,0,0,1,67.1,297,76,34,32,2,21,7,5,0,48,"Cole Van Assen","sa3044316",
"Will Bartkoski","ALST",,1,2,7.105262979576136,25,5,0,0,3,50.2,252,52,49,40,5,32,21,3,0,48,"Will Bartkoski","sa3058564",
"Zane Brown","BEL",,3,6,7.670454379201924,16,9,1,1,0,58.2,273,65,54,50,10,23,11,3,0,48,"Zane Brown","sa3058751",
"Jake Cullen","URI",,3,2,5.56875013276935,16,10,0,0,0,53.1,256,50,39,33,6,34,16,5,0,48,"Jake Cullen","sa3058959",
"Ryan McLaughlin","DEL",,2,5,5.785714128066087,17,11,0,0,0,46.2,230,52,38,30,1,29,11,9,0,48,"Ryan McLaughlin","sa3059991",
"Bryson Shea","AMCC",,1,5,4.638036918360164,17,9,0,0,0,54.1,237,67,30,28,8,13,5,0,1,48,"Bryson Shea","sa3060559",
"Brennan Eager","ULM",,4,4,3.786585277776363,13,13,1,0,0,54.2,231,59,29,23,6,9,4,5,0,48,"Brennan Eager","sa3062591",
"Jake Burcham","TAR",22,3,6,5.834170630597038,15,15,0,0,0,66.1,321,91,56,43,7,19,16,3,0,47,"Jake Burcham","sa3028021",
"Wyatt Cameron","CCSU",24,3,2,1.975609756097561,22,0,0,0,5,41,173,26,13,9,2,21,3,6,0,47,"Wyatt Cameron","sa3028303",
"Jagger Edwards","COLU",22,4,3,5.128491510817639,14,13,0,0,0,59.2,271,68,37,34,8,21,6,3,0,47,"Jagger Edwards","sa3030813",
"David James","SBU",,2,6,7.92,13,10,0,0,0,50,245,60,49,44,9,28,6,4,0,47,"David James","sa3034549",
"Jake Lynch","LIP",22,2,4,3.022387973660484,26,0,0,0,0,44.2,210,58,30,15,6,12,5,4,0,47,"Jake Lynch","sa3036740",
"Ian May","UCLA",22,8,3,4.966981310825755,27,12,0,0,0,70.2,304,64,48,39,15,27,8,1,1,47,"Ian May","sa3037368",
"Kevin Opanel","MONM",,2,6,5.612359670839624,14,10,0,0,0,59.1,267,63,49,37,7,25,7,1,0,47,"Kevin Opanel","sa3039172",
"Angel Ortiz","NCAT",,6,2,8.397129493134038,14,14,0,0,0,69.2,334,101,70,65,12,17,11,3,0,47,"Angel Ortiz","sa3039216",
"Louis Rodriguez","TCU",,5,1,3.1875,25,2,0,0,1,48,192,39,23,17,3,14,3,1,0,47,"Louis Rodriguez","sa3040994",
"Tommy Scavone","PEPP",,1,5,5.368421052631579,12,12,0,0,0,57,251,58,37,34,5,21,5,3,0,47,"Tommy Scavone","sa3041649",
"Dom Stagliano","UCF",,2,3,4.235294117647059,16,8,0,0,2,51,213,51,30,24,8,10,3,3,0,47,"Dom Stagliano","sa3042900",
"Drew Stanley","RAD",22,3,4,7.898936009935906,21,8,0,0,1,62.2,305,86,61,55,11,27,11,5,0,47,"Drew Stanley","sa3042941",
"Jacob Tabor","TOL",19,2,5,3.835227189600962,14,10,0,0,1,58.2,263,56,34,25,2,23,11,5,0,47,"Jacob Tabor","sa3043459",
"Jake Timbes","BEL",21,2,4,6.535032005918272,15,14,0,0,0,52.1,243,59,42,38,14,30,0,1,0,47,"Jake Timbes","sa3043839",
"Landon Willeman","BGSU",23,1,2,5.019230769230769,14,12,0,0,0,52,232,46,32,29,5,26,8,7,0,47,"Landon Willeman","sa3045241",
"Kevin Zarnoch Jr.","UML",24,1,7,8.874125637397883,22,8,0,0,2,47.2,254,66,50,47,2,30,17,2,0,47,"Kevin Zarnoch Jr.","sa3045810",
"Brady Bouchard","BING",19,3,5,9.688235076719506,18,7,0,0,1,56.2,288,89,63,61,10,18,14,0,0,47,"Brady Bouchard","sa3058686",
"Jack Leary","CSUB",,2,4,5.449541475122486,22,8,1,0,1,72.2,343,80,52,44,4,23,22,5,0,47,"Jack Leary","sa3059773",
"Nick Lewis","WSU",,4,7,6.6891891891891895,16,14,0,0,0,74,344,98,61,55,10,21,7,3,0,47,"Nick Lewis","sa3059808",
"Clint Moak","MRSH",,3,2,5.459016393442623,19,10,1,1,1,61,282,71,46,37,5,21,10,4,1,47,"Clint Moak","sa3060063",
"Jack Nedrow","USF",22,5,3,3.75,18,8,0,0,1,72,300,68,39,30,13,10,6,1,0,47,"Jack Nedrow","sa3060125",
"AJ Petraitis","LEM",21,3,3,6.081081081081081,14,12,1,0,0,74,347,80,52,50,8,32,13,9,0,47,"AJ Petraitis","sa3060256",
"Dylan Petrey","SIU",22,4,3,4.224489795918367,22,0,0,0,0,49,226,50,32,23,4,23,7,5,0,47,"Dylan Petrey","sa3060257",
"Jake Porter","USI",,4,6,6.12,17,11,0,0,0,50,244,70,43,34,7,23,4,1,0,47,"Jake Porter","sa3060291",
"Breyllin Suriel","INST",,0,6,7.762500185072426,19,10,0,0,1,53.1,255,60,55,46,13,34,6,12,0,47,"Breyllin Suriel","sa3060695",
"Caleb Duerr","SDST",,4,4,6.362068965517241,13,12,0,0,0,58,277,59,46,41,2,29,11,9,0,47,"Caleb Duerr","sa3065033",
"Andrew Cutler","GW",20,6,0,4.195946054096378,17,4,0,0,5,49.1,224,54,24,23,3,19,9,4,0,46,"Andrew Cutler","sa3029743",
"Oliver De La Torre","CAL",,3,4,5.014285577657275,14,7,0,0,0,46.2,197,44,28,26,5,16,3,4,0,46,"Oliver De La Torre","sa3030066",
"Raul Garayzar","ARIZ",22,2,0,2.809248492968598,21,8,0,0,0,57.2,246,49,23,18,3,19,9,2,0,46,"Raul Garayzar","sa3031906",814340
"Jacob Gutierrez","CSUB",,3,6,7.285714285714286,17,12,0,0,1,63,307,81,61,51,7,21,15,4,1,46,"Jacob Gutierrez","sa3032879",
"Jacob Halford","NCAT",22,1,6,5.833333333333333,23,1,0,0,5,54,258,68,43,35,5,20,10,8,0,46,"Jacob Halford","sa3033008",
"Landon Koenig","NDSU",,1,1,5.399999852861681,19,0,0,0,0,46.2,217,57,32,28,3,18,2,3,0,46,"Landon Koenig","sa3035591",
"Justin Lehman","ARMY",,5,4,4.021276465191895,13,13,1,0,0,78.1,369,103,51,35,3,21,9,1,1,46,"Justin Lehman","sa3036186",
"Chance Moore","SBU",,3,5,6.221197937954039,16,11,1,0,0,72.1,334,96,55,50,14,20,6,1,0,46,"Chance Moore","sa3038284",
"Zane Petty","TTU",21,2,4,5.919786217017071,14,12,0,0,0,62.1,278,66,43,41,13,26,3,1,0,46,"Zane Petty","sa3039843",806272
"Hunter Porter","MORE",21,1,5,7.521428366485913,20,6,0,0,1,46.2,237,49,49,39,8,41,5,4,0,46,"Hunter Porter","sa3040094",
"Owen Quinn","BALL",21,4,3,4.006451514300648,23,0,0,0,4,51.2,212,43,24,23,6,23,1,3,0,46,"Owen Quinn","sa3040347",
"Dylan Stewart","PEPP",21,1,4,6.305389077526045,14,13,0,0,0,55.2,256,62,41,39,6,28,5,6,0,46,"Dylan Stewart","sa3043100",
"Cam Diaz","SHSU",,1,6,8.4,17,7,0,0,1,45,227,63,49,42,10,24,8,6,0,46,"Cam Diaz","sa3059049",
"Cooper Golden","MCN",,3,3,4.707692307692308,15,14,0,0,0,65,288,67,35,34,8,17,12,2,0,46,"Cooper Golden","sa3059312",
"Grayden Harris","USM",,5,3,3.3942857882752726,16,15,0,0,0,58.1,272,63,32,22,1,25,10,1,0,46,"Grayden Harris","sa3059418",
"Brandon Stone","SC",,2,7,6.497326335750444,15,8,1,0,1,62.1,285,76,49,45,13,15,10,2,1,46,"Brandon Stone","sa3062686",
"Jackson Brockett","NEB",22,4,4,3.65625,16,15,0,0,0,64,288,73,33,26,8,23,5,6,0,45,"Jackson Brockett","sa3027720",
"Tyler Conklin","EIU",22,5,1,3.9375,11,11,0,0,0,64,268,57,30,28,6,16,3,1,0,45,"Tyler Conklin","sa3029244",
"John Downing","HALL",21,6,0,2.7,14,0,0,0,4,50,220,47,19,15,2,20,7,4,1,45,"John Downing","sa3030533",
"Chris Downs","CP",,6,0,3.9405404592866544,25,0,0,0,3,61.2,266,60,28,27,4,14,11,2,0,45,"Chris Downs","sa3030537",
"Peter Dubie","BRWN",21,2,5,5.3534480998122085,17,1,0,0,1,38.2,181,34,28,23,2,27,2,4,0,45,"Peter Dubie","sa3030589",
"Alek Elges","LONG",,1,5,8.948571623634809,22,5,0,0,0,58.1,310,97,77,58,17,23,9,7,0,45,"Alek Elges","sa3030869",
"George Derrick Floyd","CIT",,6,3,5.424657534246576,14,13,0,0,0,73,317,86,44,44,8,17,4,4,0,45,"George Derrick Floyd","sa3031487",
"Travis Lutz","BRAD",21,1,7,8.27419380293181,9,9,0,0,0,41.1,197,45,39,38,11,30,3,6,0,45,"Travis Lutz","sa3036719",
"Gabriel Nard","DUKE",21,6,2,4.618420936724489,29,2,0,0,0,50.2,229,49,31,26,5,17,7,5,0,45,"Gabriel Nard","sa3038678",
"Nuno Parache","NICH",,4,1,3.8098160400815635,13,9,1,1,0,54.1,240,54,30,23,2,18,4,4,0,45,"Nuno Parache","sa3039419",
"Bryce Riggs","EIU",,3,4,2.297872340425532,19,4,1,0,2,47,198,35,29,12,4,18,1,3,0,45,"Bryce Riggs","sa3040751",
"Tyler Sausville","SIE",,4,3,6.75,21,2,0,0,5,48,234,58,40,36,3,32,3,5,0,45,"Tyler Sausville","sa3041609",
"Jake Story","UNCO",,2,4,8.473404083385791,14,14,0,0,0,62.2,320,104,71,59,8,22,1,3,0,45,"Jake Story","sa3043188",
"Will Tobin","PENN",22,2,3,5.7272727272727275,12,11,0,0,0,44,213,50,35,28,10,24,9,3,0,45,"Will Tobin","sa3043876",
"Zach Boyd","W&M",,3,3,6.875776234602455,20,8,1,1,1,53.2,241,54,42,41,9,18,2,4,0,45,"Zach Boyd","sa3058703",
"Ty Brooks","INST",,3,5,6.506024245894656,17,11,0,0,0,55.1,258,60,43,40,1,30,8,9,0,45,"Ty Brooks","sa3058734",
"Ryan Brown","QUC",19,1,4,5.612359670839624,20,7,0,0,2,59.1,274,78,43,37,11,16,3,7,0,45,"Ryan Brown","sa3058750",
"Grant Govel","USC",,3,2,7.448276058020126,20,4,0,0,1,48.1,220,53,42,40,9,20,6,2,2,45,"Grant Govel","sa3059333",
"Jack Hibbard","ARST",,5,4,4.952662833685855,12,12,2,1,0,56.1,240,57,36,31,13,12,3,0,0,45,"Jack Hibbard","sa3059488",
"Blake Kimball","USI",,6,5,6.657534246575342,18,12,0,0,1,73,338,84,58,54,11,28,10,3,0,45,"Blake Kimball","sa3059680",
"Derek Volz","HC",,2,1,4.9436621046378475,17,5,0,0,0,47.1,221,30,32,26,2,35,10,4,0,45,"Derek Volz","sa3060848",
"Cooper Walls","HAW",,3,3,3.729281846552935,15,13,0,0,0,60.1,267,69,28,25,2,15,12,3,0,45,"Cooper Walls","sa3060860",
"Carter White","NWST",,4,1,2.65317913224812,19,5,0,0,1,57.2,249,42,19,17,3,27,7,5,0,45,"Carter White","sa3060910",
"Liam Kinneen","PRIN",20,3,5,5.798657569663603,11,11,0,0,0,49.2,238,52,37,32,5,32,9,3,0,45,"Liam Kinneen","sa3065551",
"Nate Harris","UK",,5,2,4.247191102257013,13,13,0,0,0,59.1,261,54,32,28,6,26,4,7,0,45,"Nate Harris","sa3065804",
"John Damozonio","SMC",,4,3,6.204968797080264,20,7,0,0,1,53.2,266,72,47,37,9,24,13,1,0,44,"John Damozonio","sa3029808",
"Joseph Duffield","MAN",20,4,5,4.584905660377358,13,13,0,0,0,53,257,44,38,27,4,40,12,6,0,44,"Joseph Duffield","sa3030619",
"Zak Endres","STMN",,3,2,3.7384616481623034,20,1,0,0,3,43.1,183,38,20,18,1,18,4,4,1,44,"Zak Endres","sa3030936",
"Tyler Fay","ALA",21,1,2,4.688622647391162,20,8,0,0,0,55.2,246,60,37,29,8,12,6,3,0,44,"Tyler Fay","sa3031198",
"Owen Geiss","LBSU",,6,7,4.2272727272727275,15,10,0,0,1,66,315,69,33,31,5,23,21,5,1,44,"Owen Geiss","sa3032100",
"Nick Lottchea","W&M",22,3,2,6.666666666666667,19,9,0,0,0,54,243,63,46,40,11,20,3,2,0,44,"Nick Lottchea","sa3036580",
"Ryan Reich","HALL",,1,7,5.170212765957447,12,12,0,0,0,47,231,53,38,27,5,32,4,3,0,44,"Ryan Reich","sa3040570",
"Esteban Rodriguez","RICH",,3,5,5.150288903775763,14,14,0,0,0,57.2,265,58,38,33,5,25,12,5,0,44,"Esteban Rodriguez","sa3040978",
