Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Ryan Gallagher","UCSB",19,8,0,3.253012048192771,16,15,0,0,0,83,363,90,37,30,5,28,3,6,0,67,"Ryan Gallagher","sa3031857",801594
"Ben Gerl","NKU",20,4,6,5.238805821011506,19,12,1,0,1,89.1,418,105,66,52,11,47,8,10,0,67,"Ben Gerl","sa3032142",
"Brant Glidewell","SIUE",,5,2,5.246963400683588,14,14,1,0,0,82.1,370,88,55,48,15,24,8,1,0,67,"Brant Glidewell","sa3032313",
"Duncan Howard","PRES",,7,4,2.689243109630664,15,14,0,0,1,83.2,358,87,36,25,2,25,0,7,0,67,"Duncan Howard","sa3034163",
"Tanner King","UTA",23,2,6,4.351239806600518,17,9,0,0,2,80.2,335,74,40,39,7,14,13,2,0,67,"Tanner King","sa3035416",
"Karson Ligon","MIA",19,6,6,4.898229923139254,16,15,0,0,0,75.1,346,82,47,41,11,32,10,5,1,67,"Karson Ligon","sa3036337",695704
"Ryan Lobus","MER",21,5,5,4.543269064123114,16,13,0,0,0,69.1,317,79,43,35,13,25,10,8,0,67,"Ryan Lobus","sa3036430",
"Joe Papeo","RID",,6,5,6.570796238357536,17,14,0,0,0,75.1,344,93,60,55,11,27,5,1,0,67,"Joe Papeo","sa3039413",
"Connor Rudy","GRAM",23,5,9,7.896226699261456,19,13,0,0,0,70.2,369,112,87,62,4,23,15,7,0,67,"Connor Rudy","sa3041262",
"Justin Showalter","JMU",,4,8,5.101382309122312,14,14,1,0,0,72.1,330,89,58,41,8,13,12,4,0,67,"Justin Showalter","sa3042221",
"Brandon Talley","UL",,3,3,3.736607270125228,21,13,0,0,2,74.2,331,77,39,31,6,26,9,3,0,67,"Brandon Talley","sa3043484",
"Ian Torpey","UNCO",,2,5,7.607734966967988,15,13,0,0,0,60.1,308,75,69,51,9,45,8,12,0,67,"Ian Torpey","sa3043950",
"Evan Wilde","NIA",,2,8,8,15,15,0,0,0,72,371,95,68,64,8,41,26,7,1,67,"Evan Wilde","sa3045196",
"Danny Wilkinson","VILL",21,3,5,6.230769413603839,21,2,0,0,4,43.1,208,36,30,30,5,37,8,6,0,67,"Danny Wilkinson","sa3045223",
"Austin Williams","SEMO",,7,3,5.337209420696734,25,3,0,0,2,57.1,255,65,37,34,5,23,2,5,1,67,"Austin Williams","sa3045246",
"Hayden Birdsong","EIU",20,5,4,3.3503648702143964,20,2,0,0,1,45.2,189,35,20,17,6,21,1,4,1,66,"Hayden Birdsong","31635",806185
"Ike Buxton","LIP",21,7,3,3.8571429885163644,15,14,0,0,0,74.2,340,74,38,32,5,39,16,14,0,66,"Ike Buxton","sa3020180",702034
"Eli Saul","SAC",20,6,1,3.7099235560898074,15,15,1,0,0,87.1,378,77,42,36,4,42,12,7,0,66,"Eli Saul","sa3020471",683272
"Cade Smith","MSST",20,4,4,3.8571427215315044,14,14,0,0,0,72.1,321,61,37,31,10,36,5,6,0,66,"Cade Smith","sa3023371",694696
"Luke Fox","DUKE",20,4,5,6.535032005918272,15,8,0,0,2,52.1,253,53,43,38,7,32,10,6,0,66,"Luke Fox","sa3023673",803183
"Marcus Cashman","NIA",,2,5,4.392344657947035,17,14,0,0,0,69.2,296,51,39,34,7,31,8,12,2,66,"Marcus Cashman","sa3028584",
"Jacob Denner","MICH",21,4,6,6.38423669314217,24,11,0,0,2,67.2,315,85,57,48,9,25,6,7,0,66,"Jacob Denner","sa3030150",
"Doyle Gehring","AFA",,4,3,4.359375,23,6,0,0,6,64,288,67,37,31,6,23,8,11,0,66,"Doyle Gehring","sa3032091",
"Jacob James","UNA",22,3,6,6.655814189673639,20,10,0,0,0,71.2,335,73,57,53,8,42,13,11,0,66,"Jacob James","sa3034552",
"Connor McCullough","KSU",,3,4,5.253393846516807,15,14,0,0,1,73.2,324,77,47,43,7,30,8,6,0,66,"Connor McCullough","sa3037521",
"Max McKinley","UNF",,3,6,5.555024126227132,18,10,0,0,2,69.2,309,75,46,43,8,15,9,3,0,66,"Max McKinley","sa3037675",
"Blake Morgan","ODU",19,8,0,1.6874999381028712,16,13,0,0,0,69.1,277,57,23,13,4,8,3,2,0,66,"Blake Morgan","sa3038359",834581
"Michael Ross","SAM",19,7,1,3.772925638492846,15,11,1,0,0,76.1,318,63,36,32,12,21,5,4,0,66,"Michael Ross","sa3041178",828374
"Trent Seibert","MTSU",,4,5,4.0427808311336095,21,4,0,0,1,62.1,272,61,34,28,8,24,5,2,1,66,"Trent Seibert","sa3041934",
"Ben Vespi","UCF",21,6,4,3.5634519146547237,25,9,0,0,2,65.2,275,60,33,26,9,17,5,1,0,66,"Ben Vespi","sa3044468",
"Grant Vurpillat","NJIT",,6,4,5.225806451612903,21,7,0,0,2,62,276,63,37,36,4,28,7,0,0,66,"Grant Vurpillat","sa3044595",
"Cam Walty","NEV",20,5,7,5.142857142857143,15,15,1,1,0,91,426,108,69,52,10,37,12,9,0,66,"Cam Walty","sa3044767",808754
"Peyton Wigginton","MTSU",,6,5,4.441558441558442,19,11,3,1,1,77,336,85,48,38,9,16,10,2,0,66,"Peyton Wigginton","sa3045185",
"Sean Harney","UK",23,5,4,2.617346836894022,16,5,0,0,2,65.1,277,55,19,19,2,17,16,4,0,65,"Sean Harney","sa3020472",686184
"Jared Lyons","GMU",21,6,5,5.690082824016061,18,13,1,0,1,80.2,357,76,57,51,7,40,6,16,0,65,"Jared Lyons","sa3020483",805723
"Jaden Hamm","MTSU",19,4,2,3.3370787232019388,16,5,0,0,2,59.1,251,46,24,22,5,29,5,4,0,65,"Jaden Hamm","sa3023134",811290
"Emmett Olson","NEB",20,3,3,2.8636363636363638,19,8,1,0,1,66,280,61,36,21,6,16,5,5,0,65,"Emmett Olson","sa3023223",801207
"Patrick Copen","MRSH",20,3,3,5.8263159064506915,14,11,0,0,0,63.1,286,59,46,41,9,35,10,3,0,65,"Patrick Copen","sa3023283",814527
"Zach Fruit","EMU",22,4,5,7.714286004213456,14,14,1,0,0,67.2,322,91,63,58,6,34,9,5,0,65,"Zach Fruit","sa3023507",688396
"Jacob McNairy","ALA",22,6,2,4.625,16,12,0,0,0,72,309,78,39,37,13,18,9,3,0,65,"Jacob McNairy","sa3023512",805722
"Forrest Barnes","MOST",,6,6,5.252918443877771,19,11,1,0,0,85.2,385,83,51,50,19,33,17,1,0,65,"Forrest Barnes","sa3026596",
"Jimmy Borzone","UTU",23,1,3,6.4,19,5,0,0,1,45,218,61,36,32,9,17,6,8,0,65,"Jimmy Borzone","sa3027414",
"Coulson Buchanan","WOF",19,4,1,4.633136199254509,16,6,0,0,1,56.1,241,57,32,29,6,16,5,3,0,65,"Coulson Buchanan","sa3027941",
"Jared Burch","HCU",23,1,5,5.299065231641779,14,14,0,0,0,71.1,317,69,50,42,7,33,4,14,1,65,"Jared Burch","sa3028019",
"Taylor Catton","BRAD",,3,5,5.020100310048614,23,0,0,0,4,66.1,297,67,45,37,13,37,5,4,0,65,"Taylor Catton","sa3028653",
"Jack DiLauro","HC",21,1,7,5.9491525423728815,12,12,0,0,0,59,283,61,53,39,8,29,11,5,0,65,"Jack DiLauro","sa3030322",
"Brooks Ey","FOR",20,4,7,6.898678645959212,15,13,0,0,0,75.2,361,99,64,58,16,25,13,10,0,65,"Brooks Ey","sa3031103",
"Zach Garcia","AMCC",19,6,3,3.857143002106728,18,9,1,0,2,67.2,295,65,36,29,6,19,6,4,0,65,"Zach Garcia","sa3031955",
"Chad Gartland","GMU",20,3,2,3.9901479332138563,16,8,0,0,3,67.2,301,72,37,30,5,20,7,6,0,65,"Chad Gartland","sa3032009",
"Jacob Kmatz","ORST",19,8,2,4.189655034635641,16,15,0,0,0,77.1,335,73,40,36,9,20,6,5,0,65,"Jacob Kmatz","sa3035522",695771
"Jordan Martinez","TXSO",,6,5,5.914285714285715,15,14,1,1,0,70,334,80,55,46,3,33,19,5,0,65,"Jordan Martinez","sa3037177",
"Jack Masloff","VCU",,4,1,2.5562130754507635,22,2,0,0,5,56.1,228,43,19,16,1,14,2,1,0,65,"Jack Masloff","sa3037250",
"Justin Medlin","ARST",,1,7,5.374407388609126,15,14,0,0,0,70.1,327,81,47,42,10,33,3,3,0,65,"Justin Medlin","sa3037779",
"Caleb Riedel","OMA",21,4,2,1.4917127386211742,13,13,0,0,0,60.1,245,50,12,10,4,21,3,1,0,65,"Caleb Riedel","sa3040737",
"Wyatt Scotti","NE",20,8,3,2.877049090368268,14,14,0,0,0,81.1,321,70,32,26,12,8,9,5,0,65,"Wyatt Scotti","sa3041873",
"Jake Shirk","WRST",20,6,6,5.546511627906977,16,16,1,1,0,86,378,94,57,53,12,23,8,6,0,65,"Jake Shirk","sa3042195",827620
"Canaan Silver","NCSU",,8,1,3.2142857142857144,21,8,0,0,1,70,304,69,30,25,6,15,8,6,0,65,"Canaan Silver","sa3042296",
"Jimmy Loper","DUKE",22,3,3,4.438356048417913,24,0,0,0,5,48.2,213,45,27,24,4,17,4,5,0,64,"Jimmy Loper","sa3020838",803182
"Ryan Bourassa","SDST",22,2,3,2.1259843158266656,17,0,0,0,5,42.1,175,20,17,10,3,26,5,6,4,64,"Ryan Bourassa","sa3022947",802180
"Jesse Barron","SF",21,4,4,6.1160222283468135,17,10,1,0,0,60.1,281,71,43,41,3,22,14,3,0,64,"Jesse Barron","sa3026649",
"Carter Bosch","GTWN",,6,4,4.5,18,11,0,0,0,64,292,68,41,32,5,25,5,10,0,64,"Carter Bosch","sa3027416",
"Noah Conlon","UCSD",,4,9,6.345000242042551,16,14,0,0,0,66.2,319,75,52,47,4,43,8,18,0,64,"Noah Conlon","sa3029249",
"Dylan Cumming","LIB",,5,5,5.047826254399383,19,12,1,0,0,76.2,350,90,49,43,12,27,8,5,1,64,"Dylan Cumming","sa3029678",
"Michael Dunkelberger","LIP",22,7,2,3.44680839873591,15,13,0,0,0,78.1,332,81,32,30,4,18,6,2,0,64,"Michael Dunkelberger","sa3030665",
"Devin Futrell","VAN",19,9,3,3.4105263842638194,14,13,1,0,0,63.1,258,53,24,24,8,13,6,3,0,64,"Devin Futrell","sa3031801",695656
"Kaleb Hill","CHSO",22,6,5,6.088235294117647,15,9,0,0,0,68,333,95,64,46,3,26,5,9,0,64,"Kaleb Hill","sa3033824",
"Thomas House","EMU",,1,7,6.304568772081434,14,14,0,0,0,65.2,308,64,57,46,6,47,8,4,0,64,"Thomas House","sa3034145",
"Cristian Lopez","UIC",,5,4,5.861841958150313,16,7,0,0,1,50.2,246,66,45,33,9,21,5,6,0,64,"Cristian Lopez","sa3036528",
"Kyler McIntosh","ALST",19,4,4,5.776119402985074,17,9,0,0,1,67,295,79,47,43,6,17,5,4,0,64,"Kyler McIntosh","sa3037640",
"Osvaldo Mendez","ALST",,5,2,5.126582154706589,19,4,0,0,1,52.2,234,39,39,30,6,35,3,10,0,64,"Osvaldo Mendez","sa3037852",
"Jaylen Paden","GASO",20,6,2,5.299065231641779,16,14,0,0,0,71.1,313,54,43,42,7,51,11,6,0,64,"Jaylen Paden","sa3039332",
"Kyle Seebach","NIU",23,2,7,7.297297297297297,14,11,1,0,0,74,356,82,71,60,8,44,13,10,0,64,"Kyle Seebach","sa3041912",
"Kevin Seitter","QUIN",21,3,10,6.131004162550875,15,13,0,0,0,76.1,378,118,70,52,6,31,6,12,0,64,"Kevin Seitter","sa3041948",
"J.P. Massey","MINN",22,2,8,6.522472049894699,14,12,0,0,0,59.1,289,64,53,43,5,39,6,12,0,63,"J.P. Massey","sa3020803",685364
"Joey Mancini","BC",21,4,4,4.695652329673845,13,13,1,0,0,76.2,325,74,48,40,14,24,2,6,0,63,"Joey Mancini","sa3020858",686223
"Drayton Brown","NWST",20,5,6,4.432835820895522,13,13,0,0,0,67,281,52,34,33,11,29,8,9,0,63,"Drayton Brown","sa3027817",
"Ryan Cabarcas","FIU",,2,3,6.3433736397472895,15,8,0,0,0,55.1,271,73,48,39,5,28,9,10,0,63,"Ryan Cabarcas","sa3028213",
"Tyler Davis","VCU",20,5,3,3.6,17,15,0,0,0,60,255,47,26,24,7,21,6,2,1,63,"Tyler Davis","sa3029944",824623
"James Deloatch","NORF",22,4,5,5.2615384615384615,13,12,1,0,0,65,314,66,48,38,4,45,10,6,0,63,"James Deloatch","sa3030096",
"Frank Doelling","RID",,4,7,5.40000020599366,16,15,0,0,0,66.2,304,78,45,40,8,31,6,2,0,63,"Frank Doelling","sa3030412",
"Cameron Doherty","EIU",,4,5,5.426470588235294,14,14,0,0,0,68,310,96,50,41,9,13,4,3,1,63,"Cameron Doherty","sa3030415",
"Nick Ficarrotta","FLA",,4,0,3.9,28,1,0,0,3,60,254,54,30,26,7,15,8,2,0,63,"Nick Ficarrotta","sa3031296",
"Josh Ibarra","UNLV",,6,2,5.731132281722025,14,14,1,0,0,70.2,322,83,54,45,10,29,4,7,0,63,"Josh Ibarra","sa3034402",
"Austin King","ALST",,6,3,5.719212037606527,16,16,1,0,0,67.2,315,81,45,43,7,38,5,10,0,63,"Austin King","sa3035387",
"Kyle LaCalameto","HOU",22,2,3,5.279329496429923,21,9,0,0,0,59.2,275,67,40,35,8,23,6,3,0,63,"Kyle LaCalameto","sa3035824",
"Charlie McDaniel","PRES",20,7,4,5.535565030263639,14,14,0,0,0,79.2,374,105,63,49,9,21,7,4,0,63,"Charlie McDaniel","sa3037533",
"Dominic Niman","CCSU",21,4,4,3.6233766233766236,13,13,0,0,0,77,337,86,41,31,9,22,6,2,0,63,"Dominic Niman","sa3038884",823116
"Noah Rennard","MICH",23,6,2,5.268292560384505,28,3,0,0,4,54.2,262,71,36,32,6,22,4,5,0,63,"Noah Rennard","sa3040619",
"Ethan Ross","SJSU",21,1,5,7.812183043666125,21,15,0,0,0,65.2,335,70,61,57,8,65,20,22,0,63,"Ethan Ross","sa3041170",
"Derek Salata","ILST",22,4,6,4.111675286140065,13,11,0,0,0,65.2,272,62,34,30,8,13,5,3,0,63,"Derek Salata","sa3041428",701952
"Ryan Steinhauer","DAY",21,3,4,4.387500104606154,11,11,1,0,0,53.1,239,42,34,26,4,25,7,7,0,63,"Ryan Steinhauer","sa3043025",
"Jay Thompson","GASO",,7,4,3.9078947368421053,37,0,0,0,6,76,325,71,37,33,9,23,8,3,0,63,"Jay Thompson","sa3043760",
"Jaren Zinn","HARV",23,3,3,7.5,11,11,0,0,0,42,208,44,39,35,4,44,4,22,0,63,"Jaren Zinn","sa3045871",
"Victor Mederos","OKST",21,4,4,5.590909090909091,14,13,0,0,0,66,290,69,44,41,13,21,7,8,0,62,"Victor Mederos","31533",682989
"Jaycob Deese","HOU",22,5,3,5.188235294117647,17,14,1,0,1,85,382,95,55,49,12,33,6,10,1,62,"Jaycob Deese","sa3020376",671600
"Xander Hamilton","APP",20,1,6,6.595419655270769,9,9,0,0,0,43.2,199,48,36,32,5,19,2,3,0,62,"Xander Hamilton","sa3023094",687295
"Cade Feeney","NDSU",20,7,3,4.537814980584955,14,14,0,0,0,79.1,355,102,49,40,7,15,5,4,0,62,"Cade Feeney","sa3023228",814366
"Carson Montgomery","FSU",19,4,1,5,15,12,0,0,1,54,246,50,35,30,7,23,11,4,0,62,"Carson Montgomery","sa3023470",691000
"Mark Manfredi","DAY",22,1,2,3.6610169491525424,13,9,0,0,0,59,245,45,27,24,8,15,10,3,0,62,"Mark Manfredi","sa3023516",815081
"Logan Whitaker","NCSU",22,2,4,4.725000180244453,17,14,0,0,0,66.2,301,62,42,35,9,32,7,4,1,62,"Logan Whitaker","sa3025561",681315
"Drew Beam","TENN",19,8,1,2.723684210526316,16,15,1,1,0,76,298,50,26,23,8,21,5,2,0,62,"Drew Beam","sa3026785",701795
"Mike Biasiello","DEL",,2,2,2.7551020408163267,20,1,0,0,6,49,201,31,16,15,4,23,5,3,0,62,"Mike Biasiello","sa3027126",
"Cameron Bye","WICH",20,5,2,3.7611940298507465,17,10,0,0,0,67,290,57,36,28,5,35,3,2,0,62,"Cameron Bye","sa3028187",
"Campbell Ellis","VCU",,5,4,3.2690581841213695,21,21,0,0,0,74.1,322,70,33,27,4,21,7,1,0,62,"Campbell Ellis","sa3030894",
"Mark Faello","HOF",21,7,4,5.153526807807928,14,14,2,0,0,80.1,358,75,55,46,14,40,10,15,0,62,"Mark Faello","sa3031116",
"Steve Hayward","UIW",,2,7,4.776923217096276,25,0,0,0,2,43.1,189,42,24,23,4,18,3,15,0,62,"Steve Hayward","sa3033469",
"Colin Hunter","SAC",,5,4,4.75,15,15,1,1,0,72,302,81,42,38,6,19,2,9,0,62,"Colin Hunter","sa3034322",
"Gordon Ingebritson","UCI",23,6,0,1.7550000669479395,32,0,0,0,3,66.2,254,50,15,13,3,5,4,0,0,62,"Gordon Ingebritson","sa3034422",
"Tyler Kaltreider","VMI",19,3,7,6.295336538706704,19,10,0,0,0,64.1,290,82,45,45,14,15,4,2,0,62,"Tyler Kaltreider","sa3035044",
"Collin Kramer","CLT",21,4,2,4.06626515368416,25,7,0,0,0,55.1,245,51,27,25,2,30,2,4,0,62,"Collin Kramer","sa3035679",
"Luke Malone","UTSA",23,9,3,2.669201598343696,19,11,0,0,2,87.2,364,81,35,26,12,14,7,5,0,62,"Luke Malone","sa3036937",
"Zach Maxey","M-OH",,4,3,2.2710279564179054,13,13,3,1,0,71.1,305,65,31,18,4,24,6,2,0,62,"Zach Maxey","sa3037360",
"Teddy Merritt","HPU",,3,6,6.391304347826087,16,12,0,0,1,69,330,82,56,49,8,37,4,19,0,62,"Teddy Merritt","sa3037908",
"Nolan Pender","BELL",20,3,9,5.127906976744186,16,14,2,0,0,86,392,101,61,49,11,29,7,17,0,62,"Nolan Pender","sa3039668",
"Carter Sheppard","HPU",,6,5,4.655172260706268,14,14,0,0,0,77.1,333,79,49,40,6,31,5,16,2,62,"Carter Sheppard","sa3042151",
"Parker Whittle","WIN",,1,3,5.2137932406140886,19,6,0,0,2,48.1,221,41,29,28,6,33,5,5,0,62,"Parker Whittle","sa3045157",
"Tyler Bradt","VMI",21,3,5,6.791411201884526,15,8,0,0,2,54.1,257,59,47,41,8,35,4,7,0,61,"Tyler Bradt","sa3022859",802680
"Josh Grosz","ECU",19,4,5,5.6511629160318355,25,11,0,0,0,57.1,253,62,38,36,12,19,3,3,0,61,"Josh Grosz","sa3023478",701056
"Jalen Borders","BEL",21,5,2,3.0375,15,15,0,0,0,80,342,70,31,27,5,42,5,5,1,61,"Jalen Borders","sa3027391",
"Gavin Braunecker","BELL",,3,7,5.9874478898769965,15,13,1,0,0,79.2,349,88,57,53,14,26,7,8,0,61,"Gavin Braunecker","sa3027613",
"Peyton Calitri","TNTC",,6,5,5.042801706122661,15,15,1,0,0,85.2,366,87,50,48,11,22,11,8,0,61,"Peyton Calitri","sa3028270",
"Adam Falinski","EMU",19,4,5,5.120689655172414,12,12,4,0,0,58,259,59,36,33,4,31,2,7,0,61,"Adam Falinski","sa3031138",
"Michael Farinelli","NU",23,6,5,4.431297580885047,14,13,3,0,0,87.1,370,96,49,43,12,25,5,3,0,61,"Michael Farinelli","sa3031147",
"Danny Garcia","STET",22,3,2,3.2,12,5,0,0,1,45,189,43,19,16,4,6,4,2,0,61,"Danny Garcia","sa3031923",
"Griffin Green","VT",,7,3,4.830275398404021,16,16,0,0,0,72.2,320,83,39,39,8,26,6,3,0,61,"Griffin Green","sa3032657",
"Drew McIllwain","APSU",,4,6,8.663101781000591,15,14,0,0,0,62.1,298,74,60,60,12,35,6,7,0,61,"Drew McIllwain","sa3037630",
"Tyler Naumann","JAX",,2,1,5,20,5,0,0,0,45,207,48,26,25,3,21,3,10,0,61,"Tyler Naumann","sa3038696",
"Jack Noble","LBSU",22,6,4,3.3575128206435756,17,10,0,0,0,64.1,275,60,27,24,8,20,6,2,0,61,"Jack Noble","sa3038897",
"Tom Peltier","CAN",21,3,3,3.8333333333333335,22,6,0,0,2,54,248,55,29,23,4,30,14,6,0,61,"Tom Peltier","sa3039652",
"Brett Porthan","UTU",20,7,4,6.7500002299036375,16,15,0,0,0,74.2,340,96,61,56,13,24,3,3,0,61,"Brett Porthan","sa3040107",
"Riyan Rodriguez","MOST",,4,0,4.306748567048724,28,0,0,0,1,54.1,238,43,31,26,6,28,6,8,0,61,"Riyan Rodriguez","sa3041012",
"Vincent Spizzoucco","CCSU",19,6,2,3.7674419440212237,15,8,0,0,3,57.1,252,58,26,24,6,21,5,1,0,61,"Vincent Spizzoucco","sa3042857",
"Enzo Stefanoni","CONN",24,6,1,3.5078741211139985,17,16,0,0,0,84.2,350,80,37,33,10,16,11,0,0,61,"Enzo Stefanoni","sa3043009",
"Baron Stuart","PITT",,2,4,5.553191489361702,27,0,0,0,7,47,220,54,39,29,8,18,6,5,0,61,"Baron Stuart","sa3043253",
"Troy Wansing","PUR",,4,4,5.435065069695636,15,12,0,0,0,51.1,246,51,37,31,2,33,7,6,0,61,"Troy Wansing","sa3044773",
"Brad Lord","USF",22,3,7,5.2540539457155395,14,13,1,0,0,61.2,294,75,51,36,5,22,5,7,0,60,"Brad Lord","31972",695418
"Joseph King","CAL",21,5,3,3.715596460310786,15,14,0,0,0,72.2,303,80,31,30,6,15,1,13,0,60,"Joseph King","sa3020857",683165
"Austin Emener","UNA",20,0,3,6.557142678474898,24,1,0,0,4,46.2,233,60,39,34,5,32,5,3,0,60,"Austin Emener","sa3022799",815305
"Blake Money","LSU",20,2,4,5.311475409836065,16,12,0,0,0,61,270,64,45,36,15,20,1,2,0,60,"Blake Money","sa3023127",690999
"T.J. Fondtain","SDSU",21,3,7,4.582568967716636,14,13,2,1,0,72.2,318,66,47,37,12,31,4,3,0,60,"T.J. Fondtain","sa3023271",677334
"Evan Truitt","CHSO",19,4,4,4.28048770531241,16,10,0,0,0,54.2,246,55,42,26,3,23,2,6,0,60,"Evan Truitt","sa3025236",822462
"Andrew Abrahamowicz","BGSU",23,2,5,8.446927194287877,15,10,2,0,0,59.2,300,75,61,56,10,35,12,6,0,60,"Andrew Abrahamowicz","sa3025708",
"Hayden Berg","WMU",21,4,4,6.267857142857143,17,0,0,0,2,56,267,69,45,39,12,27,6,6,0,60,"Hayden Berg","sa3027016",
"Jonathan Clark","SJSU",,2,4,5.268292486859113,15,15,0,0,0,68.1,298,65,45,40,7,33,8,5,0,60,"Jonathan Clark","sa3028986",
"Ryan Feczko","DAV",,10,0,3.2054794520547945,15,15,0,0,0,73,297,61,33,26,12,20,4,4,0,60,"Ryan Feczko","sa3031207",
"Ty Fisher","GASO",21,6,2,2.576335802840144,14,14,1,1,0,87.1,359,81,30,25,7,23,3,3,0,60,"Ty Fisher","sa3031391",
"Michael Frias","UCI",,5,2,5.186440677966102,11,11,0,0,0,59,258,62,36,34,10,21,3,3,0,60,"Michael Frias","sa3031721",
"Luke Helton","MORE",,3,6,5.645454349675461,14,14,1,0,0,73.1,346,98,58,46,9,22,9,2,0,60,"Luke Helton","sa3033576",
"LJ Keevan","UML",19,5,5,4.705394041911587,14,14,0,0,0,80.1,351,94,45,42,6,21,7,1,0,60,"LJ Keevan","sa3035160",
"Will Kinzeler","SELA",,4,2,3.6,14,14,0,0,0,80,341,80,38,32,11,31,6,4,0,60,"Will Kinzeler","sa3035429",
"Trevor LaBonte","ME",,5,4,5.154545275790638,15,12,0,0,1,73.1,345,83,54,42,7,37,7,2,0,60,"Trevor LaBonte","sa3035816",
"Gavin Mortenson","WCU",20,5,9,6.026785919556819,17,15,1,0,0,74.2,351,95,61,50,11,27,13,3,0,60,"Gavin Mortenson","sa3038445",
"Tony Neubeck","MIZ",19,3,3,5.631901972294485,15,9,0,0,0,54.1,253,52,40,34,15,29,6,2,0,60,"Tony Neubeck","sa3038787",
"Tony Roca","UNF",21,0,6,5.90625,15,11,0,0,0,64,303,75,54,42,9,38,7,10,0,60,"Tony Roca","sa3040931",
"Logan Schmitt","SLU",,8,2,3.183406007478339,15,14,1,0,0,76.1,321,72,32,27,6,16,10,3,0,60,"Logan Schmitt","sa3041727",
"Tyler Shingledecker","PSU",,7,3,3.0955414764876026,21,4,0,0,1,52.1,220,44,22,18,3,18,4,7,0,60,"Tyler Shingledecker","sa3042187",
"Jace Warkentien","WIU",,2,7,6.108597495949775,13,13,0,0,0,73.2,345,86,62,50,10,41,5,4,0,60,"Jace Warkentien","sa3044804",
"Diego Barrera","LMU",22,4,3,2.8486239529049358,12,10,2,0,0,72.2,309,65,29,23,7,15,12,2,0,59,"Diego Barrera","sa3023203",685290
"Cooper Adams","MSM",,3,6,7.301020123967536,13,11,1,0,0,65.1,302,80,62,53,13,22,5,2,0,59,"Cooper Adams","sa3025754",
"Joseph Battaglia","SOU",23,8,4,3.980769230769231,16,16,3,1,0,104,442,110,63,46,9,11,10,4,0,59,"Joseph Battaglia","sa3026721",
"Luke Bell","XAV",,4,0,4.313609564823164,25,10,0,0,0,56.1,248,44,31,27,3,31,8,3,0,59,"Luke Bell","sa3026912",
"Cameron Bratton","UMES",,3,6,5.282608870883075,13,13,5,2,0,76.2,335,74,55,45,8,29,10,7,0,59,"Cameron Bratton","sa3027609",
"Ryan Capuano","MRSH",,2,7,7.394904638275939,16,8,0,0,2,52.1,241,61,48,43,8,24,4,5,1,59,"Ryan Capuano","sa3028398",
"Peter Chronowski","SEA",,4,7,4.751073116943396,15,13,0,0,0,77.2,351,93,50,41,9,17,7,3,0,59,"Peter Chronowski","sa3028906",
"Chandler David","UIW",,3,2,5.173652576431627,22,5,0,0,5,55.2,250,53,33,32,8,29,6,2,0,59,"Chandler David","sa3029863",
"Jared Engman","WASH",,4,5,4.153846297245847,15,15,0,0,0,73.2,329,82,37,34,4,26,1,5,0,59,"Jared Engman","sa3030950",
"Brady Fuller","TROY",19,4,3,5.711538252040487,14,14,0,0,0,69.1,323,80,54,44,5,35,9,6,0,59,"Brady Fuller","sa3031764",
"Brock Gillis","PORT",,4,4,4.6130651497744015,18,13,0,0,0,66.1,292,59,36,34,7,30,11,4,0,59,"Brock Gillis","sa3032239",
"Jacob Gomez","ODU",20,5,1,5.290540676904128,19,0,0,0,1,49.1,215,47,29,29,4,19,7,3,0,59,"Jacob Gomez","sa3032388",
"Evan Harris","DSU",21,6,3,6.6521739130434785,12,11,1,0,0,46,227,39,47,34,5,42,6,17,0,59,"Evan Harris","sa3033273",
"Sean Higgins","COLU",22,6,3,5.342246098283698,14,11,0,0,0,62.1,272,74,41,37,7,15,1,3,0,59,"Sean Higgins","sa3033793",
"Zach Keenan","MTSU",,4,3,5.605932384618093,15,13,2,1,0,78.2,352,88,60,49,14,27,6,4,0,59,"Zach Keenan","sa3035156",
"John Medich","GT",,4,5,6.750000149704692,21,9,0,0,1,57.1,271,63,44,43,11,28,9,9,0,59,"John Medich","sa3037773",
"Austin Morgan","UPST",,5,2,5.571428571428571,18,11,0,0,5,63,288,64,43,39,8,31,6,4,0,59,"Austin Morgan","sa3038358",
"Joey Mugavero","FGCU",,3,2,4.017857142857143,18,5,0,0,1,56,245,59,30,25,7,20,0,5,0,59,"Joey Mugavero","sa3038521",
"Luke Patzner","INST",23,3,4,4.989130538217514,14,10,1,0,1,61.1,264,64,39,34,12,12,7,1,0,59,"Luke Patzner","sa3039551",
"Collin Romel","KENT",,5,4,5.482233714853421,14,8,0,0,0,65.2,292,73,47,40,11,25,5,1,0,59,"Collin Romel","sa3041102",
"R.J. Sales","UNCW",18,6,1,3.5217392472553835,15,15,0,0,0,76.2,340,76,34,30,4,37,4,7,0,59,"R.J. Sales","sa3041437",701680
"Gage Schenk","BGSU",,3,6,5.625,14,14,1,1,0,64,285,57,44,40,9,38,8,5,0,59,"Gage Schenk","sa3041689",
"Will Schomberg","DAV",21,4,2,4.418181818181818,21,0,0,0,2,55,244,51,29,27,6,24,11,4,0,59,"Will Schomberg","sa3041762",
