Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Nick Powers","MSU",23,7,4,5.713692765178355,14,14,1,0,0,80.1,345,90,53,51,13,22,6,3,0,65,"Nick Powers","sa3040159",
"Jason Reitz","SMC",19,3,1,6,16,6,0,0,1,48,224,48,35,32,7,28,6,3,0,65,"Jason Reitz","sa3040605",805279
"Cole Tryba","UCSB",,3,2,3.6382978723404253,27,1,0,0,3,47,206,42,25,19,1,14,11,3,0,65,"Cole Tryba","sa3044099",
"Tommy Boba","CIN",,5,6,5.6037737865726465,18,15,0,0,0,70.2,317,68,53,44,15,30,11,3,0,64,"Tommy Boba","sa3027295",
"Harrison Bodendorf","HAW",20,4,3,4.605882249587962,20,11,0,0,2,56.2,253,53,29,29,5,28,7,0,0,64,"Harrison Bodendorf","sa3027303",823746
"Blake Dean","KSU",19,4,4,4.721311475409836,29,3,0,0,1,61,290,61,44,32,7,28,12,6,0,64,"Blake Dean","sa3029965",
"Zach Garcia","AMCC",21,4,3,4.939024390243903,15,13,0,0,0,82,376,99,55,45,10,23,9,5,0,64,"Zach Garcia","sa3031955",
"Jacob Gomez","ODU",22,2,2,2.875739709882109,17,2,0,0,7,56.1,226,46,18,18,8,13,5,1,0,64,"Jacob Gomez","sa3032388",
"Justin Guiliano","CAN",22,3,5,4.842391404740528,13,11,0,0,0,61.1,293,57,38,33,9,26,11,7,0,64,"Justin Guiliano","sa3032843",
"Davion Hickson","RICE",20,3,2,3.621951135264347,27,0,0,0,6,54.2,237,39,23,22,2,33,9,3,0,64,"Davion Hickson","sa3033771",701336
"Kenny Lippman","MD",,4,4,4.545918190394881,18,9,0,0,2,65.1,293,60,39,33,4,36,8,12,0,64,"Kenny Lippman","sa3036377",
"Eli Majick","DAY",22,5,5,6.046875,17,12,0,0,0,64,313,83,54,43,10,30,14,2,0,64,"Eli Majick","sa3036885",
"Nick McClanahan","NKU",,2,4,7.2123285786791085,29,0,0,0,4,48.2,246,50,41,39,10,27,13,2,0,64,"Nick McClanahan","sa3037470",
"Marcus Morgan","IOWA",21,2,4,7.4539879045074064,16,13,0,0,0,54.1,279,49,45,45,11,53,19,10,0,64,"Marcus Morgan","sa3038363",808861
"Kellen OConnor","CSUB",,2,4,2.888888888888889,13,13,1,0,0,81,343,78,33,26,5,24,5,3,0,64,"Kellen OConnor","sa3039028",
"Julien Peissel","UNCG",,4,2,4.7008930172543195,14,14,0,0,0,74.2,337,74,43,39,10,32,7,10,0,64,"Julien Peissel","sa3039641",
"Michael Salina","SBU",20,2,6,4.782857247115157,12,12,2,1,0,58.1,261,65,43,31,6,23,3,6,0,64,"Michael Salina","sa3041443",823745
"Jake Shirk","WRST",22,4,4,6.406779868134963,14,14,0,0,0,78.2,352,91,61,56,9,17,15,1,0,64,"Jake Shirk","sa3042195",827620
"Justin Solimine","MAN",22,2,5,5.83783771746171,14,14,0,0,0,61.2,295,62,47,40,6,43,10,5,0,64,"Justin Solimine","sa3042720",
"Gabe Van Emon","CONN",23,4,5,5.882681438879057,17,10,0,0,0,59.2,268,61,43,39,8,26,7,2,1,64,"Gabe Van Emon","sa3044348",
"Connor Wilford","WSU",,4,6,4.909090761053793,15,13,0,0,0,84.1,383,100,52,46,7,30,6,3,0,64,"Connor Wilford","sa3045208",
"Nick Wissman","DAY",23,11,1,2.926108484356828,25,0,0,0,7,67.2,291,66,26,22,3,11,16,4,0,64,"Nick Wissman","sa3045483",828470
"Thomas Bainton","CSUN",,3,2,4.941964454036592,15,15,0,0,0,74.2,344,75,48,41,6,40,9,8,0,63,"Thomas Bainton","sa3026414",
"Reid Boyett","SFA",,0,9,6.9954543028587235,18,11,1,0,1,73.1,344,80,65,57,18,30,10,5,1,63,"Reid Boyett","sa3027517",
"A.J. Colarusso","BC",20,3,8,7.2,14,14,0,0,0,65,308,83,57,52,11,32,6,3,0,63,"A.J. Colarusso","sa3029125",
"Easton Dermody","SIU",,4,3,4.081395439356326,22,0,0,0,3,57.1,256,53,27,26,4,29,6,3,0,63,"Easton Dermody","sa3030179",
"Brandon Downer","CBU",21,6,6,4.354838843648321,16,15,0,0,0,82.2,357,76,48,40,10,32,8,6,0,63,"Brandon Downer","sa3030530",827317
"Daniel Garza","UTSA",,3,3,6.031914771223783,17,1,0,0,2,62.2,277,76,45,42,10,14,3,3,1,63,"Daniel Garza","sa3032020",
"Drew Lasseigne","SOU",,5,5,6.182242770248743,14,14,0,0,0,71.1,340,103,60,49,7,23,6,0,0,63,"Drew Lasseigne","sa3036023",
"Declan Lavelle","FOR",22,6,6,5.10810795763795,14,14,0,0,0,86.1,388,97,55,49,18,24,12,3,0,63,"Declan Lavelle","sa3036052",
"Connor Markl","ASU",21,6,4,4.683673287073513,14,14,0,0,0,65.1,298,67,43,34,6,35,8,5,0,63,"Connor Markl","sa3037057",
"Gavin Mortenson","WCU",22,4,6,6.507692307692308,20,13,0,0,0,65,306,67,50,47,11,36,14,5,0,63,"Gavin Mortenson","sa3038445",
"Ethan Norby","ECU",,4,0,3.792134912729476,20,10,0,0,2,59.1,262,54,33,25,9,25,9,0,0,63,"Ethan Norby","sa3038921",
"Daniel Paret","STET",,5,3,5.257894842406722,14,14,0,0,0,63.1,292,67,41,37,8,33,7,6,0,63,"Daniel Paret","sa3039427",
"Lance Santerre","SF",23,2,4,4.571428571428571,14,13,0,0,0,63,273,62,38,32,4,23,15,2,0,63,"Lance Santerre","sa3041547",
"Drew Beckner","EMU",,2,9,6.521739130434782,15,10,0,0,0,69,335,70,59,50,8,50,9,6,0,62,"Drew Beckner","sa3026857",
"Jake Brink","COFC",21,8,3,3.690647583300023,15,15,0,0,0,92.2,395,79,47,38,4,38,9,5,0,62,"Jake Brink","sa3027698",834673
"Dylan Driessen","SDST",19,3,3,6.488372093023256,25,0,0,0,1,43,225,37,37,31,3,49,10,14,0,62,"Dylan Driessen","sa3030568",834897
"Justin Feld","GONZ",20,4,2,4.16489353251166,14,10,0,0,0,62.2,286,63,32,29,10,36,3,4,1,62,"Justin Feld","sa3031222",
"Bryan Green","UCD",20,1,3,3.857142857142857,13,12,0,0,0,63,278,59,29,27,7,30,6,4,0,62,"Bryan Green","sa3032643",
"Michael Harpster","ETSU",,8,1,5.265000200843819,14,12,1,0,0,66.2,296,69,41,39,10,23,11,2,0,62,"Michael Harpster","sa3033252",
"Blake Helmstetter","FAIR",,5,4,4.6130651497744015,16,10,1,0,2,66.1,292,65,42,34,7,22,10,0,0,62,"Blake Helmstetter","sa3033571",
"Richard Long","JAX",21,8,2,3.7951807228915664,15,15,2,1,0,83,346,68,39,35,9,28,6,5,0,62,"Richard Long","sa3036493",
"Griffin Naess","CP",,7,0,3.5753424657534247,15,12,0,0,0,73,305,62,29,29,6,25,11,3,0,62,"Griffin Naess","sa3038661",
"Tucker Novotny","MINN",21,2,5,6.75,15,14,0,0,0,52,253,62,47,39,7,26,11,7,0,62,"Tucker Novotny","sa3038957",701512
"Tanner Perry","ILST",21,7,6,5.2105263157894735,15,14,0,0,0,76,344,68,46,44,8,46,6,3,1,62,"Tanner Perry","sa3039755",
"Will Pryor","BEL",20,3,2,4.526946004377673,12,11,0,0,0,55.2,256,49,29,28,6,38,7,4,0,62,"Will Pryor","sa3040262",
"Calvin Schapira","USD",24,5,2,4.695652062655335,18,6,0,0,0,53.2,230,52,30,28,7,12,6,3,0,62,"Calvin Schapira","sa3041668",
"Evan Webster","LOU",,5,3,4.183098591549296,16,15,0,0,0,71,307,75,36,33,10,20,5,3,0,62,"Evan Webster","sa3044933",
"Nick Weyrich","MRSH",21,2,4,3.9512194202883784,22,1,0,0,5,54.2,257,48,27,24,0,31,20,6,1,62,"Nick Weyrich","sa3045065",811721
"Ryan Wiltse","SMC",22,5,1,2.6024096983578624,23,4,0,0,2,55.1,226,39,16,16,4,20,1,2,0,62,"Ryan Wiltse","sa3045428",
"Christian Womble","JKST",23,4,3,3.60962574208358,24,6,0,0,9,62.1,290,46,33,25,3,47,12,14,0,62,"Christian Womble","sa3045526",
"Izaak Martinez","UCSD",22,4,3,1.8473684581429022,25,0,0,0,9,63.1,255,40,16,13,1,20,5,7,0,61,"Izaak Martinez","sa3025345",801555
"Jacob Shafer","UNCW",22,4,6,5.986956720334152,16,16,0,0,0,76.2,346,86,55,51,10,30,10,4,0,61,"Jacob Shafer","sa3025390",822465
"Jack Cebert","USF",22,7,6,5.716216216216216,15,13,0,0,0,74,335,91,53,47,8,19,10,6,0,61,"Jack Cebert","sa3028683",701411
"Holden deJong","NJIT",20,3,6,6.82258064516129,17,12,1,0,0,62,301,67,60,47,6,39,6,15,0,61,"Holden deJong","sa3030040",834722
"Luc Fladda","TULN",,5,3,4.771084337349397,18,15,0,0,0,83,366,93,50,44,4,21,6,0,0,61,"Luc Fladda","sa3031421",
"Murphy Gienger","UNCO",24,5,3,4.5203621470028335,23,6,0,0,0,73.2,346,72,49,37,10,37,14,6,0,61,"Murphy Gienger","sa3032196",
"Aidan Haugh","UNC",21,4,3,4.833333333333333,22,8,0,0,0,54,251,58,33,29,10,27,3,7,0,61,"Aidan Haugh","sa3033399",815063
"Nathan Hawley","VMI",21,4,1,6.079470352260523,21,5,0,0,1,50.1,239,61,35,34,10,21,8,2,0,61,"Nathan Hawley","sa3033438",
"Andrew Herrmann","UL",,6,3,3.08955223880597,14,12,0,0,0,67,276,55,33,23,10,26,3,3,1,61,"Andrew Herrmann","sa3033711",
"Cameron Mabee","ILST",,6,3,5.3544303797468356,15,15,1,0,0,79,357,105,55,47,13,18,5,4,0,61,"Cameron Mabee","sa3036767",
"Tate McKee","GT",19,4,5,7.276595744680851,18,8,0,0,1,47,219,47,39,38,9,28,4,3,1,61,"Tate McKee","sa3037653",
"Alistair Morin","SIE",,1,7,6.967741935483871,14,14,0,0,0,62,323,69,56,48,5,43,19,6,0,61,"Alistair Morin","sa3038376",
"Mitch Mueller","UVU",22,6,1,4.036082632952922,14,7,0,0,2,64.2,279,63,31,29,8,19,10,4,0,61,"Mitch Mueller","sa3038515",
"Zack Potts","W&M",22,6,5,3.83886242043509,16,13,0,0,1,70.1,296,70,40,30,5,14,6,4,0,61,"Zack Potts","sa3040135",
"Jared Schaeffer","AKR",,3,8,4.315573635552402,13,13,1,0,0,81.1,358,94,53,39,14,13,7,2,0,61,"Jared Schaeffer","sa3041657",
"Jackson Sleeper","JVST",20,1,4,8.456043778806334,14,13,0,0,0,60.2,284,78,57,57,17,24,8,4,0,61,"Jackson Sleeper","sa3042426",
"Nate Snead","TENN",20,10,2,3.1061945854053805,29,1,0,0,6,75.1,322,71,28,26,9,26,8,2,0,61,"Nate Snead","sa3042668",805422
"Kurt Barr","MICH",20,5,3,3.412639501993952,21,11,1,0,0,89.2,372,72,38,34,10,41,5,5,1,60,"Kurt Barr","sa3026623",
"Gage Boehm","TEX",,5,3,2.5312500603497043,25,0,0,0,8,53.1,216,36,19,15,2,17,5,2,0,60,"Gage Boehm","sa3027311",
"Andrew Devine","APSU",,6,0,2.9482758620689653,10,10,3,1,0,58,233,36,22,19,6,17,7,8,0,60,"Andrew Devine","sa3030225",
"Nick Dugan","STAN",20,3,4,6.490384377318735,18,10,0,0,3,69.1,323,84,53,50,9,29,10,4,0,60,"Nick Dugan","sa3030629",
"Evan Gibbons","SAC",,6,5,3.888888888888889,15,15,2,0,0,81,332,69,38,35,6,19,9,3,0,60,"Evan Gibbons","sa3032171",
"Lucas Hartman","FGCU",21,6,4,5.722826205602443,19,8,0,0,1,61.1,271,58,43,39,15,25,4,1,0,60,"Lucas Hartman","sa3033352",
"Francisco Hernandez","RGV",,4,5,6.191082952975205,16,7,0,0,2,52.1,249,75,38,36,7,16,3,2,0,60,"Francisco Hernandez","sa3033675",
"Domenic Martinez","TXSO",,4,3,4.32,14,14,0,0,0,75,324,69,43,36,8,36,13,5,0,60,"Domenic Martinez","sa3037152",
"Collin McKinney","BAY",,3,6,6.7046978149235406,14,14,0,0,0,49.2,243,52,50,37,11,35,8,0,0,60,"Collin McKinney","sa3037674",
"Trey Newman","CAL",,4,6,6.129729603334796,15,11,0,0,0,61.2,288,56,49,42,11,35,10,10,0,60,"Trey Newman","sa3038817",
"Grant Parson","USI",,4,3,3.9,11,11,0,0,0,60,253,46,27,26,8,28,7,8,0,60,"Grant Parson","sa3039506",
"Ivran Romero","USD",22,6,1,3.1079137543579143,23,0,0,0,3,46.1,203,43,16,16,2,18,6,1,0,60,"Ivran Romero","sa3041105",
"Matthew Shirah","NAVY",,3,5,5.534161359558073,13,12,1,0,0,53.2,240,38,36,33,4,38,6,5,0,60,"Matthew Shirah","sa3042192",
"Luke Short","CAL",,6,2,4.741463238173202,14,8,0,0,0,68.1,300,73,44,36,11,23,1,2,0,60,"Luke Short","sa3042216",
"Michael Staiano","MAN",,3,2,5.321167735046394,14,3,0,0,1,45.2,208,46,33,27,10,18,9,2,0,60,"Michael Staiano","sa3042905",
"Mason Ulsh","QUIN",22,3,7,7.627802429616528,14,14,0,0,0,74.1,348,91,67,63,14,31,5,7,0,60,"Mason Ulsh","sa3044232",
"Robert Cranz","OKST",21,2,1,1.6308724414678883,30,0,0,0,2,49.2,187,26,10,9,5,12,1,1,0,59,"Robert Cranz","sa3025521",801128
"Matt Ager","UCSB",21,3,4,4.021276514149188,24,9,0,0,11,62.2,284,59,34,28,4,28,7,8,0,59,"Matt Ager","sa3025798",700400
"Cody Bowker","GTWN",20,5,1,3,13,8,0,0,0,48,203,40,19,16,4,20,7,3,0,59,"Cody Bowker","sa3027486",805790
"Ty Brachbill","NIU",,5,7,7.748878658658061,15,14,1,0,0,74.1,382,99,69,64,18,46,20,8,0,59,"Ty Brachbill","sa3027539",
"Zach Cameron","NIA",23,8,1,2.8983050847457625,24,0,0,0,11,59,244,44,24,19,3,20,5,0,0,59,"Zach Cameron","sa3028304",
"Cooper Cavanaugh","DAV",,1,6,5.639240370177248,12,12,0,0,0,52.2,242,50,42,33,10,31,4,4,0,59,"Cooper Cavanaugh","sa3028665",
"Dante Chirico","APP",22,4,2,6.251231762035041,15,13,0,0,0,67.2,299,62,52,47,8,32,6,2,0,59,"Dante Chirico","sa3028853",
"Colton Cosper","MER",,7,3,4.354838709677419,17,15,1,0,2,93,406,105,47,45,8,16,7,1,0,59,"Colton Cosper","sa3029429",
"Luke Delongchamp","BRY",21,5,2,2.755101933572655,14,14,0,0,0,65.1,279,59,31,20,5,18,11,1,0,59,"Luke Delongchamp","sa3030098",
"Miles Gosztola","GONZ",18,4,4,5.538461538461538,15,9,0,0,1,52,248,58,34,32,6,22,17,4,1,59,"Miles Gosztola","sa3032514",
"Drew Helmstetter","MONM",,2,5,4.572580785830738,14,14,0,0,0,82.2,351,81,52,42,10,25,10,3,0,59,"Drew Helmstetter","sa3033572",
"Sam Klein","BALL",22,2,0,6.5172415507676105,21,1,0,0,7,48.1,233,59,46,35,8,28,1,13,0,59,"Sam Klein","sa3035493",
"Nick Moran","LIB",20,4,3,4.6782176450892665,14,14,0,0,0,67.1,314,74,46,35,8,24,14,7,1,59,"Nick Moran","sa3038343",
"Wyatt Parliament","VT",20,4,3,7.6259539764068265,15,10,0,0,0,43.2,189,43,37,37,14,13,3,1,0,59,"Wyatt Parliament","sa3039489",811963
"Henry Proger","UPST",,6,4,4.3875,15,15,1,0,0,80,357,81,56,39,13,29,10,6,0,59,"Henry Proger","sa3040238",
"Ulises Quiroga","UTSA",,8,2,4.075471844780107,14,12,0,0,0,70.2,301,64,35,32,10,26,4,7,0,59,"Ulises Quiroga","sa3040358",
"Ethan Walker","LONG",20,1,4,4.5,15,9,0,0,0,42,189,29,24,21,6,31,6,3,0,59,"Ethan Walker","sa3044666",833080
"Ryker Walton","EKU",21,2,6,6.857142857142857,15,14,0,0,0,63,287,68,55,48,12,37,6,5,0,59,"Ryker Walton","sa3044764",
"Brian Young","RID",21,7,6,6.989847986438112,16,14,0,0,0,65.2,305,85,54,51,9,24,7,8,0,59,"Brian Young","sa3045727",
"Seamus Barrett","LMU",23,2,5,4.776923217096276,25,7,0,0,1,43.1,191,37,27,23,6,14,7,8,1,58,"Seamus Barrett","sa3025477",804255
"Ty Abraham","MCN",,4,3,6.21910125687634,22,4,0,0,0,59.1,271,63,44,41,5,31,2,6,0,58,"Ty Abraham","sa3025711",
"Tyler August","DEL",19,3,6,10.221428292916753,15,8,0,0,0,46.2,242,57,56,53,10,42,8,18,0,58,"Tyler August","sa3026303",
"Nick Boyle","XAV",21,4,5,6.021582899068459,19,8,0,0,0,46.1,250,47,36,31,4,47,16,8,0,58,"Nick Boyle","sa3027524",
"Alex Brewer","LIP",23,5,5,5.746987951807229,15,15,0,0,0,83,376,95,60,53,15,30,11,7,0,58,"Alex Brewer","sa3027658",
"Xavier Cardenas III","SDSU",21,2,6,6.582089552238806,14,13,0,0,0,67,325,62,53,49,7,59,13,12,0,58,"Xavier Cardenas III","sa3028415",702696
"Cameron Dayton","SEA",23,4,4,5.5430464976493,25,0,0,0,5,50.1,225,51,32,31,6,21,7,3,0,58,"Cameron Dayton","sa3029961",
"Tyler DeLong","SIUE",23,3,6,8.278302184709592,15,15,0,0,0,70.2,354,87,70,65,10,46,11,3,0,58,"Tyler DeLong","sa3030099",
"Haden Dow","SEMO",,4,2,5.1265822784810124,18,17,0,0,0,79,354,84,50,45,13,31,9,3,0,58,"Haden Dow","sa3030516",
"Ethan Firoved","PITT",22,2,3,5.55882368533257,20,0,0,0,1,45.1,225,58,37,28,8,20,9,10,0,58,"Ethan Firoved","sa3031363",
"Mason Griffin","CARK",,6,4,5.6440677966101696,28,1,0,0,1,59,284,70,40,37,10,34,12,6,0,58,"Mason Griffin","sa3032722",
"Jagger Jefferis","UPST",22,5,1,5.117647058823529,22,3,0,0,1,51,230,45,38,29,10,30,3,6,0,58,"Jagger Jefferis","sa3034621",
"Louis Marinaro","SJU",19,6,3,3.375,22,1,0,0,0,48,196,31,18,18,6,16,7,0,0,58,"Louis Marinaro","sa3037048",
"Xavier Martinez","USC",21,4,0,2.6068966203070443,31,0,0,0,2,48.1,202,31,21,14,7,26,2,4,0,58,"Xavier Martinez","sa3037224",
"JT Moeller","MCN",,3,4,4.9411764705882355,26,1,0,0,2,51,230,59,34,28,8,17,2,2,0,58,"JT Moeller","sa3038203",
"Arnad Mulamekic","SIE",20,2,4,6.204968797080264,14,10,0,0,0,53.2,263,56,40,37,3,39,9,5,0,58,"Arnad Mulamekic","sa3038524",
"Dayne Pengelly","UNM",21,4,5,7.56,13,11,0,0,0,50,269,78,52,42,6,35,8,11,3,58,"Dayne Pengelly","sa3039673",
"Rigo Ramos","BGSU",23,3,1,7.11486504825038,15,11,0,0,0,49.1,246,49,41,39,5,49,7,9,1,58,"Rigo Ramos","sa3040435",
"Christian Rodriguez","CSUF",22,3,8,5.451922876947737,15,12,0,0,0,69.1,326,89,48,42,8,29,7,7,0,58,"Christian Rodriguez","sa3040970",691010
"Carter Rustad","MIZ",23,5,6,6.369230769230769,14,8,0,0,0,65,292,72,53,46,14,10,14,3,0,58,"Carter Rustad","sa3041350",686811
"Gavin Seebold","USI",,7,2,3.9295774647887325,16,10,0,0,0,71,303,70,34,31,8,18,8,4,0,58,"Gavin Seebold","sa3041913",
"Bryce Shaffer","CCU",22,3,6,5.279329496429923,25,2,0,0,1,59.2,275,68,40,35,8,24,6,6,0,58,"Bryce Shaffer","sa3042043",
"Kros Sivley","USM",20,4,5,4.405263246340767,27,4,0,0,3,63.1,278,74,36,31,9,11,5,1,0,58,"Kros Sivley","sa3042382",
"Tyler Switalski","WVU",21,5,3,5.104477611940299,18,14,0,0,0,67,304,67,41,38,6,35,7,8,0,58,"Tyler Switalski","sa3043424",802000
"Sam Swygert","CIT",22,4,4,5.747524535395385,18,12,0,0,0,67.1,308,68,46,43,4,33,12,3,0,58,"Sam Swygert","sa3043427",
"Anthony Watts","IOWA",20,2,1,3.176470677332897,21,3,0,0,1,45.1,201,32,19,16,5,33,4,6,1,58,"Anthony Watts","sa3044875",825101
"Bryce Mayer","MIZ",22,2,7,6.581250156909231,17,7,0,0,1,53.1,246,54,42,39,11,23,10,3,0,57,"Bryce Mayer","sa3025558",809343
"Alexander Meckley","CCU",20,4,4,7.518987160236331,21,9,1,0,1,52.2,241,54,46,44,12,27,5,10,0,57,"Alexander Meckley","sa3025591",814384
"Christian Becerra","CAL",21,4,1,3.681818273019624,19,1,0,0,4,51.1,216,49,21,21,4,14,2,4,0,57,"Christian Becerra","sa3025606",800875
"Mac Ayres","PFW",23,2,6,7.714285714285714,18,15,0,0,0,77,377,107,71,66,12,37,10,6,1,57,"Mac Ayres","sa3026341",
"Reese Bassinger","TAR",21,5,2,3.0591134154639565,27,1,0,0,0,67.2,286,59,26,23,7,17,9,2,0,57,"Reese Bassinger","sa3026696",
"Nate Blain","BALL",22,4,5,4.743243243243243,20,5,1,0,4,74,325,73,45,39,6,35,3,10,0,57,"Nate Blain","sa3027208",
"PJ Craig","RID",20,7,3,5.111111111111111,14,14,0,0,0,81,353,78,49,46,14,31,3,6,0,57,"PJ Craig","sa3029518",
"Mathieu Curtis","UPST",19,5,2,6.044776119402985,17,15,0,0,0,67,302,75,56,45,14,16,12,5,0,57,"Mathieu Curtis","sa3029729",813555
"Sam Downs","UMBC",,4,1,2.8285714285714287,20,6,0,0,5,70,312,61,28,22,3,34,8,7,0,57,"Sam Downs","sa3030538",
"Garrett Gainous","TROY",22,2,4,5.400000142064592,14,14,0,0,0,48.1,221,52,34,29,6,25,3,3,0,57,"Garrett Gainous","sa3031828",
"Blake Gaskey","OHIO",,2,7,6.160194402905599,14,14,0,0,0,68.2,328,74,50,47,10,32,17,1,0,57,"Blake Gaskey","sa3032028",
"Daniel Gaviria","BCU",,7,3,4.0840334825264595,14,14,2,1,0,79.1,343,87,45,36,8,16,1,2,0,57,"Daniel Gaviria","sa3032065",
"Doyle Gehring","AFA",,2,3,4.937142964764033,24,0,0,0,10,58.1,256,62,36,32,7,18,8,4,1,57,"Doyle Gehring","sa3032091",
"Jacob Gehring","YSU",21,4,7,7.033613219906679,15,15,2,0,0,79.1,372,99,65,62,15,37,2,11,0,57,"Jacob Gehring","sa3032093",
"Jake Goble","SDST",,3,8,8.518716751317248,15,11,0,0,0,62.1,320,99,82,59,6,28,4,10,0,57,"Jake Goble","sa3032330",
"Clete Hartzog","TROY",,7,4,5.062500120699409,20,6,0,0,0,53.1,232,43,36,30,9,27,7,2,0,57,"Clete Hartzog","sa3033358",
"Jerrod Jenkins","DBU",20,6,0,3.4309392988287004,18,6,0,0,1,60.1,257,45,31,23,2,26,9,13,0,57,"Jerrod Jenkins","sa3034637",
"Ben Johnson","GASO",22,5,3,5.796610169491525,20,9,0,0,2,59,274,69,49,38,7,26,10,7,0,57,"Ben Johnson","sa3034710",814118
"Cameron Lejeune","MCN",22,7,2,4.135135135135135,24,7,0,0,6,74,336,89,39,34,6,26,3,1,0,57,"Cameron Lejeune","sa3036208",
"Seth Logue","CIN",23,2,4,6.882352941176471,14,8,0,0,0,68,302,74,52,52,13,25,2,5,0,57,"Seth Logue","sa3036458",
"Dillon Masters","OHIO",,2,4,6.313432835820896,14,11,0,0,0,67,331,83,52,47,14,40,7,2,0,57,"Dillon Masters","sa3037269",
"Paxton Meyers","BRWN",22,4,4,4.430769230769231,11,11,1,0,0,65,307,67,43,32,8,40,5,10,0,57,"Paxton Meyers","sa3037951",
"Trevor Moore","STAN",20,3,1,6,28,1,0,0,1,57,270,71,43,38,6,24,3,2,0,57,"Trevor Moore","sa3038314",
"Trey Morgan","VMI",23,3,7,6.012604849275065,14,12,2,0,0,79.1,363,96,60,53,15,17,16,3,0,57,"Trey Morgan","sa3038370",
"Jacob Mrosko","STMN",22,3,3,3.9130434782608696,9,9,1,0,0,46,196,25,22,20,4,32,5,2,0,57,"Jacob Mrosko","sa3038504",
"Brycen Parrish","UNA",23,1,4,3.578313335242061,19,0,0,0,2,55.1,247,54,32,22,6,24,6,3,0,57,"Brycen Parrish","sa3039497",
"Smith Pinson","KENN",21,4,8,4.92,16,14,1,0,1,75,321,67,50,41,7,26,10,3,0,57,"Smith Pinson","sa3039946",
"Andrew Ronne","ETSU",21,5,5,7.6445784889262205,17,9,0,0,0,55.1,254,55,53,47,13,28,7,6,0,57,"Andrew Ronne","sa3041118",
"Jack Sokol","PITT",22,7,3,5.085201619744352,15,14,0,0,0,74.1,340,84,46,42,9,33,6,5,0,57,"Jack Sokol","sa3042712",
"Austin Stubber","LR",,7,2,3.547445156697596,23,2,0,0,0,45.2,184,28,23,18,2,15,6,2,0,57,"Austin Stubber","sa3043262",
"Micky Thompson","SJSU",23,5,4,6.391836933738146,16,15,1,0,0,81.2,376,94,66,58,19,35,11,6,0,57,"Micky Thompson","sa3043773",
"Hayden Walker","NMSU",,6,4,6.447761194029851,16,11,0,0,0,67,315,83,56,48,9,33,6,4,0,57,"Hayden Walker","sa3044668",
"Camden Wicker","WOF",,4,3,4.281938469905718,17,10,0,0,2,75.2,323,70,41,36,9,24,7,7,0,57,"Camden Wicker","sa3045165",
"Dalton Alford","TXSO",,2,7,7.3093924192437525,14,12,0,0,0,60.1,290,65,55,49,5,34,11,5,0,56,"Dalton Alford","sa3025892",
"Calvin Bickerstaff","KENT",22,4,4,5.082352827131545,13,11,0,0,0,56.2,234,56,35,32,11,5,5,4,0,56,"Calvin Bickerstaff","sa3027133",
"Iain Campa","ACU",,7,4,4.143564199936208,15,15,0,0,0,67.1,302,65,38,31,6,27,12,1,0,56,"Iain Campa","sa3028311",
"Grant Cunningham","WASH",20,3,4,2.8609272245931874,20,1,0,0,2,50.1,211,42,21,16,4,16,2,1,0,56,"Grant Cunningham","sa3029691",
"Riley Eikhoff","CCU",22,6,1,4.995594881556671,16,16,0,0,0,75.2,328,91,45,42,16,15,5,2,0,56,"Riley Eikhoff","sa3030851",694408
"George Derrick Floyd","CIT",,2,5,6.436046654369591,26,5,0,0,0,57.1,271,72,51,41,7,24,2,2,0,56,"George Derrick Floyd","sa3031487",
"Luke Gainer","OMA",,2,3,3.7968748868443107,22,0,0,0,5,42.2,202,32,26,18,1,19,16,2,0,56,"Luke Gainer","sa3031827",
"Cole Hansen","HALL",21,3,7,3.963302890998172,14,13,0,0,0,72.2,303,61,36,32,7,18,6,4,0,56,"Cole Hansen","sa3033158",
"Aidan Hunter","COFC",21,7,1,3.7565218637390756,16,14,0,0,0,76.2,331,78,39,32,11,28,5,6,0,56,"Aidan Hunter","sa3034321",
"Eli Jones","SC",21,3,4,5.242718640770723,17,15,0,0,0,68.2,319,90,45,40,4,20,7,3,0,56,"Eli Jones","sa3034868",801796
"Jafet Martinez","ALST",,3,3,6.018072427452557,18,8,0,0,0,55.1,247,65,44,37,8,12,8,1,0,56,"Jafet Martinez","sa3037173",
"Matthew Matthijs","UNC",20,12,4,3.7241379310344827,36,0,0,0,0,58,241,49,29,24,5,18,5,2,0,56,"Matthew Matthijs","sa3037334",
"Cooper Omans","ILL",23,4,1,3.729281846552935,14,12,0,0,0,60.1,257,47,27,25,7,28,8,4,0,56,"Cooper Omans","sa3039153",
"Chase Prestwich","NWST",,4,6,8.253885684082123,14,14,0,0,0,64.1,311,79,64,59,10,35,9,3,0,56,"Chase Prestwich","sa3040189",
"Joe Ruzicka","BEL",20,4,5,4.5203621470028335,15,15,1,1,0,73.2,336,62,41,37,4,46,15,7,0,56,"Joe Ruzicka","sa3041362",809898
"Dillon Schueler","UIC",20,5,2,5.590308557932465,14,14,0,0,0,75.2,342,89,55,47,13,22,10,3,0,56,"Dillon Schueler","sa3041796",
