Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Austin Sachen","FOR",23,0,4,9.745562350156035,16,10,0,0,0,56.1,300,79,63,61,8,50,8,12,0,67,"Austin Sachen","sa3041398",
"Jack Stroud","TXST",,3,2,3.5625,25,1,0,0,4,48,219,50,24,19,5,18,5,6,0,67,"Jack Stroud","sa3043250",
"Christian Vega","MCN",,3,3,3.9929578537459536,23,2,0,0,3,47.1,209,39,28,21,3,28,4,7,0,67,"Christian Vega","sa3044414",
"Shay Schanaman","NEB",23,3,6,3.071856217256278,26,0,0,0,6,55.2,246,38,31,19,2,28,14,8,0,66,"Shay Schanaman","sa3022933",681212
"Travis Sthele","TEX",21,3,5,5.754098360655738,15,10,0,0,1,61,284,65,49,39,6,31,5,6,0,66,"Travis Sthele","sa3022941",691017
"Timmy Manning","ASU",21,1,4,7.256250173002486,20,9,0,0,0,53.1,239,57,43,43,5,21,6,3,0,66,"Timmy Manning","sa3023173",690995
"Brody Hopkins","WIN",21,1,5,5.833333333333333,15,12,0,0,0,54,264,41,40,35,0,44,0,0,0,66,"Brody Hopkins","sa3023515",811315
"Nicholas Judice","ULM",22,3,3,3.7358490566037736,21,3,0,0,2,53,224,45,26,22,9,15,11,2,0,66,"Nicholas Judice","sa3023672",700113
"Harrison Bodendorf","HAW",19,5,2,3.4534884486861217,21,6,0,0,5,57.1,260,52,31,22,1,27,10,5,0,66,"Harrison Bodendorf","sa3027303",823746
"Mason Burns","WKU",21,6,2,2.9454545454545453,23,4,0,0,4,55,228,44,20,18,7,20,5,7,0,66,"Mason Burns","sa3028089",826314
"Shadai Colon","ALST",,5,0,3.1764705169572154,19,11,0,0,1,56.2,255,34,25,20,4,47,10,9,0,66,"Shadai Colon","sa3029213",
"Gabe Driscoll","BING",22,7,1,4.982832781184538,15,15,0,0,0,77.2,331,81,44,43,11,18,5,2,0,66,"Gabe Driscoll","sa3030571",
"Joey Gartrell","PORT",19,5,5,5.170212598103865,16,14,0,0,0,78.1,359,88,55,45,7,22,15,6,0,66,"Joey Gartrell","sa3032013",813745
"Ben Hampton","WVU",21,5,3,4.447058823529412,16,16,0,0,0,85,375,92,47,42,9,30,6,5,0,66,"Ben Hampton","sa3033108",
"Cameron Hansen","CLT",,3,1,4.663636201905816,19,12,0,0,0,73.1,315,64,41,38,9,25,7,3,0,66,"Cameron Hansen","sa3033155",
"Luke Hansel","MILW",21,6,4,6.044776119402985,15,14,0,0,0,67,319,80,47,45,7,39,12,13,0,66,"Luke Hansel","sa3033162",
"Justin Mitrovich","ELON",19,7,4,3.675392596751256,14,13,0,0,0,63.2,281,65,32,26,5,21,5,0,0,66,"Justin Mitrovich","sa3038180",827521
"Ricardo Rivera","ALST",,10,0,3.5816325136444513,20,11,0,0,0,65.1,290,69,36,26,4,26,9,5,0,66,"Ricardo Rivera","sa3040842",
"Khal Stephen","PUR",20,7,4,5.2105263157894735,14,14,0,0,0,76,333,72,51,44,15,30,8,1,0,66,"Khal Stephen","sa3043049",701590
"Antonio Velasquez","NORF",22,1,7,6.875776234602455,16,13,0,0,0,53.2,262,53,50,41,6,42,8,9,0,66,"Antonio Velasquez","sa3044421",
"Nick Zegna","KENN",,5,5,4.363636363636363,14,13,0,0,0,66,307,71,41,32,2,35,5,7,0,66,"Nick Zegna","sa3045828",
"Nathan Dettmer","TA&M",21,1,4,6.316513982528336,17,17,0,0,0,72.2,338,78,55,51,10,42,5,11,0,65,"Nathan Dettmer","sa3023207",700579
"Jeremy Lee","USA",21,2,8,6.409090909090909,14,13,1,0,0,66,312,68,52,47,7,37,16,4,0,65,"Jeremy Lee","sa3023227",814109
"Elijah Dale","ILST",22,2,5,5.023255813953488,19,0,0,0,5,43,187,40,26,24,4,13,3,4,0,65,"Elijah Dale","sa3023501",688145
"Danny Beal","ECU",,6,2,2.7000000643730178,31,0,0,0,3,53.1,216,38,16,16,4,12,8,4,0,65,"Danny Beal","sa3026780",
"Joseph Brandon","GAST",22,4,4,4.982142857142857,15,10,0,0,0,56,258,62,33,31,4,33,10,5,0,65,"Joseph Brandon","sa3027585",
"Jack Cebert","USF",21,4,4,5.047826254399383,16,14,0,0,0,76.2,343,90,48,43,12,21,7,3,0,65,"Jack Cebert","sa3028683",701411
"Gavi Coldiron","SHSU",,2,3,6.709090909090909,18,11,0,0,0,55,262,70,48,41,6,26,5,4,0,65,"Gavi Coldiron","sa3029128",
"Jack Dougherty","MISS",21,3,4,6.265193502208931,15,9,0,0,2,60.1,270,63,45,42,15,22,5,2,0,65,"Jack Dougherty","sa3030507",699491
"Jackson Emus","PRIN",22,2,3,7.220930392707346,14,12,1,0,0,57.1,274,56,47,46,6,34,18,8,0,65,"Jackson Emus","sa3030934",
"Greg Farone","LOU",21,1,4,4.796052511213892,21,6,0,0,1,50.2,233,42,29,27,9,35,6,5,0,65,"Greg Farone","sa3031164",805661
"Logan Gerling","UVU",,5,5,5.323943661971831,15,15,1,1,0,71,316,84,48,42,13,13,5,4,0,65,"Logan Gerling","sa3032143",
"Jake Gigliotti","NE",23,8,0,3.240000123596196,23,8,0,0,2,66.2,272,55,27,24,5,17,6,2,0,65,"Jake Gigliotti","sa3032203",
"Blake Hammond","SCU",19,6,1,2.5251799254158054,19,0,0,0,1,46.1,200,34,20,13,2,28,5,11,2,65,"Blake Hammond","sa3033097",813768
"Ben Johnson","GASO",21,4,4,6.19672131147541,17,9,0,0,1,61,292,69,56,42,10,34,8,9,0,65,"Ben Johnson","sa3034710",814118
"Jake Knapp","UNC",22,5,4,5.036269230965363,16,16,0,0,0,64.1,299,67,40,36,14,36,5,8,0,65,"Jake Knapp","sa3035531",810830
"Will Lynch","SAM",21,5,4,6.089361504433441,16,16,0,0,0,78.1,360,81,61,53,10,40,16,9,0,65,"Will Lynch","sa3036746",
"Rorik Maltrud","MIZ",,1,2,5.732876562539804,20,6,0,0,1,48.2,217,48,33,31,6,17,8,8,1,65,"Rorik Maltrud","sa3036946",
"Domenic Martinez","TXSO",,6,3,3.8135593220338984,12,11,0,0,0,59,268,57,39,25,4,28,5,14,0,65,"Domenic Martinez","sa3037152",
"Luke Rettig","LEH",23,6,4,3.2400000706263965,12,12,3,1,0,58.1,256,43,34,21,3,21,10,5,0,65,"Luke Rettig","sa3040632",
"Grant Stevens","PAC",,4,7,5.192307844669866,15,14,3,0,0,86.2,388,102,60,50,14,19,6,1,0,65,"Grant Stevens","sa3043071",
"Brock Weirather","RICH",24,5,4,6.121457300797519,15,15,0,0,0,82.1,365,91,60,56,12,20,12,7,0,65,"Brock Weirather","sa3044959",
"Conner Whittaker","FSU",20,5,6,4.329113924050633,17,8,0,0,0,79,340,82,42,38,8,19,3,3,0,65,"Conner Whittaker","sa3045152",701422
"Zeke Wood","TXST",23,2,4,4.9090908026892315,13,13,0,0,0,58.2,263,57,38,32,7,28,6,4,0,65,"Zeke Wood","sa3045548",
"Brett Wichrowski","BRY",20,5,3,4.5,14,7,0,0,1,50,231,49,30,25,3,25,7,10,0,64,"Brett Wichrowski","sa3023366",814489
"Anthony Arguelles","VT",22,3,1,4.895604292993141,14,13,0,0,0,60.2,270,55,37,33,11,32,5,5,0,64,"Anthony Arguelles","sa3026180",
"Eli Brown","LIN",20,2,7,6.026785919556819,14,14,0,0,0,74.2,361,85,66,50,5,31,8,10,0,64,"Eli Brown","sa3027820",
"Carson Fluno","UL",21,4,1,4.689473778362752,23,7,0,0,3,63.1,278,69,37,33,11,21,5,6,0,64,"Carson Fluno","sa3031494",
"Erick Gonzales","JKST",,1,3,4.218750100582841,27,0,0,0,8,53.1,232,51,27,25,3,21,11,8,0,64,"Erick Gonzales","sa3032412",
"Noah Johnson","TOL",22,4,2,4.024844625133144,10,10,0,0,0,53.2,236,52,25,24,3,26,5,8,0,64,"Noah Johnson","sa3034794",
"Carson Liggett","LOU",20,7,2,3.4225352112676055,14,14,1,1,0,71,301,64,28,27,4,29,3,8,1,64,"Carson Liggett","sa3036335",
"Jack O'Connor","UVA",19,6,3,3.857142707001717,19,11,0,0,0,65.1,277,61,31,28,8,25,3,3,0,64,"Jack O'Connor","sa3039026",702560
"Sean Sposato","URI",,4,6,6.5,15,14,0,0,0,72,339,86,64,52,7,32,10,5,0,64,"Sean Sposato","sa3042866",
"Luke Stofel","WRST",,5,6,3.825,17,14,1,0,0,80,363,79,50,34,5,39,11,4,0,64,"Luke Stofel","sa3043151",
"Tyler Stromsborg","USC",,4,3,5.233480352106988,13,13,1,1,0,75.2,318,72,47,44,10,25,14,3,0,64,"Tyler Stromsborg","sa3043244",
"David Warren","MEM",22,5,5,5.573394690466179,20,8,0,0,0,72.2,333,88,54,45,9,28,13,6,0,64,"David Warren","sa3044810",
"Cory Wall","W&M",23,4,5,3.980769230769231,15,5,0,0,2,52,218,51,26,23,7,11,3,2,0,63,"Cory Wall","sa3022944",696505
"Chandler Murphy","MIZ",22,4,5,5.472972972972973,14,14,1,0,0,74,326,68,49,45,19,32,7,5,0,63,"Chandler Murphy","sa3023123",686489
"Riley Cooper","LSU",21,5,3,4.3783782880962825,32,3,0,0,1,61.2,278,63,33,30,7,20,5,3,2,63,"Riley Cooper","sa3023503",694855
"Justin Loer","XAV",20,6,3,1.894736842105263,29,1,0,0,7,57,231,36,13,12,3,22,6,4,0,63,"Justin Loer","sa3025306",820830
"Izaak Martinez","UCSD",21,6,1,2.8421052631578947,24,1,0,0,9,57,234,45,22,18,5,16,3,6,0,63,"Izaak Martinez","sa3025345",801555
"Thomas Bainton","CSUN",,7,2,4.178571428571429,15,14,2,0,0,84,356,78,42,39,6,26,7,4,0,63,"Thomas Bainton","sa3026414",
"Blayze Berry","UAB",,2,3,4.518367487642482,14,14,1,0,0,81.2,350,84,45,41,13,22,7,1,0,63,"Blayze Berry","sa3027067",
"Jarrett Blunt","EVAN",23,5,1,3.774193548387097,20,5,0,0,0,62,287,63,29,26,5,19,15,3,0,63,"Jarrett Blunt","sa3027291",
"Jacob Bradshaw","UNA",,2,4,7.93299000270057,14,8,0,0,1,64.2,340,85,67,57,11,45,19,11,0,63,"Jacob Bradshaw","sa3027556",
"Jurrangelo Cijntje","MSST",20,3,5,8.1,14,13,0,0,0,50,238,44,48,45,12,34,14,5,0,63,"Jurrangelo Cijntje","sa3028930",701388
"Nick Dugan","STAN",19,1,0,7.297297146827138,24,7,0,0,1,61.2,295,79,55,50,8,29,5,10,0,63,"Nick Dugan","sa3030629",
"Doyle Gehring","AFA",,4,4,6.324324324324325,16,15,0,0,1,74,339,83,57,52,11,33,11,7,1,63,"Doyle Gehring","sa3032091",
"Tristan Haught","WRST",,6,3,5.23036638768448,28,4,0,0,4,63.2,273,64,40,37,6,15,8,8,0,63,"Tristan Haught","sa3033402",
"Eli Jones","SC",20,4,5,3.9512194202883784,22,6,0,0,0,54.2,237,55,29,24,4,17,4,2,0,63,"Eli Jones","sa3034868",801796
"Jack Kramer","SHU",22,4,4,5.982954415777501,15,15,0,0,0,58.2,275,64,44,39,8,31,8,5,0,63,"Jack Kramer","sa3035680",
"Henry Leake","BC",24,5,5,5.845361054621472,18,11,0,0,0,64.2,286,78,42,42,8,19,7,8,0,63,"Henry Leake","sa3036111",
"Brandon Little","UAPB",,3,7,6.303964969583418,16,15,0,0,0,75.2,368,95,61,53,4,49,15,4,1,63,"Brandon Little","sa3036390",
"Joe Mascio","SJU",,3,3,4.683673287073513,13,13,0,0,0,65.1,283,62,39,34,11,26,0,3,0,63,"Joe Mascio","sa3037238",
"Isaac Milburn","EKU",21,4,4,6.369230769230769,20,11,1,1,0,65,309,67,53,46,9,39,8,4,0,63,"Isaac Milburn","sa3038008",
"Colin Purcell","AMCC",,5,6,4.077551147384679,15,13,2,1,0,81.2,352,83,49,37,3,22,6,0,0,63,"Colin Purcell","sa3040290",
"JT Quinn","MISS",19,3,4,6.831325458189389,17,12,0,0,0,55.1,267,62,53,42,10,36,8,6,0,63,"JT Quinn","sa3040345",802411
"Connor Rudy","GRAM",24,10,4,6.238636363636363,16,16,1,0,0,88,407,105,67,61,5,36,9,16,0,63,"Connor Rudy","sa3041262",
"Donovan Schultz","EVAN",21,6,5,4.306034341153298,15,15,0,0,0,77.1,331,62,42,37,11,32,10,3,0,63,"Donovan Schultz","sa3041806",
"Preston Tenney","OMA",22,6,6,5.301369863013699,15,14,2,2,0,73,322,65,45,43,9,32,10,5,0,63,"Preston Tenney","sa3043627",
"Trey Ziegenbein","MOST",,4,4,4.643312214731404,30,0,0,0,1,52.1,221,47,29,27,6,16,4,5,0,63,"Trey Ziegenbein","sa3045853",
"Jaden Woods","UGA",21,3,3,5.772413944965598,10,10,0,0,0,48.1,210,41,31,31,9,25,5,3,0,62,"Jaden Woods","sa3023064",692243
"Cam Brown","TCU",21,3,2,5.204819396715725,16,12,1,1,0,55.1,254,40,35,32,5,40,10,7,0,62,"Cam Brown","sa3023273",690963
"Evan Truitt","CHSO",20,5,6,4.609755926001724,15,4,0,0,0,68.1,306,70,47,35,16,22,7,3,0,62,"Evan Truitt","sa3025236",822462
"Will Riley","VMI",21,3,5,9.195652173913043,23,4,0,0,6,46,248,61,56,47,5,37,7,8,0,62,"Will Riley","sa3025627",703042
"Chandler Welch","TULN",20,4,5,6.827586206896552,25,7,0,0,1,58,276,80,47,44,11,17,9,2,2,62,"Chandler Welch","sa3025667",803068
"Ryan Bates","SIE",,2,7,6.506024096385542,14,14,0,0,0,83,395,104,65,60,12,39,11,12,0,62,"Ryan Bates","sa3026716",
"Clay Brock","NKU",23,5,5,4.462810058051812,17,11,0,0,1,80.2,344,87,44,40,9,18,7,5,0,62,"Clay Brock","sa3027718",
"Rese Brown","EKU",,1,5,7.28289455406554,15,10,0,0,0,50.2,239,58,45,41,10,29,9,7,0,62,"Rese Brown","sa3027874",
"Braden Carmichael","OU",,7,1,3.3896103896103895,18,11,1,1,0,77,342,86,39,29,4,18,6,2,0,62,"Braden Carmichael","sa3028458",
"Tyler Conklin","EIU",20,9,6,5.648535745166978,17,15,0,0,0,79.2,356,87,53,50,13,34,6,3,1,62,"Tyler Conklin","sa3029244",
"Clay Edmondson","UNCA",20,5,3,5.265000200843819,13,12,0,0,0,66.2,334,73,48,39,11,28,16,5,0,62,"Clay Edmondson","sa3030792",811667
"Zach Garcia","AMCC",20,2,5,6.033519424491341,18,10,0,0,1,59.2,291,73,45,40,6,35,6,9,0,62,"Zach Garcia","sa3031955",
"Dylan Howard","RAD",20,2,10,6.985074626865671,15,14,0,0,0,67,326,103,68,52,14,14,7,8,0,62,"Dylan Howard","sa3034164",703440
"Tristin Lively","UNM",,6,4,4.422413647670955,13,13,1,0,0,77.1,330,83,42,38,5,23,7,10,0,62,"Tristin Lively","sa3036407",
"Bobby Nowak","VAL",,4,4,4.235294117647059,17,8,1,1,2,51,229,42,32,24,4,31,5,2,0,62,"Bobby Nowak","sa3038958",
"Nick Payero","HALL",23,5,3,3.115384501112993,15,9,0,0,0,69.1,293,60,31,24,5,22,4,4,1,62,"Nick Payero","sa3039577",
"Ben Petschke","SAM",,6,3,4.141104391393004,32,0,0,0,14,54.1,261,60,29,25,3,35,5,4,0,62,"Ben Petschke","sa3039830",
"Matt Scott","STAN",19,5,5,5.104477611940299,24,12,0,0,1,67,306,59,44,38,10,37,3,13,0,62,"Matt Scott","sa3041858",
"Omar Serrano","SDSU",,1,5,5.433962264150943,16,6,0,0,1,53,223,46,34,32,6,21,5,8,0,62,"Omar Serrano","sa3042010",
"Blake Smith","SEA",,4,2,5.4,19,9,0,0,2,65,297,72,51,39,6,18,11,7,0,62,"Blake Smith","sa3042489",
"Hunter Stallings","MVSU",,4,4,4.6782176450892665,12,12,1,0,0,67.1,298,74,50,35,7,24,5,4,0,62,"Hunter Stallings","sa3042911",
"Devyn Terbrak","WKU",,6,4,4.343478404948306,15,15,1,1,0,76.2,341,89,47,37,6,16,8,0,0,62,"Devyn Terbrak","sa3043632",
"Jack White","SJSU",24,6,3,3.506493593352023,21,2,1,1,3,51.1,216,42,23,20,3,19,5,3,0,62,"Jack White","sa3045116",
"Steven Brooks","CP",20,4,2,5.704225352112676,18,8,0,0,0,71,311,80,49,45,7,22,12,1,1,61,"Steven Brooks","sa3027770",809933
"Ryan Douglas","UNCA",22,6,1,5.785714164446439,14,14,0,0,0,60.2,287,70,45,39,5,31,8,5,0,61,"Ryan Douglas","sa3030510",
"Kevin Eaise","UNC",,3,3,3.0355030270977816,28,1,0,0,5,56.1,237,41,21,19,7,28,3,5,0,61,"Kevin Eaise","sa3030730",
"Colin Fitzgerald","ME",,6,2,5.233480352106988,15,15,0,0,0,75.2,346,78,46,44,14,42,6,10,0,61,"Colin Fitzgerald","sa3031401",
"Jacob Kmatz","ORST",20,5,4,4.706422183060329,14,14,0,0,0,72.2,320,72,40,38,13,26,6,10,0,61,"Jacob Kmatz","sa3035522",695771
"Brendan Medoro","FDU",,9,0,4.545918190394881,19,1,0,0,3,65.1,289,63,37,33,4,26,8,3,0,61,"Brendan Medoro","sa3037780",
"Matthew Mueller","GONZ",19,2,3,6.472602570609457,17,8,0,0,0,48.2,230,50,40,35,3,28,6,7,0,61,"Matthew Mueller","sa3038514",
"Nick Perez","YSU",,1,4,8.78468931589407,19,7,0,0,1,69.2,352,93,83,68,12,40,12,8,0,61,"Nick Perez","sa3039719",
"Travis Perry","YSU",,5,7,4.7863634703770215,14,14,0,0,0,73.1,334,69,50,39,7,39,7,9,0,61,"Travis Perry","sa3039756",
"Logan Ross","TROY",,4,1,4.628571529466281,18,9,0,0,0,58.1,277,71,39,30,7,24,7,12,0,61,"Logan Ross","sa3041176",
"Mike Ruggieri","ARMY",,9,2,3.436363517193759,15,12,0,0,0,73.1,321,62,37,28,8,38,8,4,0,61,"Mike Ruggieri","sa3041278",
"Ryan Verdugo","CSUB",20,4,7,6.12,15,15,0,0,0,75,360,100,61,51,13,33,7,3,0,61,"Ryan Verdugo","sa3044453",822456
"Jack Walker","TOL",22,1,6,7.573170555552726,15,12,0,0,0,54.2,275,66,51,46,9,44,10,7,0,61,"Jack Walker","sa3044672",
"Darren Williams","UK",,4,2,4.263157980329774,17,6,0,0,2,63.1,281,56,32,30,6,24,16,3,1,61,"Darren Williams","sa3045275",
"Jake Peppers","JVST",21,4,4,4.810344827586207,18,9,0,0,1,58,250,52,36,31,5,26,3,10,0,60,"Jake Peppers","sa3023008",811304
"Zane Morehouse","TEX",23,4,3,5.2105263157894735,28,4,0,0,7,57,254,57,37,33,2,29,9,8,0,60,"Zane Morehouse","sa3023062",689557
"Isaac Gallegos","UNM",20,4,2,4.350710743159769,12,12,0,0,0,70.1,311,69,46,34,4,32,6,11,0,60,"Isaac Gallegos","sa3023183",814541
"Kyler Carmack","ARST",20,5,3,3.2296651896669375,16,12,0,0,0,69.2,309,63,37,25,5,37,7,7,0,60,"Kyler Carmack","sa3025510",820837
"Nick Brink","PORT",21,6,0,2.0172413793103448,14,9,0,0,1,58,244,52,15,13,3,22,0,0,0,60,"Nick Brink","sa3025653",813752
"John Bakke","MORE",24,6,3,5.735751068599441,18,10,0,0,2,64.1,296,72,45,41,13,33,3,3,0,60,"John Bakke","sa3026458",
"Kewan Braziel","ALCN",,1,8,5.935344632400492,17,14,0,0,0,77.1,364,81,71,51,5,51,9,10,0,60,"Kewan Braziel","sa3027628",
"Dominic Cancellieri","CREI",,2,3,5.431034482758621,14,10,0,0,0,58,264,70,39,35,6,19,9,6,0,60,"Dominic Cancellieri","sa3028353",
"Ian Cooke","CONN",21,3,3,5.737500136792663,12,12,0,0,0,53.1,251,61,41,34,7,28,4,3,1,60,"Ian Cooke","sa3029317",
"Joseph Dzierwa","MSU",19,6,4,5.690582764952014,16,13,0,0,0,74.1,334,81,49,47,9,22,14,0,0,60,"Joseph Dzierwa","sa3030726",804530
"Jalon Long","SOU",23,4,3,7.319277276631488,13,13,0,0,0,55.1,264,54,51,45,4,37,8,8,0,60,"Jalon Long","sa3036488",
"Jake Marshall","RUTG",22,5,2,4.9411764705882355,16,10,0,0,0,51,234,42,30,28,7,37,11,4,0,60,"Jake Marshall","sa3037111",
"Zach Maxey","M-OH",,3,7,7.1419353081011545,14,10,0,0,1,51.2,256,65,49,41,8,31,5,5,0,60,"Zach Maxey","sa3037360",
"Jake Neuman","CCSU",20,6,3,5.4,14,14,0,0,0,75,352,93,53,45,4,31,10,9,0,60,"Jake Neuman","sa3038790",
"Brayden Risedorph","IU",19,3,1,4.4713376882598705,25,5,0,0,6,52.1,242,52,35,26,2,19,11,4,1,60,"Brayden Risedorph","sa3040792",703613
"Zane Taylor","UNCW",21,7,3,3.7241379310344827,17,17,1,1,0,87,371,81,42,36,10,20,5,4,0,60,"Zane Taylor","sa3043592",823990
"Brooks Walton","UAB",,3,7,5.6103896103896105,14,13,1,0,0,77,347,98,51,48,11,17,8,1,0,60,"Brooks Walton","sa3044757",
"Ryan Windham","CREI",,6,3,3.82300872049893,14,14,0,0,0,75.1,319,75,41,32,10,21,5,6,0,60,"Ryan Windham","sa3045440",
"Austin Emener","ETSU",21,2,4,5.503184847089071,14,8,0,0,1,52.1,265,61,44,32,8,40,2,6,0,59,"Austin Emener","sa3022799",815305
"Coleman Picard","BRY",21,2,2,3.4285714285714284,10,10,0,0,0,42,174,37,18,16,4,12,7,7,0,59,"Coleman Picard","sa3023202",814537
"Jake Eddington","MOST",22,4,2,4.203592718350697,15,14,0,0,0,55.2,257,47,31,26,4,40,7,13,0,59,"Jake Eddington","sa3023409",690974
"Ethan Chenault","UNCW",22,5,2,4.909090778134999,26,0,0,0,3,47.2,208,34,28,26,6,24,11,9,0,59,"Ethan Chenault","sa3023445",694839
"Mac Ayres","PFW",22,3,5,7.03125,19,13,0,0,1,64,316,75,61,50,3,40,13,8,2,59,"Mac Ayres","sa3026341",
"Jesse Barron","SF",22,4,4,4.542055912835811,13,13,0,0,0,71.1,312,62,43,36,7,27,14,4,0,59,"Jesse Barron","sa3026649",
"Ryan Baum","CP",22,4,5,5.170212661048957,18,5,0,0,1,62.2,257,67,37,36,6,12,2,3,0,59,"Ryan Baum","sa3026745",
"Jordan Bloemer","SIU",,4,2,5.313829679411428,18,10,0,0,0,62.2,281,60,40,37,7,24,7,4,0,59,"Jordan Bloemer","sa3027268",
"Shane Harris","EVAN",,6,2,6.176470588235294,23,4,0,0,0,51,227,52,37,35,8,19,9,4,0,59,"Shane Harris","sa3033303",
"Duncan Howard","PRES",,4,5,5.684210350740553,14,14,0,0,0,82.1,370,109,56,52,15,20,4,6,0,59,"Duncan Howard","sa3034163",
"Blake Kunz","SDST",23,1,7,6.511764559762291,14,11,0,0,0,56.2,269,57,45,41,6,38,11,9,1,59,"Blake Kunz","sa3035788",
"Travis Luensmann","PSU",22,6,5,4.35,14,6,0,0,1,60,283,54,38,29,3,39,18,8,0,59,"Travis Luensmann","sa3036664",
"Aidan Major","WVU",20,4,2,4.875,21,3,0,0,2,48,207,44,31,26,7,14,7,5,0,59,"Aidan Major","sa3036887",802146
"Sean Matson","HARV",21,3,5,5.016393442622951,13,11,0,0,0,61,272,69,41,34,8,20,5,3,0,59,"Sean Matson","sa3037314",822483
"Nathan Medrano","TXST",24,2,2,7.105262979576136,21,6,0,0,1,50.2,249,66,46,40,14,20,4,4,0,59,"Nathan Medrano","sa3037782",
"Michael Schuler","EKU",,3,2,5.285714285714286,20,10,0,0,1,63,286,74,44,37,9,24,4,3,0,59,"Michael Schuler","sa3041817",
"Colton Shaw","YALE",20,2,5,4.5,11,10,1,0,0,68,304,69,40,34,3,28,13,4,0,59,"Colton Shaw","sa3042084",823764
"Kros Sivley","USM",19,4,1,3.702857223573025,26,1,0,0,4,58.1,252,61,31,24,5,10,11,2,0,59,"Kros Sivley","sa3042382",
"Sam Swygert","CIT",21,5,4,4.544554283801002,17,12,1,0,0,67.1,302,71,42,34,9,28,6,2,0,59,"Sam Swygert","sa3043427",
"Micky Thompson","SJSU",22,3,5,4.443037974683544,16,15,0,0,0,79,356,75,49,39,10,41,13,7,0,59,"Micky Thompson","sa3043773",
"Aidan Tyrell","ND",,8,3,3.358851797253615,16,6,0,0,1,69.2,299,64,36,26,9,26,4,3,0,59,"Aidan Tyrell","sa3044206",
"Alex Verdugo","RGV",,3,3,4.784810011059483,22,0,0,0,1,52.2,232,47,32,28,6,20,10,2,0,59,"Alex Verdugo","sa3044451",
"Austin Strickland","UK",21,4,2,5.0421687905683585,20,3,0,0,1,55.1,239,48,32,31,7,20,9,5,0,58,"Austin Strickland","sa3023380",814088
"Khristian Curtis","ASU",21,4,3,7.03125,15,14,0,0,0,64,310,76,57,50,12,35,9,5,0,58,"Khristian Curtis","sa3023473",694753
"Connor Wietgrefe","MINN",21,2,3,3.8283580999699462,22,0,0,0,5,44.2,194,33,22,19,4,20,9,2,0,58,"Connor Wietgrefe","sa3025401",809733
"Nick Pinto","UCI",23,7,2,5.155778696806684,15,12,0,0,0,66.1,284,64,40,38,6,15,8,6,0,58,"Nick Pinto","sa3025641",688902
"Steven Beard","SHSU",,8,3,5.778210288265549,17,17,1,0,0,85.2,372,104,59,55,8,22,8,3,1,58,"Steven Beard","sa3026801",
"Jonathan Blackwell","PUR",22,5,6,6.221197937954039,14,14,0,0,0,72.1,322,85,55,50,13,22,5,3,0,58,"Jonathan Blackwell","sa3027196",
"Colton Cosper","MER",,4,5,6.609375,17,11,1,0,0,64,294,85,49,47,10,24,6,2,0,58,"Colton Cosper","sa3029429",
"Frank Doelling","RID",,6,2,3.715596460310786,15,15,0,0,0,72.2,321,74,35,30,3,30,7,1,0,58,"Frank Doelling","sa3030412",
"Braxton Douthit","OU",,5,6,5.3319326021873215,16,15,1,0,0,79.1,362,67,53,47,5,57,7,11,0,58,"Braxton Douthit","sa3030514",
"Zach Heaton","DBU",,5,1,3.3749998762057425,16,16,0,0,0,69.1,289,60,31,26,3,24,3,4,0,58,"Zach Heaton","sa3033494",
"Tyler Jeans","ARST",,2,5,10.45161322475597,16,8,0,0,0,41.1,222,59,55,48,11,28,2,7,0,58,"Tyler Jeans","sa3034616",
"Jorhan LaBoy","ALST",,2,3,5.118483227246787,25,3,0,0,2,70.1,313,82,50,40,8,24,6,3,0,58,"Jorhan LaBoy","sa3035818",
"Nick Love","FGCU",,5,3,7.3093924192437525,22,6,0,0,4,60.1,278,80,51,49,11,20,2,5,0,58,"Nick Love","sa3036589",
"J.D. McCracken","RICE",20,1,5,5.525581591427172,19,13,0,0,0,71.2,323,62,51,44,6,36,18,3,0,58,"J.D. McCracken","sa3037512",
"Chipper Menard","ULM",,2,6,6.957055377540247,14,10,0,0,1,54.1,262,59,49,42,9,28,15,7,0,58,"Chipper Menard","sa3037840",
"Evan Nibblett","UMES",,8,4,3.9291043657586293,15,15,0,0,0,89.1,381,95,48,39,7,20,5,4,0,58,"Evan Nibblett","sa3038832",
"Will Pryor","BEL",19,4,2,4.2234635971439385,19,4,0,0,0,59.2,264,60,34,28,8,21,9,7,0,58,"Will Pryor","sa3040262",
"Gage Schenk","BGSU",,3,7,4.986486486486487,14,14,0,0,0,74,311,58,43,41,12,29,7,2,0,58,"Gage Schenk","sa3041689",
"Adam Shew","SF",,3,3,5.257894842406722,12,12,0,0,0,63.1,289,80,39,37,8,15,12,1,0,58,"Adam Shew","sa3042172",
"Matthew Shirah","NAVY",,5,4,3.8343196131761452,12,12,0,0,0,56.1,241,51,26,24,5,19,8,4,0,58,"Matthew Shirah","sa3042192",
"Sam Stoutenborough","TCU",22,5,0,4.350710743159769,21,10,0,0,0,70.1,305,73,41,34,8,18,4,3,0,58,"Sam Stoutenborough","sa3043192",
