team_id,season,division,league,ncaa_short,ncaa_label
NCAA:albertus-magnus,2018,3,Great Northeast,Albertus Magnus,Albertus Magnus (Great Northeast)
NCAA:albertus-magnus,2019,3,Great Northeast,Albertus Magnus,Albertus Magnus (Great Northeast)
NCAA:albertus-magnus,2020,3,Great Northeast,Albertus Magnus,Albertus Magnus (Great Northeast)
NCAA:albertus-magnus,2021,3,Great Northeast,Albertus Magnus,Albertus Magnus (Great Northeast)
NCAA:albertus-magnus,2022,3,Great Northeast,Albertus Magnus,Albertus Magnus (Great Northeast)
NCAA:albertus-magnus,2023,3,Great Northeast,Albertus Magnus,Albertus Magnus (Great Northeast)
NCAA:albertus-magnus,2024,3,Great Northeast,Albertus Magnus,Albertus Magnus (Great Northeast)
NCAA:albertus-magnus,2025,3,Great Northeast,Albertus Magnus,Albertus Magnus (Great Northeast)
NCAA:albertus-magnus,2026,3,Great Northeast,Albertus Magnus,Albertus Magnus (Great Northeast)
NCAA:albion,2003,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2004,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2005,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2006,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2007,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2008,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2009,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2010,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2011,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2012,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2013,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2014,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2015,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2016,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2017,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2018,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2019,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2020,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2021,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2022,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2023,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2024,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2025,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albion,2026,3,Michigan Intercol. Ath. Assn.,Albion,Albion (Michigan Intercol. Ath. Assn.)
NCAA:albright,2003,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2004,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2007,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2008,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2009,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2010,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2011,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2012,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2013,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2014,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2015,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2016,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2017,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2018,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2019,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2020,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2021,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2022,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2023,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2024,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2025,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:albright,2026,3,MAC Commonwealth,Albright,Albright (MAC Commonwealth)
NCAA:alderson-broaddus,2004,2,WVIAC,Alderson Broaddus,Alderson Broaddus (WVIAC)
NCAA:alderson-broaddus,2005,2,WVIAC,Alderson Broaddus,Alderson Broaddus (WVIAC)
NCAA:alderson-broaddus,2006,2,WVIAC,Alderson Broaddus,Alderson Broaddus (WVIAC)
NCAA:alderson-broaddus,2007,2,WVIAC,Alderson Broaddus,Alderson Broaddus (WVIAC)
NCAA:alderson-broaddus,2008,2,WVIAC,Alderson Broaddus,Alderson Broaddus (WVIAC)
NCAA:alderson-broaddus,2009,2,WVIAC,Alderson Broaddus,Alderson Broaddus (WVIAC)
NCAA:alderson-broaddus,2010,2,WVIAC,Alderson Broaddus,Alderson Broaddus (WVIAC)
NCAA:alderson-broaddus,2011,2,WVIAC,Alderson Broaddus,Alderson Broaddus (WVIAC)
NCAA:alderson-broaddus,2012,2,WVIAC,Alderson Broaddus,Alderson Broaddus (WVIAC)
NCAA:alderson-broaddus,2013,2,WVIAC,Alderson Broaddus,Alderson Broaddus (WVIAC)
NCAA:alderson-broaddus,2014,2,G-MAC,Alderson Broaddus,Alderson Broaddus (G-MAC)
NCAA:alderson-broaddus,2015,2,G-MAC,Alderson Broaddus,Alderson Broaddus (G-MAC)
NCAA:alderson-broaddus,2016,2,G-MAC,Alderson Broaddus,Alderson Broaddus (G-MAC)
NCAA:alderson-broaddus,2017,2,G-MAC,Alderson Broaddus,Alderson Broaddus (G-MAC)
NCAA:alderson-broaddus,2018,2,G-MAC,Alderson Broaddus,Alderson Broaddus (G-MAC)
NCAA:alderson-broaddus,2019,2,G-MAC,Alderson Broaddus,Alderson Broaddus (G-MAC)
NCAA:alderson-broaddus,2020,2,G-MAC,Alderson Broaddus,Alderson Broaddus (G-MAC)
NCAA:alderson-broaddus,2021,2,MEC,Alderson Broaddus,Alderson Broaddus (MEC)
NCAA:alderson-broaddus,2022,2,MEC,Alderson Broaddus,Alderson Broaddus (MEC)
NCAA:alderson-broaddus,2023,2,MEC,Alderson Broaddus,Alderson Broaddus (MEC)
NCAA:alfred,2024,3,Empire 8,Alfred,Alfred (Empire 8)
NCAA:alfred,2025,3,Empire 8,Alfred,Alfred (Empire 8)
NCAA:alfred,2026,3,Empire 8,Alfred,Alfred (Empire 8)
NCAA:alfred-state,2019,3,AMCC,Alfred St.,Alfred St. (AMCC)
NCAA:alfred-state,2020,3,AMCC,Alfred St.,Alfred St. (AMCC)
NCAA:alfred-state,2021,3,AMCC,Alfred St.,Alfred St. (AMCC)
NCAA:alfred-state,2022,3,AMCC,Alfred St.,Alfred St. (AMCC)
NCAA:alfred-state,2023,3,AMCC,Alfred St.,Alfred St. (AMCC)
NCAA:alfred-state,2024,3,AMCC,Alfred St.,Alfred St. (AMCC)
NCAA:alfred-state,2025,3,AMCC,Alfred St.,Alfred St. (AMCC)
NCAA:alfred-state,2026,3,AMCC,Alfred St.,Alfred St. (AMCC)
NCAA:allegheny,2002,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2003,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2004,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2005,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2006,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2007,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2008,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2009,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2010,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2011,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2012,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2013,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2014,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2015,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2016,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2017,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2018,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2019,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2020,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2021,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2022,3,NCAC,Allegheny,Allegheny (NCAC)
NCAA:allegheny,2023,3,PAC,Allegheny,Allegheny (PAC)
NCAA:allegheny,2024,3,PAC,Allegheny,Allegheny (PAC)
NCAA:allegheny,2025,3,PAC,Allegheny,Allegheny (PAC)
NCAA:allegheny,2026,3,PAC,Allegheny,Allegheny (PAC)
NCAA:alliance,2004,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2005,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2006,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2007,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2008,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2009,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2010,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2011,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2012,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2013,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2014,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2015,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2016,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2017,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2018,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2019,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2020,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2021,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2022,2,CACC,Alliance,Alliance (CACC)
NCAA:alliance,2023,2,CACC,Alliance,Alliance (CACC)
NCAA:alma,2003,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2004,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2007,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2008,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2009,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2010,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2011,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2012,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2013,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2014,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2015,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2016,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2017,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2018,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2019,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2020,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2021,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2022,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2023,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2024,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2025,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alma,2026,3,Michigan Intercol. Ath. Assn.,Alma,Alma (Michigan Intercol. Ath. Assn.)
NCAA:alvernia,2002,3,CSAC,Alvernia,Alvernia (CSAC)
NCAA:alvernia,2003,3,CSAC,Alvernia,Alvernia (CSAC)
NCAA:alvernia,2004,3,CSAC,Alvernia,Alvernia (CSAC)
NCAA:alvernia,2005,3,CSAC,Alvernia,Alvernia (CSAC)
NCAA:alvernia,2006,3,CSAC,Alvernia,Alvernia (CSAC)
NCAA:alvernia,2007,3,CSAC,Alvernia,Alvernia (CSAC)
NCAA:alvernia,2008,3,CSAC,Alvernia,Alvernia (CSAC)
NCAA:alvernia,2009,3,MAC Freedom,Alvernia,Alvernia (MAC Freedom)
NCAA:alvernia,2010,3,MAC Freedom,Alvernia,Alvernia (MAC Freedom)
NCAA:alvernia,2011,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2012,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2013,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2014,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2015,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2016,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2017,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2018,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2019,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2020,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2021,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2022,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2023,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2024,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2025,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:alvernia,2026,3,MAC Commonwealth,Alvernia,Alvernia (MAC Commonwealth)
NCAA:american-international,2003,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2004,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2005,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2006,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2007,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2008,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2009,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2010,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2011,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2012,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2013,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2014,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2015,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2016,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2017,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2018,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2019,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2020,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2021,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2022,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2023,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2024,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2025,2,NE10,American Int'l,American Int'l (NE10)
NCAA:american-international,2026,2,NE10,American Int'l,American Int'l (NE10)
NCAA:amherst,2002,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2003,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2004,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2005,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2006,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2007,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2008,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2009,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2010,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2011,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2012,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2013,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2014,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2015,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2016,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2017,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2018,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2019,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2020,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2021,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2022,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2023,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2024,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2025,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:amherst,2026,3,NESCAC,Amherst,Amherst (NESCAC)
NCAA:anderson-in,2003,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2004,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2005,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2006,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2007,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2008,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2009,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2010,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2011,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2012,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2013,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2014,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2015,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2016,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2017,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2018,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2019,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2020,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2021,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2022,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2023,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2024,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2025,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-in,2026,3,HCAC,Anderson (IN),Anderson (IN) (HCAC)
NCAA:anderson-south-carolina,2003,2,Conference Carolinas,Anderson (SC),Anderson (SC) (Conference Carolinas)
NCAA:anderson-south-carolina,2004,2,Conference Carolinas,Anderson (SC),Anderson (SC) (Conference Carolinas)
NCAA:anderson-south-carolina,2005,2,Conference Carolinas,Anderson (SC),Anderson (SC) (Conference Carolinas)
NCAA:anderson-south-carolina,2006,2,Conference Carolinas,Anderson (SC),Anderson (SC) (Conference Carolinas)
NCAA:anderson-south-carolina,2007,2,Conference Carolinas,Anderson (SC),Anderson (SC) (Conference Carolinas)
NCAA:anderson-south-carolina,2008,2,Conference Carolinas,Anderson (SC),Anderson (SC) (Conference Carolinas)
NCAA:anderson-south-carolina,2009,2,Conference Carolinas,Anderson (SC),Anderson (SC) (Conference Carolinas)
NCAA:anderson-south-carolina,2010,2,Conference Carolinas,Anderson (SC),Anderson (SC) (Conference Carolinas)
NCAA:anderson-south-carolina,2011,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2012,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2013,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2014,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2015,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2016,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2017,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2018,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2019,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2020,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2021,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2022,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2023,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2024,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2025,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:anderson-south-carolina,2026,2,SAC,Anderson (SC),Anderson (SC) (SAC)
NCAA:angelo-state,2005,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2006,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2007,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2008,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2009,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2010,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2011,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2012,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2013,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2014,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2015,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2016,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2017,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2018,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2019,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2020,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2021,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2022,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2023,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2024,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2025,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:angelo-state,2026,2,Lone Star,Angelo St.,Angelo St. (Lone Star)
NCAA:anna-maria,2003,3,CNE,Anna Maria,Anna Maria (CNE)
NCAA:anna-maria,2004,3,CNE,Anna Maria,Anna Maria (CNE)
NCAA:anna-maria,2007,3,CNE,Anna Maria,Anna Maria (CNE)
NCAA:anna-maria,2008,3,CNE,Anna Maria,Anna Maria (CNE)
NCAA:anna-maria,2009,3,CNE,Anna Maria,Anna Maria (CNE)
NCAA:anna-maria,2010,3,CNE,Anna Maria,Anna Maria (CNE)
NCAA:anna-maria,2011,3,CNE,Anna Maria,Anna Maria (CNE)
NCAA:anna-maria,2012,3,Great Northeast,Anna Maria,Anna Maria (Great Northeast)
NCAA:anna-maria,2013,3,Great Northeast,Anna Maria,Anna Maria (Great Northeast)
NCAA:anna-maria,2014,3,Great Northeast,Anna Maria,Anna Maria (Great Northeast)
NCAA:anna-maria,2015,3,Great Northeast,Anna Maria,Anna Maria (Great Northeast)
NCAA:anna-maria,2016,3,Great Northeast,Anna Maria,Anna Maria (Great Northeast)
NCAA:anna-maria,2017,3,Great Northeast,Anna Maria,Anna Maria (Great Northeast)
NCAA:anna-maria,2018,3,Great Northeast,Anna Maria,Anna Maria (Great Northeast)
NCAA:anna-maria,2019,3,Great Northeast,Anna Maria,Anna Maria (Great Northeast)
NCAA:anna-maria,2020,3,Great Northeast,Anna Maria,Anna Maria (Great Northeast)
NCAA:anna-maria,2021,3,Great Northeast,Anna Maria,Anna Maria (Great Northeast)
NCAA:anna-maria,2022,3,Great Northeast,Anna Maria,Anna Maria (Great Northeast)
