Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Ethan Hsu","PRIN",,11.2,3.8571427520440578,18.514285209811476,0.20833333,1.542857100817623,0.06944444,0.33333333,-0.26388889,0.27272727,3.085714201635246,0.27027027,0.51075269,15.428571008176231,13.431358567062695,1.9972124411135361,"Ethan Hsu","sa3034203",
"Derek Vartanian","CAM",,11,12.272727272727273,4.909090909090909,2.5,1.6363636363636365,0.27777778,0.11111111,0.16666667,0.29166667,1.8181818181818181,0.38709677,0.46511628,7.363636363636363,5.366686794974587,1.9969495686617762,"Derek Vartanian","sa3044382",
"Drew Lafferty","UK",20,21,7.285714285714286,3.857142857142857,1.88888889,0.8571428571428571,0.17708333,0.09375,0.08333333,0.27058824,1.5238095238095237,0.31818182,0.57692308,6.857142857142857,4.862371885208857,1.9947709719339999,"Drew Lafferty","sa3035844",
"Caden Carlin","MONM",,11.1,5.55882368533257,3.176470677332897,1.75,1.5882353386664485,0.1147541,0.06557377,0.04918033,0.38181818,2.205882414814512,0.41304348,0.45454545,8.735294362665467,6.741018420024728,1.9942759426407388,"Caden Carlin","sa3028438",
"Dillon Brown","ALCN",,2.1,3.8571429885163644,3.8571429885163644,1,0,0.08333333,0.08333333,0,0.375,1.7142857726739398,0.42857143,0.57142857,11.571428965549092,9.578648563307164,1.9927804022419284,"Dillon Brown","sa3027816",
"Anthony Susac","ARIZ",21,28.2,11.302325832063671,2.197674467345714,5.14285714,1.5697674766755099,0.26470588,0.05147059,0.21323529,0.32283465,1.6744186417872104,0.41860465,0.6744186,6.593023402037142,4.6017912553670675,1.9912321466700744,"Anthony Susac","sa3025400",695618
"Caden Barnett","PRES",22,6.2,8.100000193119053,4.050000096559526,2,1.3500000321865089,0.18181818,0.09090909,0.09090909,0.31034483,1.8000000429153453,0.36363636,0.60344828,8.100000193119053,6.110834072828294,1.9891661202907587,"Caden Barnett","sa3026592",
"Brett Barfield","GT",20,16,10.125,5.625,1.8,0.5625,0.21686747,0.12048193,0.09638554,0.31428571,2,0.41176471,0.5952381,6.75,4.765145969390869,1.9848540306091307,"Brett Barfield","sa3026554",
"Tyler Ronevich","M-OH",22,7,6.428571428571429,11.571428571428571,0.55555556,0,0.11627907,0.20930233,-0.09302326,0.29032258,2.5714285714285716,0.34615385,0.52380952,10.285714285714286,8.304857308523996,1.9808569771902906,"Tyler Ronevich","sa3041114",
"Dawson Flowers","NWST",,65.2,4.659898657625408,3.0152285431693815,1.54545455,0.27411168574267103,0.11147541,0.07213115,0.03934426,0.28409091,1.477157417613283,0.32017544,0.49469965,7.263959672180783,5.28386822457493,1.9800914476058527,"Dawson Flowers","sa3031477",
"Vince Reilly","LMU",23,43.1,9.346154120405759,3.323077020588714,2.8125,1.2461538827207677,0.2184466,0.0776699,0.1407767,0.29347826,1.6153846627861805,0.36090226,0.56213018,7.476923296324607,5.497667554595768,1.9792557417288386,"Vince Reilly","sa3020754",
"Sam Massey","CHSO",22,53.2,8.217391109646837,2.683229750088763,3.0625,0.503105578141643,0.20416667,0.06666667,0.1375,0.28703704,1.453416114631413,0.3597561,0.52567237,6.372670656460811,4.403070045441906,1.9696006110189055,"Sam Massey","sa3037261",
"Liam McCallum","COPP",22,33.2,8.019801677295886,7.217821509566297,1.11111111,0.534653445153059,0.16949153,0.15254237,0.01694915,0.29787234,2.0495048730867262,0.36697248,0.58510638,8.821781845025475,6.852432656126883,1.9693491888985921,"Liam McCallum","sa3037440",
"Justin Hornschemeier","BUT",,3.2,7.363636204033847,26.99999941479077,0.27272727,0,0.08108108,0.2972973,-0.21621622,0.27777778,4.3636362690570945,0.33333333,0.45833333,19.636363210756926,17.6689870767357,1.967376134021226,"Justin Hornschemeier","sa3034102",
"Ryan Dee","BING",22,15.2,8.61702110174826,7.468084954848493,1.15384615,1.1489361468997683,0.17647059,0.15294118,0.02352941,0.33333333,2.2978722937995366,0.40384615,0.60773481,9.191489175198146,7.228634349163328,1.9628548260348184,"Ryan Dee","sa3030014",
"Cyle Phelan","UNCW",21,18.1,8.836363329926808,9.327272403811632,0.94736842,0,0.19565217,0.20652174,-0.01086957,0.27536232,2.072727200847029,0.37254902,0.5952381,7.854545182157163,5.893959459824998,1.9605857223321648,"Cyle Phelan","sa3039851",
"Matt Boyer","PEPP",23,61.2,6.713513375080967,2.335135086984684,2.875,0.8756756576192566,0.15753425,0.05479452,0.10273973,0.3129771,1.5891891564201324,0.36190476,0.54054054,7.443243089763681,5.483946078894695,1.959297010868986,"Matt Boyer","sa3027515",
"Payton Graham","GONZ",20,33.1,9.180000350189223,4.320000164794928,2.125,2.160000082397464,0.21518987,0.10126582,0.11392405,0.32142857,1.8300000698089627,0.37755102,0.48262548,8.910000339889539,6.95151377487183,1.9584865650177088,"Payton Graham","sa3032565",804979
