Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Jacob Small","ME",,1,0,6.406779868134963,12,0,0,0,0,19.2,92,18,16,14,2,10,7,3,0,15,"Jacob Small","sa3042450",
"Sawyer Smallwood","LR",,0,1,5.571428571428571,20,3,0,0,0,21,99,23,17,13,3,13,3,6,0,15,"Sawyer Smallwood","sa3042453",
"Easton Smith","OMA",,0,3,8.876712096835826,9,2,0,0,1,24.1,131,33,31,24,6,18,7,5,1,15,"Easton Smith","sa3042542",
"Javan Smitherman","HCU",,1,2,3.6666666666666665,11,1,0,0,0,27,125,27,16,11,2,15,2,3,0,15,"Javan Smitherman","sa3042569",
"Carter Spivey","ECU",,1,1,7.977272554370001,12,3,0,0,0,14.2,73,17,16,13,1,9,3,2,0,15,"Carter Spivey","sa3042854",
"Cal Stalzer","RID",,0,1,3.0759492928239536,16,1,0,0,6,26.1,115,33,14,9,4,4,2,3,0,15,"Cal Stalzer","sa3042917",
"Bailey Sutton","WKU",,4,1,4.075471844780107,16,0,0,0,3,17.2,85,20,11,8,1,10,2,6,0,15,"Bailey Sutton","sa3043354",
"Collin Taylor","UAB",,0,1,2.8421052631578947,18,0,0,0,0,19,82,15,11,6,1,12,1,3,0,15,"Collin Taylor","sa3043553",
"Zach Tjelmeland","RGV",,1,0,6.230769002225986,10,2,0,0,0,17.1,85,21,14,12,1,9,2,2,0,15,"Zach Tjelmeland","sa3043867",
"Elijah Trest","ARK",21,1,0,3.1395349533510197,10,0,0,0,0,14.1,63,12,7,5,2,8,3,2,1,15,"Elijah Trest","sa3044042",681325
"Jonathan Tyler","CAM",,0,0,6.428571428571429,8,0,0,0,0,7,33,4,5,5,0,7,1,3,0,15,"Jonathan Tyler","sa3044200",
"Jackson Vaughan","PAC",,1,1,6.11320776717016,15,0,0,0,1,17.2,95,19,17,12,2,17,4,3,0,15,"Jackson Vaughan","sa3044396",
"Dylan Villalobos","CP",,1,0,3,9,0,0,0,0,12,50,9,4,4,1,6,1,3,0,15,"Dylan Villalobos","sa3044495",
"Jon Vore","BUT",,0,2,10.125000241398817,8,2,0,0,0,13.1,74,24,15,15,2,12,0,4,0,15,"Jon Vore","sa3044571",
"Tucker Weaver","APSU",,3,0,4.764706015999345,19,0,0,0,1,22.2,96,23,12,12,4,7,2,1,0,15,"Tucker Weaver","sa3044900",
"Peyton Wilson","BGSU",,1,4,8.476744374047753,10,5,0,0,0,28.2,137,40,30,27,5,8,3,1,0,15,"Peyton Wilson","sa3045420",
"Sam Wurth","LEH",,2,3,3,13,0,0,0,4,27,117,26,11,9,2,8,4,0,0,15,"Sam Wurth","sa3045640",
"Cole Yocum","UVU",,0,2,10.8,15,1,0,0,0,15,87,22,22,18,4,17,4,2,0,15,"Cole Yocum","sa3045712",
"Roman Phansalkar","OKST",23,0,0,6.352941176470588,13,0,0,0,0,17,90,21,19,12,3,18,1,0,0,14,"Roman Phansalkar","sa3019949",676502
"Jared Poland","LOU",21,0,1,3.9375,5,2,0,0,0,16,71,11,7,7,3,11,3,2,0,14,"Jared Poland","sa3020252",680764
"Reese Sharp","IU",20,0,2,3.176470677332897,11,0,0,0,0,11.1,49,9,4,4,1,6,0,1,0,14,"Reese Sharp","sa3020561",688701
"Erik Tolman","ASU",22,2,0,4.050000096559526,3,3,0,0,0,13.1,57,10,6,6,0,5,3,2,0,14,"Erik Tolman","sa3021719",680899
"Matt Jachec","INST",19,1,0,4.58490582537762,6,0,0,0,0,17.2,81,20,9,9,2,6,3,3,0,14,"Matt Jachec","sa3022906",801367
"K.C. Hunt","MSST",20,0,0,4.8,14,0,0,0,0,15,68,15,10,8,1,8,2,8,0,14,"K.C. Hunt","sa3022937",687268
"Mikey Tepper","MSST",19,2,0,5.25,11,2,0,0,0,12,55,8,8,7,1,9,0,6,2,14,"Mikey Tepper","sa3023065",694366
"Caden Grice","CLEM",19,0,1,7.2,5,3,0,0,0,10,45,10,8,8,0,6,1,0,1,14,"Caden Grice","sa3023166",694364
"CJ Weins","SC",20,1,1,1.5,6,3,0,0,0,12,53,2,7,2,0,12,2,7,0,14,"CJ Weins","sa3023221",694291
"Jackson Finley","GT",20,2,0,6.75,5,0,0,0,1,8,36,12,7,6,0,0,2,2,1,14,"Jackson Finley","sa3023406",686533
"Matthew Adams","USM",20,0,1,5.062499849125747,12,0,0,0,0,10.2,50,12,6,6,2,5,1,2,0,14,"Matthew Adams","sa3025764",
"Connor Bailey","XAV",19,0,0,12.078947065279433,8,2,0,0,0,12.2,73,19,19,17,3,13,3,3,0,14,"Connor Bailey","sa3026402",
"Josh Banes","NWST",,2,1,9,9,3,0,0,0,17,90,25,19,17,4,9,5,0,0,14,"Josh Banes","sa3026509",
"Cal Beardsley","LR",,0,1,8.485714054496928,17,0,0,0,0,11.2,60,14,13,11,2,8,2,5,0,14,"Cal Beardsley","sa3026798",
"Jaiden Beck","TXSO",,0,2,14.580000556182883,14,1,0,0,0,16.2,100,29,29,27,3,16,5,3,0,14,"Jaiden Beck","sa3026833",
"Robert Bennett","MER",,3,0,6.6,23,0,0,0,0,15,76,19,13,11,4,13,0,1,0,14,"Robert Bennett","sa3026981",
"Cole Benton","UNCW",,1,1,4.5,19,0,0,0,0,16,75,18,11,8,2,7,4,1,0,14,"Cole Benton","sa3026999",
"Cooper Bergman","FRES",,1,2,5.785714285714286,21,0,0,0,2,28,126,29,22,18,3,9,9,5,0,14,"Cooper Bergman","sa3027035",
"Jonathan Beymer","CAM",,0,1,8.816326187432496,7,5,0,0,0,16.1,89,18,16,16,3,18,7,2,0,14,"Jonathan Beymer","sa3027114",
"Lawson Blackmore","M-OH",,1,2,13.49999950482297,6,3,0,0,0,8.2,46,16,13,13,6,2,2,2,0,14,"Lawson Blackmore","sa3027197",
"Jaxson Blair","EKU",,1,1,6.230769002225986,18,0,0,0,0,17.1,93,22,17,12,1,20,2,9,0,14,"Jaxson Blair","sa3027212",
"Garrett Boeckle","NU",,2,2,4,11,0,0,0,1,18,80,13,9,8,0,14,2,0,0,14,"Garrett Boeckle","sa3027309",
"JC Bonilla","GRAM",,0,3,8.10000030899049,7,2,0,0,1,16.2,84,21,17,15,2,6,9,2,0,14,"JC Bonilla","sa3027367",
"Steven Boscia","HOF",,0,1,5.837837988308004,8,1,0,0,0,12.1,60,12,11,8,3,11,0,3,0,14,"Steven Boscia","sa3027417",
"Dalton Brown","TCU",,0,0,9.818181605378463,9,0,0,0,0,7.1,39,10,8,8,2,3,2,0,0,14,"Dalton Brown","sa3027810",
"Ben Capehart","VMI",,0,2,16.690908512083972,11,2,0,0,0,18.1,112,43,41,34,7,8,6,3,0,14,"Ben Capehart","sa3028383",
"Brooks Caple","SFA",18,0,0,3.2142857142857144,10,0,0,0,0,14,57,11,5,5,1,5,2,1,0,14,"Brooks Caple","sa3028388",699944
"Ryan Capuano","MRSH",,1,1,8.67857172416182,11,2,0,0,0,18.2,99,27,22,18,2,17,1,2,1,14,"Ryan Capuano","sa3028398",
"Kyle Caringi","SBU",,0,0,4.081395439356326,13,0,0,0,1,28.2,142,38,19,13,2,15,4,5,1,14,"Kyle Caringi","sa3028437",
"Graeme Carroll","BUCK",19,1,2,4.32,13,0,0,0,0,25,111,30,15,12,0,6,2,0,0,14,"Graeme Carroll","sa3028506",
"Anthony Casciola","BUCK",20,1,2,4.984615530883071,11,0,0,0,1,21.2,95,27,14,12,0,7,3,2,0,14,"Anthony Casciola","sa3028564",
"Jack Collins","MRMK",20,0,3,5.538461538461538,10,0,0,0,0,13,65,13,9,8,1,11,3,3,0,14,"Jack Collins","sa3029186",
"Jack Cone","W&M",,0,1,7.363636204033847,11,1,0,0,4,14.2,80,23,22,12,1,11,2,1,0,14,"Jack Cone","sa3029239",
"Austin Crebs","FDU",,0,1,8.142857142857142,9,3,0,0,0,21,99,18,25,19,0,17,2,10,0,14,"Austin Crebs","sa3029544",
"Dylan Cunningham","UAB",,1,3,7.854545182157163,19,1,0,0,1,18.1,96,28,17,16,2,13,2,4,0,14,"Dylan Cunningham","sa3029689",
"Ryan Czanstkowski","CLT",,0,0,6.171428403270492,12,0,0,0,1,11.2,59,12,9,8,2,7,6,0,0,14,"Ryan Czanstkowski","sa3029756",
"Leon Davidson","NCAT",,2,0,7,20,0,0,0,0,18,85,27,15,14,3,5,2,1,0,14,"Leon Davidson","sa3029866",
"Brian Dawson","ARMY",,1,1,1.8305085337528466,14,0,0,0,0,19.2,81,15,8,4,1,10,1,1,0,14,"Brian Dawson","sa3029948",
"Parker Dean","HPU",,1,1,6.532258265472482,12,0,0,0,2,20.2,97,25,17,15,1,8,2,2,0,14,"Parker Dean","sa3029970",
"James Donlon","FDU",,0,2,5.823529411764706,7,6,0,0,0,17,79,22,11,11,0,9,2,2,0,14,"James Donlon","sa3030456",
"Derek Drees","BUT",,1,0,6.480000247192392,8,0,0,0,0,8.1,44,8,7,6,0,8,2,2,0,14,"Derek Drees","sa3030560",
"Ethan Edelson","DSU",,1,2,8.136986088766173,13,2,0,0,0,24.1,129,28,31,22,2,24,8,13,0,14,"Ethan Edelson","sa3030780",
"Cam Edmonson","INST",,1,1,6.1875,10,0,0,0,0,16,68,14,11,11,1,4,3,4,0,14,"Cam Edmonson","sa3030791",
"Ian Evans","ELON",,1,1,7.081966991675737,12,1,0,0,0,20.1,108,38,21,16,2,8,2,3,0,14,"Ian Evans","sa3031072",
"Harry Flannery Jr.","ARMY",,3,1,3.7384616481623034,16,0,0,0,2,21.2,92,21,10,9,1,4,2,2,0,14,"Harry Flannery Jr.","sa3031433",
"Zach Fortuna","UML",19,1,2,11.930232822733876,8,2,0,0,0,14.1,84,20,21,19,4,14,10,4,0,14,"Zach Fortuna","sa3031566",
"Jordan Fox","EKU",,2,0,8.265305800717965,19,0,0,0,0,16.1,85,21,19,15,4,15,1,7,0,14,"Jordan Fox","sa3031605",
"Andrew Funovits","BUCK",,0,1,8.100000193119053,11,1,0,0,2,13.1,71,19,14,12,1,8,4,3,0,14,"Andrew Funovits","sa3031784",
"Zach Gagnon","TAR",,0,3,7.941176292393038,16,3,0,0,0,28.1,152,48,33,25,4,14,7,3,0,14,"Zach Gagnon","sa3031819",
"Jason Garcia","AAMU",,0,0,8.150943689560213,8,3,0,0,0,17.2,103,26,24,16,1,20,3,4,0,14,"Jason Garcia","sa3031937",
"Tod Gauthe","SFA",,2,2,6.061224253859841,15,0,0,0,6,16.1,77,14,11,11,1,15,0,2,0,14,"Tod Gauthe","sa3032064",
"Sean Gibbons","LONG",,0,1,7.714285977032729,13,2,0,0,0,18.2,94,28,25,16,2,11,2,4,3,14,"Sean Gibbons","sa3032173",
"Max Goron","UMBC",,0,0,4.959183480430779,8,0,0,0,0,16.1,65,13,9,9,3,5,0,2,0,14,"Max Goron","sa3032505",
"Christian Grigsby","LAM",21,2,0,0.7941176693332243,7,0,0,0,0,11.1,50,9,6,1,0,9,2,1,0,14,"Christian Grigsby","sa3032731",
"Nick Guzzi","SJU",19,0,1,4.2,10,0,0,0,0,15,74,13,13,7,2,17,1,6,0,14,"Nick Guzzi","sa3032904",
"Cameron Hagan","HAW",21,0,1,2.8421052631578947,16,0,0,0,2,19,81,13,9,6,0,6,6,1,0,14,"Cameron Hagan","sa3032947",
"Nick Hammer","LAS",,3,1,9.391304347826088,6,4,0,0,0,23,115,33,24,24,3,14,2,3,0,14,"Nick Hammer","sa3033094",
"Joe Hauser","ASU",20,0,2,7.714285414003434,10,6,0,0,0,16.1,77,19,16,14,6,7,3,3,0,14,"Joe Hauser","sa3033407",
"Haiden Hendricks","UTU",,0,1,6.267857356339092,14,0,0,0,0,18.2,96,26,18,13,4,13,1,4,0,14,"Haiden Hendricks","sa3033597",
"Zak Herbers","KSU",,2,1,6.136363503361539,8,2,0,0,0,14.2,77,18,16,10,0,11,4,0,0,14,"Zak Herbers","sa3033660",
"Jonathan Hickman","TNTC",,1,0,7.2,6,1,0,0,0,10,54,18,9,8,1,5,2,2,0,14,"Jonathan Hickman","sa3033764",
"Tyler Hoeft","WSU",,1,1,9.70312471082435,12,4,0,0,0,21.1,122,39,28,23,3,14,5,4,0,14,"Tyler Hoeft","sa3033910",
"Connor Housley","TENN",,0,0,3.4838710749186568,12,0,0,0,0,10.1,45,8,4,4,1,6,0,1,0,14,"Connor Housley","sa3034148",
"Gus Hughes","CLT",19,3,0,3.6,14,0,0,0,0,10,49,8,4,4,0,7,4,2,0,14,"Gus Hughes","sa3034262",694964
"Ryan Jean","UNF",,2,1,5.170212661048957,10,0,0,0,0,15.2,75,19,10,9,0,8,4,3,0,14,"Ryan Jean","sa3034615",
"Dylan Johnson","AMCC",,0,2,6.19672111771627,14,5,0,0,0,20.1,99,24,16,14,4,13,5,1,0,14,"Dylan Johnson","sa3034739",
"Nick Laxner","EIU",,2,1,3.65625,13,3,0,0,0,32,132,37,15,13,4,7,0,4,0,14,"Nick Laxner","sa3036083",
"Grant Leader","ILL",,0,1,14.294118047998037,7,1,0,0,0,11.1,66,19,20,18,3,8,4,2,0,14,"Grant Leader","sa3036108",
"Grant Leonard","IOWA",24,0,1,4.725000112652781,12,0,0,0,1,13.1,57,11,8,7,1,2,2,0,0,14,"Grant Leonard","sa3036228",
"Liam LeVangie","BRY",20,0,1,6.622641747767673,11,2,0,0,0,17.2,85,21,14,13,1,12,1,1,1,14,"Liam LeVangie","sa3036269",
"Blake Little","UNCA",,0,0,4.2631578947368425,17,1,0,0,1,19,85,18,12,9,3,12,2,3,0,14,"Blake Little","sa3036389",
"Layne Looney","HOU",,0,0,7.071428571428571,14,0,0,0,1,14,75,13,11,11,3,19,1,4,0,14,"Layne Looney","sa3036512",
"Avery Love","JAX",,0,1,9,6,2,0,0,1,10,54,11,11,10,2,10,2,4,0,14,"Avery Love","sa3036587",
"Brooks Lucas","COFC",,1,1,3.6818181020169236,11,0,0,0,1,14.2,65,13,8,6,1,9,0,2,0,14,"Brooks Lucas","sa3036629",
"Chase Maddux","UNLV",24,1,1,3.374999899417165,3,3,0,0,0,21.1,92,20,12,8,2,2,2,0,0,14,"Chase Maddux","sa3036831",
"Travis Martizia","SAC",,1,3,7.3285712288837095,21,0,0,0,0,23.1,110,32,20,19,2,6,5,3,1,14,"Travis Martizia","sa3037213",
"Tyler McDonnell","UMBC",,2,2,8.150943689560213,14,0,0,0,1,17.2,91,19,17,16,2,14,3,1,0,14,"Tyler McDonnell","sa3037560",
"Grady Miller","USD",23,2,1,7.913792843200656,11,2,0,0,0,19.1,104,34,18,17,4,5,8,4,0,14,"Grady Miller","sa3038053",
"Ryan Miller","CREI",,0,1,6.923076923076923,6,3,0,0,0,13,67,13,11,10,1,11,4,3,0,14,"Ryan Miller","sa3038085",
"Max Mize","LAM",,2,1,3.1395349533510197,16,1,0,0,0,28.2,124,32,12,10,2,8,0,0,0,14,"Max Mize","sa3038186",
"Jacob Morin","TXSO",,1,0,10.525424069078868,9,1,0,0,0,19.2,111,28,31,23,2,19,6,9,1,14,"Jacob Morin","sa3038378",
"Geoff Mosseau","SJU",21,2,1,9.818181605378463,12,0,0,0,0,14.2,91,20,24,16,2,24,3,4,0,14,"Geoff Mosseau","sa3038470",
"Bryce Moyle","WSU",,1,0,4.295454452353077,11,1,0,0,0,14.2,71,11,9,7,1,10,6,4,0,14,"Bryce Moyle","sa3038493",
"John Neeld","COPP",,0,1,4.95,14,0,0,0,1,20,104,27,22,11,0,14,3,5,0,14,"John Neeld","sa3038720",
"Garrett Newsome","W&M",,0,0,8.162790878712652,11,0,0,0,0,14.1,70,18,15,13,1,7,5,3,0,14,"Garrett Newsome","sa3038820",
"Jefferey ODoherty","UTM",,0,1,8.25,11,0,0,0,0,12,71,18,14,11,0,8,6,2,0,14,"Jefferey ODoherty","sa3039044",
"Robbie Peters","FRES",,1,3,6.044775947320968,19,2,0,0,1,22.1,119,31,20,15,1,19,7,2,0,14,"Robbie Peters","sa3039794",
"Max Pettey","SAC",,0,0,5.7272727272727275,10,0,0,0,0,11,52,10,7,7,1,8,2,2,0,14,"Max Pettey","sa3039833",
"Jack Popolizio","FOR",21,0,1,3.521739203447657,8,1,0,0,1,15.1,64,9,7,6,2,9,0,2,0,14,"Jack Popolizio","sa3040083",
"Robert Price","TULN",,1,1,3.4615384615384617,13,0,0,0,0,13,54,10,6,5,1,5,3,2,0,14,"Robert Price","sa3040204",
"Jimmy Ramsey","UK",,2,0,7.020000267791758,14,0,0,0,0,16.2,85,21,18,13,3,8,4,4,0,14,"Jimmy Ramsey","sa3040440",
"Christian Ruebeck","OU",20,0,1,10.384615384615385,12,1,0,0,0,13,63,12,15,15,2,10,5,4,0,14,"Christian Ruebeck","sa3041264",
"Andrew Ruggiero","ME",,0,1,5.744680734498841,6,0,0,0,1,15.2,76,17,11,10,2,7,3,1,0,14,"Andrew Ruggiero","sa3041276",
"Tanner Rusk","UAB",,1,3,9.610169802202444,18,3,0,0,0,19.2,100,25,22,21,3,11,6,5,0,14,"Tanner Rusk","sa3041321",
"Hunter Ruth","ALA",,0,0,5.869565339079428,9,0,0,0,1,15.1,68,19,10,10,1,5,0,1,0,14,"Hunter Ruth","sa3041354",
"Jacob Rutherford","GONZ",20,0,0,5.9400002265930265,10,0,0,0,0,16.2,76,16,11,11,0,11,1,4,0,14,"Jacob Rutherford","sa3041356",
"Luke Schauer","UVA",,0,0,4.764706015999345,16,0,0,0,0,11.1,57,11,7,6,1,8,3,3,0,14,"Luke Schauer","sa3041677",
"Jack Schneider","GCU",23,1,2,4.909090909090909,6,5,0,0,0,22,102,25,15,12,3,11,1,2,0,14,"Jack Schneider","sa3041743",
"Devin Sharkey","STBK",,1,0,3.3750000804662723,8,0,0,0,0,13.1,62,9,5,5,2,14,1,0,0,14,"Devin Sharkey","sa3042067",
"Drew Shifflet","TEX",,1,0,4.021276514149188,11,0,0,0,0,15.2,68,13,7,7,2,9,0,1,0,14,"Drew Shifflet","sa3042178",
"Jake Shirk","WRST",19,7,0,2.014925315773656,12,0,0,0,0,22.1,91,20,7,5,0,4,2,2,0,14,"Jake Shirk","sa3042195",827620
"Derek Sivec","UPST",,0,1,6.352941354665794,12,0,0,0,0,11.1,46,10,9,8,1,3,0,2,0,14,"Derek Sivec","sa3042380",
"Landon Smiddy","ETSU",,1,1,10.046511850723263,10,0,0,0,0,14.1,76,24,16,16,4,8,4,3,0,14,"Landon Smiddy","sa3042461",
"Ledgend Smith","OU",22,0,0,3.7674419440212237,18,0,0,0,0,14.1,66,13,9,6,2,7,0,0,0,14,"Ledgend Smith","sa3042595",
"David Stopp","BGSU",,0,0,7.020000267791758,12,0,0,0,0,16.2,85,27,18,13,6,9,2,0,0,14,"David Stopp","sa3043181",
"Parker Stoyan","SLU",,0,0,10.8,10,0,0,0,0,10,52,11,14,12,1,8,3,3,0,14,"Parker Stoyan","sa3043196",
"Kevin Sylvestri","GW",,1,0,8.56097541062482,12,0,0,0,0,13.2,68,15,13,13,2,11,2,2,0,14,"Kevin Sylvestri","sa3043435",
"Alex Tisminezky","UNLV",,1,0,5.823529411764706,12,1,0,0,0,17,76,21,11,11,1,4,2,4,0,14,"Alex Tisminezky","sa3043860",
"Seth Tucker","OAK",22,1,3,6.328124811407184,14,2,0,0,0,21.1,102,20,17,15,6,10,6,1,0,14,"Seth Tucker","sa3044123",
"Antonio Valadez","JKST",,1,0,1.4210525959152274,8,1,0,0,0,12.2,55,7,8,2,0,4,1,1,0,14,"Antonio Valadez","sa3044276",
"Blaine Walters","NKU",,0,0,9.642856880110145,10,2,0,0,0,23.1,117,32,31,25,4,15,5,2,0,14,"Blaine Walters","sa3044741",
"Ryan Ward","UTSA",19,0,3,9.978261076435029,7,2,0,0,0,15.1,79,19,21,17,3,16,0,5,0,14,"Ryan Ward","sa3044788",
"Jaren Warwick","UIW",19,1,0,5.6842103836609095,7,4,0,0,0,12.2,65,16,13,8,0,8,3,4,0,14,"Jaren Warwick","sa3044816",
"Logan Wood","MICH",,0,0,2.3823530079996726,9,0,0,0,0,11.1,52,9,3,3,1,11,1,0,0,14,"Logan Wood","sa3045542",
"Andre Granillo","UCR",21,2,0,6.096774381107649,8,0,0,0,1,10.1,47,8,9,7,0,4,4,2,0,13,"Andre Granillo","29542",701552
"Hugh Fisher","VAN",22,0,0,2.4545454545454546,16,0,0,0,0,11,49,5,5,3,1,11,2,3,0,13,"Hugh Fisher","sa3017255",676114
"John Lynch","XAV",20,0,3,8.4,12,0,0,0,2,15,75,10,14,14,1,17,4,4,0,13,"John Lynch","sa3020809",688757
"Aidan Maldonado","ILL",21,0,2,11.368420767321819,11,1,0,0,0,12.2,69,21,18,16,5,7,4,1,0,13,"Aidan Maldonado","sa3020829",682251
"Ryan Harvey","UCSB",20,0,0,5.837837988308004,10,0,0,0,2,12.1,61,16,8,8,2,7,2,0,1,13,"Ryan Harvey","sa3021724",687308
"Luke Lashutka","SBU",19,0,1,12.461538461538462,10,1,0,0,0,13,74,23,19,18,0,7,3,2,0,13,"Luke Lashutka","sa3025655",828518
"Joseph Acosta","ETSU",20,0,2,5.282608805171486,11,0,0,0,2,15.1,74,17,10,9,0,9,0,4,0,13,"Joseph Acosta","sa3025736",
"Jaden Agassi","USC",19,1,1,6.157894736842105,12,0,0,0,1,19,95,26,15,13,0,12,3,2,0,13,"Jaden Agassi","sa3025796",
"Connor Anderson","BEL",,1,0,4.378378491231003,15,0,0,0,0,12.1,55,9,6,6,1,10,0,1,1,13,"Connor Anderson","sa3026036",
"Kyle Back","SIU",,1,0,3.05660388358508,15,0,0,0,0,17.2,77,12,8,6,0,11,3,0,0,13,"Kyle Back","sa3026362",
"Adam Berghorst","MSU",20,1,2,8,13,6,0,0,0,27,135,25,30,24,4,22,6,2,3,13,"Adam Berghorst","sa3027030",
"Colin Blake","HART",,0,3,6.6,5,2,0,0,0,15,68,16,12,11,2,6,2,4,0,13,"Colin Blake","sa3027218",
"Sam Brady","KU",,0,0,11.942307254266472,11,2,0,0,1,17.1,94,31,26,23,7,8,5,2,0,13,"Sam Brady","sa3027568",
"Jordan Bridges","CHSO",,2,2,6.612244640574372,19,1,0,0,0,16.1,75,20,14,12,4,6,2,1,0,13,"Jordan Bridges","sa3027680",
"Austin Campbell","JKST",,1,0,4.5,9,0,0,0,1,18,79,17,10,9,4,9,0,1,0,13,"Austin Campbell","sa3028317",
"Marcus Cashman","NIA",,2,2,5.785714285714286,5,4,0,0,0,14,61,11,9,9,0,7,1,2,0,13,"Marcus Cashman","sa3028584",
"Joshua Cerejo","UNO",,1,1,3.1395349533510197,9,1,0,0,0,14.1,68,12,10,5,1,12,2,1,0,13,"Joshua Cerejo","sa3028698",
"Hugh Chapman","GT",22,0,0,8.100000193119053,13,0,0,0,0,13.1,70,12,12,12,3,15,4,2,0,13,"Hugh Chapman","sa3028753",
"Daniel Cole","LAM",,2,0,2.160000082397464,9,1,0,0,1,16.2,66,11,5,4,0,4,1,2,0,13,"Daniel Cole","sa3029132",
"Billy Creger","SAM",,0,1,9,12,1,0,0,0,11,52,12,11,11,2,7,2,0,0,13,"Billy Creger","sa3029547",
"Griffin Davis","GASO",22,1,1,3.9836064328176017,17,2,0,0,0,20.1,85,17,13,9,5,7,0,4,0,13,"Griffin Davis","sa3029908",
"Micah Davis","RICE",,0,1,6.74999979883433,10,2,0,0,0,10.2,60,8,9,8,1,13,7,2,0,13,"Micah Davis","sa3029925",
"Michael Defelippi","PAC",21,1,1,7.779661268449598,19,0,0,0,0,19.2,96,26,17,17,2,14,2,2,0,13,"Michael Defelippi","sa3030021",
"LJ Diaz","GRAM",,0,1,14.142857142857142,11,3,0,0,0,14,84,23,23,22,2,15,3,6,0,13,"LJ Diaz","sa3030267",
"Josh Dima","ILST",19,0,0,6.480000247192392,7,0,0,0,0,8.1,45,6,7,6,0,15,1,4,0,13,"Josh Dima","sa3030352",
"Dane Dixon","UL",,3,0,5.785714482774546,10,0,0,0,1,9.1,47,12,7,6,2,2,2,1,0,13,"Dane Dixon","sa3030384",
"Brad Dobzanski","ODU",,2,0,1.4210525959152274,18,0,0,0,0,12.2,60,12,3,2,0,6,3,5,0,13,"Brad Dobzanski","sa3030405",
"Derek Domecq","RAD",,1,0,5,14,0,0,0,0,18,83,24,14,10,3,3,4,0,0,13,"Derek Domecq","sa3030431",
"Lloyd Dominguez","LONG",,2,1,7.615384615384615,11,2,0,0,0,13,64,7,12,11,0,17,3,3,1,13,"Lloyd Dominguez","sa3030437",
"Sean Duffy","HPU",19,1,0,8.027027233923505,9,1,0,0,0,12.1,67,13,13,11,2,14,1,7,0,13,"Sean Duffy","sa3030628",
"Caleb Feekin","NEB",,0,0,3.176470677332897,11,0,0,0,0,11.1,50,10,4,4,3,6,1,0,0,13,"Caleb Feekin","sa3031212",
"Hutch Gagnon","PSU",,0,1,6.75,11,0,0,0,0,12,64,18,10,9,1,4,3,2,0,13,"Hutch Gagnon","sa3031818",
"Luke Garofalo","BRY",21,0,2,7.615384615384615,5,3,0,0,0,13,63,17,11,11,2,7,2,3,0,13,"Luke Garofalo","sa3031988",
"Cedric Gillette","MRMK",,0,1,8.30769200296798,11,1,0,0,0,17.1,83,24,20,16,1,8,6,1,0,13,"Cedric Gillette","sa3032229",
"Guillermo Grainer","COFC",,0,1,6.982758391059402,11,4,0,0,0,19.1,88,22,17,15,4,5,1,5,0,13,"Guillermo Grainer","sa3032568",
"Kyle Griffen","LT",23,3,2,9.592105022427784,27,1,0,0,1,25.1,125,36,31,27,4,13,3,3,0,13,"Kyle Griffen","sa3032720",
"Hunter Harritan","MRSH",19,0,0,8.357142857142858,8,3,0,0,0,14,70,15,13,13,3,12,2,1,0,13,"Hunter Harritan","sa3033282",
"Trent Harris","HPU",,0,1,3.4615384615384617,3,3,0,0,0,13,55,12,9,5,0,4,0,3,0,13,"Trent Harris","sa3033309",
"Zach Heaton","DBU",,2,1,7.243902270528694,11,1,0,0,0,13.2,66,19,15,11,1,4,1,2,0,13,"Zach Heaton","sa3033494",
"Drew Helmstetter","IONA",,0,1,5.785714285714286,3,2,0,0,0,14,61,15,9,9,0,5,0,2,0,13,"Drew Helmstetter","sa3033572",
"Alex Henderson","FOR",,2,0,8.82692275315348,10,0,0,0,0,17.1,91,23,19,17,0,14,3,2,0,13,"Alex Henderson","sa3033586",
"Payton Hutchings","ILL",,0,0,8.357142857142858,8,0,0,0,0,14,67,20,13,13,4,5,0,0,0,13,"Payton Hutchings","sa3034371",
"Coby Ingle","NCSU",20,0,0,2.5714285714285716,11,0,0,0,0,14,59,10,6,4,1,6,1,0,0,13,"Coby Ingle","sa3034426",
"Bo Jelinek","SF",22,1,0,2.9454544433089365,14,0,0,0,0,18.1,81,13,8,6,3,10,2,3,0,13,"Bo Jelinek","sa3034628",
"Jed Jensen","UTU",,0,0,5.823529411764706,13,0,0,0,0,17,83,20,11,11,3,7,2,0,0,13,"Jed Jensen","sa3034658",
"Kenny Johnson","CSUB",23,2,0,8.56097541062482,10,0,0,0,1,13.2,64,19,13,13,3,3,4,2,0,13,"Kenny Johnson","sa3034773",
"Peyton Jones","CSUF",20,0,1,12.558139813404079,13,2,0,0,0,14.1,78,23,22,20,4,6,4,2,0,13,"Peyton Jones","sa3034904",
"Jonathan Kaiser","GMU",,2,3,12.053571839113639,14,1,0,0,1,18.2,100,29,26,25,1,13,5,1,0,13,"Jonathan Kaiser","sa3035032",
"Brennan Kelly","EKU",,1,2,9.204545255042309,8,4,0,0,0,14.2,77,22,16,15,3,10,1,1,0,13,"Brennan Kelly","sa3035200",
"Kurt Lange","NKU",,1,1,7.147059023999018,10,0,0,0,0,11.1,57,12,9,9,3,8,1,2,0,13,"Kurt Lange","sa3035935",
