Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Caden Rector","WCU",,24,12,22,1,1,0,0,0,8,1,9,2,1,0,0,0,0,1,0.083333333,"Caden Rector","sa3040512",
"Jake Schulz","UTU",,13,24,27,2,2,0,0,0,4,1,2,11,0,0,1,0,0,0,0.083333333,"Jake Schulz","sa3041811",
"Jaxson Simmerman","OMA",,5,12,13,1,0,0,0,1,2,1,0,2,0,0,1,0,0,0,0.083333333,"Jaxson Simmerman","sa3042308",
"Hayden Skipper","LIP",,11,12,15,1,1,0,0,0,3,2,1,3,1,0,1,0,1,0,0.083333333,"Hayden Skipper","sa3042402",
"Cole Wojtkowski","BRY",,25,24,31,2,2,0,0,0,4,0,2,13,3,0,2,0,6,0,0.083333333,"Cole Wojtkowski","sa3045505",
"Matt Arceo","TOW",,24,37,42,3,3,0,0,0,1,1,5,4,0,0,0,1,1,0,0.081081081,"Matt Arceo","sa3026147",
"Gavin Ganun","BGSU",19,22,37,44,3,2,0,1,0,1,6,6,15,0,1,0,1,0,0,0.081081081,"Gavin Ganun","sa3031902",
"Nick Giamarusti","PITT",19,23,25,29,2,2,0,0,0,3,1,0,14,3,1,0,0,1,1,0.08,"Nick Giamarusti","sa3032165",
"Evan Ames","WIN",19,15,26,30,2,0,1,0,1,3,4,3,13,1,0,0,0,0,0,0.076923076,"Evan Ames","sa3026004",
"Kevin Butler","BELL",20,8,26,28,2,1,1,0,0,1,2,1,9,0,1,0,1,0,0,0.076923076,"Kevin Butler","sa3028170",
"Dalton Chandler","WASH",22,23,13,19,1,1,0,0,0,5,0,4,8,2,0,0,0,0,0,0.076923076,"Dalton Chandler","sa3028735",
"Nate Chronis","WIN",19,8,13,18,1,1,0,0,0,2,1,3,9,1,0,1,1,0,0,0.076923076,"Nate Chronis","sa3028905",
"Blake Hiraki","HAW",,9,13,14,1,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0.076923076,"Blake Hiraki","sa3033872",
"Craig Miles Jr.","GMU",,12,13,19,1,1,0,0,0,0,4,4,3,0,2,0,0,0,0,0.076923076,"Craig Miles Jr.","sa3038013",
"Brogan Napier","UCF",19,8,13,13,1,1,0,0,0,1,1,0,8,0,0,0,0,0,0,0.076923076,"Brogan Napier","sa3038671",
"Broedy Poppell","FAMU",20,29,26,30,2,2,0,0,0,3,3,3,16,0,1,0,1,0,0,0.076923076,"Broedy Poppell","sa3040084",701435
"TJ Salvaggio","SELA",,25,13,15,1,1,0,0,0,3,1,1,10,0,1,0,0,1,0,0.076923076,"TJ Salvaggio","sa3041455",
"Miles Watson","PRES",,11,13,13,1,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0.076923076,"Miles Watson","sa3044865",
"Austin Earl","YSU",25,23,67,78,5,4,1,0,0,5,0,10,35,0,0,1,1,1,1,0.074626865,"Austin Earl","sa3030734",
"Luke Napolitano","HOF",20,10,27,31,2,2,0,0,0,0,1,4,3,0,0,0,3,0,0,0.074074074,"Luke Napolitano","sa3038676",
"CJ Neese","HPU",,24,27,28,2,2,0,0,0,2,0,1,6,0,0,0,0,0,0,0.074074074,"CJ Neese","sa3038723",
"Kobe Andrade","BAY",19,26,14,20,1,1,0,0,0,1,1,4,9,1,1,0,0,0,0,0.071428571,"Kobe Andrade","sa3026077",
"Ian Brown","UNF",,8,14,15,1,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0.071428571,"Ian Brown","sa3027834",
"Trevor Conley","TTU",,11,14,19,1,1,0,0,0,5,2,3,2,0,0,2,0,0,0,0.071428571,"Trevor Conley","sa3029248",
"Austin Garrett","UL",,12,14,15,1,1,0,0,0,3,0,1,6,0,0,0,1,0,0,0.071428571,"Austin Garrett","sa3031992",
"Tommy Golbranson","STMN",18,14,14,17,1,1,0,0,0,2,4,1,6,0,2,0,1,0,0,0.071428571,"Tommy Golbranson","sa3032348",
"Jake Grauberger","MOST",,14,14,17,1,1,0,0,0,2,0,3,5,0,0,0,0,0,0,0.071428571,"Jake Grauberger","sa3032591",
"Cade Manning","TXST",,9,14,15,1,0,0,0,1,2,4,1,3,0,0,0,0,0,0,0.071428571,"Cade Manning","sa3036988",
"Luke Picchiotti","UIC",,19,14,21,1,1,0,0,0,4,2,7,6,0,0,0,0,2,3,0.071428571,"Luke Picchiotti","sa3039885",
"Brady Plunkett","RID",,14,14,17,1,1,0,0,0,3,1,2,9,0,1,0,0,0,0,0.071428571,"Brady Plunkett","sa3040005",
"Aaron Reyes","AFA",,13,14,17,1,1,0,0,0,3,1,1,8,2,0,0,0,0,0,0.071428571,"Aaron Reyes","sa3040641",
"Chanden Scamardo","TA&M",,15,14,19,1,1,0,0,0,2,0,4,8,1,0,0,0,0,0,0.071428571,"Chanden Scamardo","sa3041635",
"Zach Stephenson","CONN",19,18,14,15,1,0,0,1,0,5,0,1,11,0,0,0,0,1,0,0.071428571,"Zach Stephenson","sa3043058",
"Jalen Townsend","FGCU",,35,14,20,1,1,0,0,0,14,1,3,4,0,0,3,0,14,0,0.071428571,"Jalen Townsend","sa3043999",
"Tarron Lawson","EIU",,20,29,30,2,2,0,0,0,3,3,1,12,0,0,0,0,0,0,0.068965517,"Tarron Lawson","sa3036079",
"Santiago Peralta","EKU",,14,29,32,2,1,1,0,0,2,1,3,13,0,0,0,2,0,1,0.068965517,"Santiago Peralta","sa3039690",
"Anthony Raimo","URI",,26,44,46,3,2,1,0,0,2,0,2,20,0,0,0,1,0,0,0.068181818,"Anthony Raimo","sa3040396",
"Will Cerny","SFA",23,27,30,37,2,1,1,0,0,1,4,5,13,2,0,0,0,0,0,0.066666666,"Will Cerny","sa3028703",
"Daniel Cruz","UCD",,6,15,17,1,1,0,0,0,2,2,2,5,0,0,0,0,0,0,0.066666666,"Daniel Cruz","sa3029636",
"Thad Ector","SC",18,18,15,18,1,1,0,0,0,3,2,2,7,0,1,0,1,3,0,0.066666666,"Thad Ector","sa3030773",
"Andrew Eppinger","NJIT",20,16,15,16,1,0,1,0,0,0,0,1,6,0,0,0,2,0,0,0.066666666,"Andrew Eppinger","sa3030965",
"Andrew Guidara","PAC",19,12,15,17,1,0,1,0,0,2,0,2,7,0,0,0,0,0,0,0.066666666,"Andrew Guidara","sa3032836",
"Blaine Smith","UAB",,13,15,20,1,1,0,0,0,2,1,4,8,1,0,0,1,0,0,0.066666666,"Blaine Smith","sa3042488",
"Ire Tolbert","ALCN",,12,15,17,1,1,0,0,0,1,1,1,11,1,0,0,1,1,0,0.066666666,"Ire Tolbert","sa3043890",
"Mitch Wood","IOWA",19,11,15,15,1,1,0,0,0,2,1,0,4,0,0,0,2,1,0,0.066666666,"Mitch Wood","sa3045544",
"Connor Blough","LMU",19,20,31,48,2,2,0,0,0,7,3,14,12,3,0,0,0,0,2,0.064516129,"Connor Blough","sa3027281",
"Matt Wessels","IONA",19,14,31,38,2,1,0,0,1,3,3,4,16,2,1,0,0,0,1,0.064516129,"Matt Wessels","sa3045025",
"Jackson Kaplowitz","XAV",,18,16,23,1,1,0,0,0,3,3,4,12,1,1,1,0,0,0,0.0625,"Jackson Kaplowitz","sa3035072",
"Blake McCutchen","ARST",,15,16,21,1,1,0,0,0,2,1,4,3,1,0,0,1,0,0,0.0625,"Blake McCutchen","sa3037530",
"Sebastian Silva","VMI",20,12,16,18,1,0,1,0,0,0,0,1,9,1,0,0,1,0,0,0.0625,"Sebastian Silva","sa3042295",
"Jacob Yager","SBU",,14,16,17,1,1,0,0,0,0,2,1,12,0,0,0,0,0,0,0.0625,"Jacob Yager","sa3045665",
"Lyle Miller-Green","OKST",21,7,17,21,1,1,0,0,0,2,2,4,7,0,0,0,0,0,0,0.058823529,"Lyle Miller-Green","sa3025307",688509
"Mario Cuevas","COPP",,11,17,23,1,1,0,0,0,3,0,4,8,1,0,1,0,0,0,0.058823529,"Mario Cuevas","sa3029654",
"Austin Ehren","BEL",,34,17,19,1,0,1,0,0,7,0,1,4,0,0,1,0,0,0,0.058823529,"Austin Ehren","sa3030842",
"Tyson Gerdes","OMA",,18,17,20,1,1,0,0,0,3,0,3,10,0,0,0,1,0,1,0.058823529,"Tyson Gerdes","sa3032134",
"Jake Given","MASS",,15,17,19,1,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0.058823529,"Jake Given","sa3032290",
"Will Martin","WIN",,12,17,20,1,1,0,0,0,1,0,3,8,0,0,0,1,0,0,0.058823529,"Will Martin","sa3037223",
"Kyle Merkle","PRES",,12,17,19,1,0,0,0,1,1,3,1,8,0,1,0,1,0,0,0.058823529,"Kyle Merkle","sa3037900",
"Kyle Musser","COR",19,8,17,18,1,1,0,0,0,2,2,1,8,0,0,0,0,0,0,0.058823529,"Kyle Musser","sa3038625",
"Chase Peterson","BYU",,14,17,20,1,1,0,0,0,1,0,3,5,0,0,0,0,0,0,0.058823529,"Chase Peterson","sa3039771",
"Spencer Serven","RGV",22,37,17,23,1,0,0,1,0,12,0,2,7,4,0,0,0,1,1,0.058823529,"Spencer Serven","sa3042014",
"Jarod Wade","LIU",20,18,17,20,1,1,0,0,0,2,0,3,8,0,0,0,0,0,0,0.058823529,"Jarod Wade","sa3044607",
"Brandon Ulmer","ARST",,39,52,64,3,3,0,0,0,3,1,7,25,1,0,4,1,1,0,0.057692307,"Brandon Ulmer","sa3044228",
"Blake Pivaroff","ASU",21,30,18,20,1,0,1,0,0,1,0,2,7,0,0,0,1,0,1,0.055555555,"Blake Pivaroff","sa3023080",695051
"Gio Cueto","WAKE",18,20,18,20,1,1,0,0,0,1,0,1,5,1,0,0,2,0,0,0.055555555,"Gio Cueto","sa3029653",
"Jacob Farrar","VMI",,12,18,20,1,1,0,0,0,1,1,1,5,1,0,0,0,0,0,0.055555555,"Jacob Farrar","sa3031167",
"Brett Helmkamp","NJIT",,13,18,23,1,1,0,0,0,1,0,4,4,0,0,1,1,0,0,0.055555555,"Brett Helmkamp","sa3033570",
"Ty Hodge","TA&M",19,14,18,19,1,1,0,0,0,1,1,1,11,0,0,0,0,0,0,0.055555555,"Ty Hodge","sa3033906",
"Charlie Taylor","TENN",21,22,36,50,2,1,1,0,0,6,3,8,15,5,0,1,0,3,0,0.055555555,"Charlie Taylor","sa3043550",
"Ali Lapread","ALST",22,12,19,20,1,1,0,0,0,1,3,1,8,0,0,0,0,0,1,0.052631578,"Ali Lapread","sa3035979",
"Matt Shuhet","IONA",,15,38,39,2,2,0,0,0,1,0,1,7,0,0,0,0,0,0,0.052631578,"Matt Shuhet","sa3042230",
"Christian Dumont","HCU",,28,20,24,1,1,0,0,0,4,0,4,11,0,0,0,0,0,0,0.05,"Christian Dumont","sa3030645",
"Aidan Hawley","MRMK",,13,21,24,1,1,0,0,0,2,1,3,5,0,0,0,0,0,0,0.047619047,"Aidan Hawley","sa3033437",
"Brennan Rozell","LBSU",22,16,21,23,1,1,0,0,0,2,1,2,4,0,0,0,0,2,0,0.047619047,"Brennan Rozell","sa3041236",
"Kohl Abrams","UNCA",21,18,44,53,2,1,1,0,0,5,1,7,20,1,0,1,1,0,1,0.045454545,"Kohl Abrams","sa3025715",
"Ryan Malzahn","SEMO",,14,22,23,1,0,1,0,0,2,1,0,13,1,0,0,0,0,0,0.045454545,"Ryan Malzahn","sa3036947",
"Ryan Ollison","SOU",,17,22,28,1,1,0,0,0,3,1,4,4,1,0,1,0,0,0,0.045454545,"Ryan Ollison","sa3039119",
"Nick Ray","SELA",,25,22,28,1,1,0,0,0,3,0,4,12,1,0,1,0,1,0,0.045454545,"Nick Ray","sa3040487",
"Tyler Vargas","CSUB",,20,23,35,1,0,1,0,0,3,2,7,6,1,0,4,0,0,0,0.04347826,"Tyler Vargas","sa3044376",
"Kyle Vinci","PRIN",,15,23,28,1,0,0,0,1,1,1,2,15,3,0,0,0,0,0,0.04347826,"Kyle Vinci","sa3044518",
"Michael Tsoukalas","SEA",,18,24,27,1,1,0,0,0,1,0,2,15,1,0,0,0,0,0,0.041666666,"Michael Tsoukalas","sa3044105",
"Keith Savoy Jr.","GTWN",19,21,25,28,1,1,0,0,0,6,1,3,13,0,0,0,0,2,0,0.04,"Keith Savoy Jr.","sa3041620",
"Eric Shandler","UMBC",,29,28,37,1,1,0,0,0,4,5,5,10,3,1,0,1,1,0,0.035714285,"Eric Shandler","sa3042055",
"Jack Perkins","IU",22,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jack Perkins","31468",678022
"Matt Keating","USC",21,30,11,13,0,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,"Matt Keating","sa3020625",702046
"Steven Zobac","CAL",21,22,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Steven Zobac","sa3020875",686632
"Alberto Rios","STAN",20,7,6,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,"Alberto Rios","sa3022441",814362
"Derek True","CP",21,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Derek True","sa3023126",689223
"Patrick Clohisy","PUR",20,14,8,10,0,0,0,0,0,4,0,2,3,0,0,0,0,0,0,0,"Patrick Clohisy","sa3025223",802117
"Brandon Eike","UNC",20,4,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Brandon Eike","sa3025243",694806
"Justin Loer","XAV",19,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Loer","sa3025306",820830
"Owen Hackman","LMU",20,21,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Owen Hackman","sa3025349",813706
"Casey Cook","UNC",19,4,8,9,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,"Casey Cook","sa3025356",695517
"Émilien Pitre","UK",19,11,4,6,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,"Emilien Pitre","sa3025391",692150
"Oren Abbott","DUKE",,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Oren Abbott","sa3025696",
"Joey Aden","OSU",,9,5,6,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,"Joey Aden","sa3025778",
"Matt Alexander","BUCK",19,5,3,6,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"Matt Alexander","sa3025885",
"Franco Alonso","COR",,18,12,16,0,0,0,0,0,2,0,3,7,0,0,1,0,1,0,0,"Franco Alonso","sa3025959",
"Jason Ambos","UCF",,4,2,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,"Jason Ambos","sa3025994",
"Hunter Anderson","DAV",,10,4,5,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,"Hunter Anderson","sa3026043",
"Jack Anderson","NIU",,7,6,7,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,"Jack Anderson","sa3026048",
"Jack Angus","CARK",,10,8,9,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,"Jack Angus","sa3026104",
"Beau Ankeney","GCU",19,5,6,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Beau Ankeney","sa3026106",801954
"Anson Aroz","ORE",19,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Anson Aroz","sa3026234",695484
"Ryan Ash","MAN",,5,3,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,"Ryan Ash","sa3026259",
"Blake Atkins","CAL",,6,2,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,"Blake Atkins","sa3026281",
"Will Aubel","BELL",,17,7,9,0,0,0,0,0,5,1,1,3,0,1,0,0,1,0,0,"Will Aubel","sa3026294",
"Brice Austin","HARV",,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Brice Austin","sa3026308",
"Max Awtry","NAVY",,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Max Awtry","sa3026330",
"Austin Baal","MTSU",21,4,3,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,"Austin Baal","sa3026347",
"Noah Bailey","USA",,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Noah Bailey","sa3026411",
"Bronson Balholm","ASU",23,9,7,9,0,0,0,0,0,2,2,1,2,1,0,0,0,0,0,0,"Bronson Balholm","sa3026479",
"Jacob Ballsley","KENN",,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jacob Ballsley","sa3026496",
"Cameron Barefoot","CAM",,6,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,"Cameron Barefoot","sa3026553",
"Jacob Barrera","UCD",,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jacob Barrera","sa3026637",
"Preston Baumgartner","ORU",,6,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Preston Baumgartner","sa3026755",
"Griffin Baur","COR",,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Griffin Baur","sa3026759",
"Payton Baylis","ALCN",,31,19,22,0,0,0,0,0,1,2,1,11,2,0,0,1,0,1,0,"Payton Baylis","sa3026770",
"Greg Becil","LEH",19,2,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Greg Becil","sa3026829",
"Chase Becker","MINN",19,9,4,7,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,"Chase Becker","sa3026840",
"Cade Beloso","LSU",,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Cade Beloso","sa3026932",
"Sajon Belser","COFC",,5,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Sajon Belser","sa3026933",
"Vincent Bianchi","SJU",21,26,4,5,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,"Vincent Bianchi","sa3027124",
"Matthew Bihm","ULM",,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Matthew Bihm","sa3027151",
"Teddy Bishop","SBU",22,6,8,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Teddy Bishop","sa3027179",
"Joshua Blount","ILST",,8,3,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,"Joshua Blount","sa3027282",
"Beau Blowers","TOW",,7,7,10,0,0,0,0,0,1,0,3,7,0,0,0,0,0,0,0,"Beau Blowers","sa3027283",
"JD Bogart","BRAD",19,3,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"JD Bogart","sa3027318",
"JC Bonilla","GRAM",,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"JC Bonilla","sa3027367",
"Jacorey Boudreaux","GRAM",,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jacorey Boudreaux","sa3027444",
"Dylan Bowen","VMI",,6,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Dylan Bowen","sa3027469",
"Max Bowman","AKR",,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Max Bowman","sa3027493",
"Mike Brisson","NIA",,4,4,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,"Mike Brisson","sa3027705",
"KJ Brooks","UMES",,6,3,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"KJ Brooks","sa3027761",
"Tag Bross","ARIZ",,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Tag Bross","sa3027780",
"Matthew Buchanan","UVA",19,6,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Matthew Buchanan","sa3027942",
"Seamus Buckley","HARV",,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Seamus Buckley","sa3027963",
"Noah Burke","PSU",19,6,5,7,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,"Noah Burke","sa3028068",
"Cade Bush","FSU",,11,7,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Cade Bush","sa3028135",
"Blake Butcher","SDSU",19,4,6,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Blake Butcher","sa3028151",
"Drew Byers","SAM",20,9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drew Byers","sa3028191",
"Ryan Callahan","WRST",,29,15,18,0,0,0,0,0,4,1,0,7,3,0,0,0,0,1,0,"Ryan Callahan","sa3028283",
"Dom Camera","GW",18,5,4,5,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,"Dom Camera","sa3028300",
"Zach Cameron","NIA",21,17,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Zach Cameron","sa3028304",
"Jon Campbell Jr.","BC",,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jon Campbell Jr.","sa3028332",
"Hector Candelas","CHSO",19,14,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Hector Candelas","sa3028355",
"Cade Carter","SIU",,5,5,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,"Cade Carter","sa3028523",
"Tony Casanova","FIU",,8,8,9,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,"Tony Casanova","sa3028561",
"Colin Casey","JVST",22,1,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"Colin Casey","sa3028570",
"Kyle Casper","ARIZ",20,5,3,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,"Kyle Casper","sa3028590",
"Tommy Castillo","LBSU",,11,1,3,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,"Tommy Castillo","sa3028625",
"Matt Cedarburg","USM",21,8,8,10,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,"Matt Cedarburg","sa3028687",
"Victor Cerny","CSUN",23,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Victor Cerny","sa3028702",
"Jack Clancy","CCSU",,3,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Jack Clancy","sa3028962",
"Addison Clark","VMI",,10,13,14,0,0,0,0,0,0,1,0,8,0,1,0,0,0,0,0,"Addison Clark","sa3028965",
"Jack Clark","UL",,4,10,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Jack Clark","sa3028984",
"Lewi Clarke","MAN",,20,14,15,0,0,0,0,0,3,0,0,8,1,0,0,0,0,1,0,"Lewi Clarke","sa3028990",
"Walker Cleveland","MICH",,19,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Walker Cleveland","sa3029041",
"Nate Clow","USC",20,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nate Clow","sa3029059",
"Baylor Cobb","LT",,3,3,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Baylor Cobb","sa3029073",
"Austin Colmery","DEL",,12,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Austin Colmery","sa3029199",
"Antonio Colon","CIT",,3,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Antonio Colon","sa3029206",
"Zac Common","BELL",,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Zac Common","sa3029227",
"Cam Constantine","TEX",,10,7,9,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,"Cam Constantine","sa3029271",
"Jake Cooper","PSU",19,8,14,15,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,"Jake Cooper","sa3029339",
"Preston Cooper","UNCO",,10,12,15,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,"Preston Cooper","sa3029343",
"Rob Copozzi","MRST",20,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Rob Copozzi","sa3029359",
"Matt Costopoulos","UCD",,4,7,8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,"Matt Costopoulos","sa3029441",
"Tim Cotter","SHU",,16,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Tim Cotter","sa3029452",
"Pat Coyne","LEH",,6,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Pat Coyne","sa3029508",
"Graham Crawford","ALA",21,7,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Graham Crawford","sa3029536",
"Nick Crespo","UTSA",,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Nick Crespo","sa3029554",
"David Cromer","SC",,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"David Cromer","sa3029579",
"Casey Cummings","USD",19,9,4,4,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,"Casey Cummings","sa3029675",
"Jake Curtis","KU",,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jake Curtis","sa3029726",
"Liam Dabagian","ELON",,21,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Liam Dabagian","sa3029761",
"Joey Daini","CSUN",,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joey Daini","sa3029776",
"Michael Dallas","UK",20,9,4,4,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,"Michael Dallas","sa3029791",
"Trevor Davis","EIU",,7,7,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Trevor Davis","sa3029941",
"Cameron Dayton","TEX",21,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Cameron Dayton","sa3029961",
"Emanuel Dean","UCLA",22,6,9,12,0,0,0,0,0,1,1,1,8,2,0,0,0,0,0,0,"Emanuel Dean","sa3029968",
"Sergio DeCello","CHSO",,4,2,3,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,"Sergio DeCello","sa3029997",
"Noah Dehne","NDSU",21,6,6,7,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,"Noah Dehne","sa3030034",
"Jamis DeKay","YALE",,3,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,"Jamis DeKay","sa3030042",
"Angel De La Cruz","RGV",,1,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Angel De La Cruz","sa3030043",
"Joe Delaney","SELA",,21,15,17,0,0,0,0,0,5,0,1,7,0,0,1,0,4,2,0,"Joe Delaney","sa3030056",
"Luis DeLeon","LONG",,1,2,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,"Luis DeLeon","sa3030077",
"Sid Demayo","OMA",21,4,3,4,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,"Sid Demayo","sa3030121",
"Victor DeNicola","LIU",,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Victor DeNicola","sa3030145",
"Ryan Deom","LEH",,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Deom","sa3030171",
"Max Dias","UNO",21,4,6,7,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,"Max Dias","sa3030249",
"Elijah Diaz","COR",,5,6,9,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,"Elijah Diaz","sa3030261",
"Blake Dickman","UCSD",,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Blake Dickman","sa3030289",
"Vince DiLeonardo","ELON",,3,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Vince DiLeonardo","sa3030326",
"Andrew DiMisa","ELON",,8,7,10,0,0,0,0,0,2,0,3,4,0,0,0,0,0,0,0,"Andrew DiMisa","sa3030357",
