Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Sean Lynch Jr.","EIU",,19,8,13,1,0,0,1,0,13,3,4,2,1,0,0,0,0,0,0.125,"Sean Lynch Jr.","sa3036744",
"Caiden Matheny","UCF",,10,8,9,1,1,0,0,0,3,0,0,3,1,0,0,0,1,0,0.125,"Caiden Matheny","sa3037284",
"Andrez Melendrez","UCR",,11,16,18,2,2,0,0,0,1,1,2,5,0,0,0,2,0,0,0.125,"Andrez Melendrez","sa3037815",
"Mason Montgomery","BGSU",,24,56,69,7,5,2,0,0,12,4,9,22,3,0,1,1,2,0,0.125,"Mason Montgomery","sa3038260",
"Sam Murrison","IU",,37,8,10,1,0,1,0,0,4,2,2,2,0,0,0,0,1,0,0.125,"Sam Murrison","sa3038617",
"Bo Planeta","LAF",,20,24,27,3,2,0,0,1,1,4,3,15,0,0,0,0,0,1,0.125,"Bo Planeta","sa3039976",
"Eli Putnam","DAV",20,8,8,8,1,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0.125,"Eli Putnam","sa3040299",
"Levi Randall","UTU",,13,8,9,1,1,0,0,0,5,0,1,3,0,0,0,0,0,0,0.125,"Levi Randall","sa3040444",
"Zach Reynolds","CREI",,15,8,8,1,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0.125,"Zach Reynolds","sa3040661",
"Drake Roberts","LIN",,12,24,26,3,3,0,0,0,1,2,1,7,1,0,0,1,1,0,0.125,"Drake Roberts","sa3040876",
"Shane Russell","COR",,8,8,9,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0.125,"Shane Russell","sa3041338",
"Mac Starbuck","CLEM",,14,16,23,2,1,1,0,0,2,1,2,2,4,0,1,1,0,0,0.125,"Mac Starbuck","sa3042960",
"Brady Steinert","MRST",19,4,8,9,1,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0.125,"Brady Steinert","sa3043021",
"Conner Todaro","MER",,45,24,35,3,2,1,0,0,13,1,6,9,2,0,3,0,1,0,0.125,"Conner Todaro","sa3043878",
"Greg Pace Jr","MICH",18,49,65,77,8,3,1,2,2,13,6,9,40,2,0,1,1,8,0,0.123076923,"Greg Pace Jr","sa3039319",
"Brett Young","GW",,19,65,77,8,7,0,0,1,8,6,7,19,3,1,1,1,0,3,0.123076923,"Brett Young","sa3045726",
"Jonny Barditch","JAX",,24,57,75,7,7,0,0,0,10,1,7,15,5,0,6,2,1,0,0.122807017,"Jonny Barditch","sa3026550",
"Toussaint Bythewood","UCLA",19,23,41,52,5,5,0,0,0,2,2,6,18,1,0,4,1,1,1,0.121951219,"Toussaint Bythewood","sa3028208",
"Dom Magliocca","M-OH",,18,41,46,5,1,3,0,1,4,7,4,16,1,0,0,0,1,0,0.121951219,"Dom Magliocca","sa3036855",
"Brandon Peterson","NJIT",19,27,41,47,5,4,1,0,0,5,2,6,15,0,0,0,1,0,0,0.121951219,"Brandon Peterson","sa3039767",
"Kade Preston","CMU",,26,41,44,5,1,2,1,1,6,9,3,13,0,0,0,0,1,0,0.121951219,"Kade Preston","sa3040191",
"Jake Santiago","HART",,13,33,41,4,3,1,0,0,5,1,6,12,2,0,0,1,0,0,0.121212121,"Jake Santiago","sa3041550",
"Matt Shuhet","IONA",,10,33,37,4,4,0,0,0,2,1,3,12,0,0,1,0,0,0,0.121212121,"Matt Shuhet","sa3042230",
"Josh Solomon","DUKE",23,31,33,39,4,4,0,0,0,14,2,5,9,1,0,0,0,3,1,0.121212121,"Josh Solomon","sa3042729",
"Nathan Blasick","UNO",22,17,25,35,3,1,1,0,1,7,3,9,14,1,0,0,1,0,1,0.12,"Nathan Blasick","sa3025491",802136
"Jackson Cooke","UTM",19,11,25,33,3,2,0,0,1,5,3,5,9,3,0,0,1,0,0,0.12,"Jackson Cooke","sa3029318",
"Sam Delcollo","SPU",22,19,25,32,3,1,1,0,1,8,4,6,13,1,0,0,0,0,0,0.12,"Sam Delcollo","sa3030072",
"James Harris","UIC",,17,25,28,3,1,1,0,1,5,4,3,12,0,0,0,0,0,0,0.12,"James Harris","sa3033284",
"John San Jule","COLU",22,19,25,30,3,3,0,0,0,7,1,3,6,1,0,1,0,0,0,0.12,"John San Jule","sa3041527",
"Jake Henry Williams","ARST",,23,25,31,3,3,0,0,0,6,1,5,13,1,0,0,0,0,0,0.12,"Jake Henry Williams","sa3045311",
"Luke Carroll","DART",,16,42,50,5,1,1,1,2,5,2,6,16,1,0,1,0,0,1,0.119047619,"Luke Carroll","sa3028508",
"Jack Butler","ALCN",,9,17,18,2,1,1,0,0,0,0,0,9,0,0,1,1,0,0,0.117647058,"Jack Butler","sa3028163",
"Dom Camera","HOF",19,11,17,20,2,2,0,0,0,3,1,1,9,2,0,0,0,0,0,0.117647058,"Dom Camera","sa3028300",
"Ian Choi","BUT",19,22,34,37,4,3,0,0,1,5,3,3,17,0,0,0,0,0,0,0.117647058,"Ian Choi","sa3028864",
"Joseph Delanzo","STBK",19,15,17,21,2,2,0,0,0,3,3,4,5,0,0,0,0,1,0,0.117647058,"Joseph Delanzo","sa3030057",
"Anthony Fiallo","NAVY",,16,17,18,2,1,1,0,0,2,4,1,5,0,0,0,0,0,0,0.117647058,"Anthony Fiallo","sa3031295",
"Xaige Lancaster","NMSU",19,10,17,19,2,1,1,0,0,1,0,1,5,1,0,0,0,0,0,0.117647058,"Xaige Lancaster","sa3035893",
"Travis Reifsnider","UVA",24,20,17,24,2,2,0,0,0,4,3,4,5,3,0,0,0,0,0,0.117647058,"Travis Reifsnider","sa3040582",
"Cam Scheler","CIN",,21,51,61,6,3,1,0,2,8,5,8,27,1,0,1,0,1,0,0.117647058,"Cam Scheler","sa3041686",
"Kam Walker","NORF",,24,68,79,8,8,0,0,0,10,1,10,26,1,0,0,0,3,0,0.117647058,"Kam Walker","sa3044679",
"Tucker Bougie","CAL",,35,52,65,6,5,0,0,1,9,9,12,19,1,0,0,1,0,0,0.115384615,"Tucker Bougie","sa3027447",
"Luke Byler","UNCO",,15,26,26,3,3,0,0,0,3,0,0,12,0,0,0,3,0,0,0.115384615,"Luke Byler","sa3028194",
"Cade Campbell","CAL",19,23,52,59,6,5,1,0,0,3,4,2,14,0,1,4,1,0,0,0.115384615,"Cade Campbell","sa3028321",
"Sean Dee","UIC",,29,26,34,3,1,0,0,2,7,5,5,7,1,1,1,0,0,0,0.115384615,"Sean Dee","sa3030015",
"Brennan Hudson","GAST",19,17,26,28,3,1,1,0,1,2,2,2,14,0,0,0,1,0,0,0.115384615,"Brennan Hudson","sa3034227",
"Noah Karliner","NMSU",21,15,26,27,3,2,1,0,0,1,0,0,13,1,0,0,0,0,0,0.115384615,"Noah Karliner","sa3035083",
"Gardner Lawrence","NJIT",,17,26,32,3,2,0,0,1,5,2,6,8,0,0,0,0,1,1,0.115384615,"Gardner Lawrence","sa3036066",
"Lane Oliphant","SF",,12,26,31,3,3,0,0,0,1,2,0,8,1,2,2,1,0,0,0.115384615,"Lane Oliphant","sa3039106",
"Damian Rodriguez","RGV",,30,26,33,3,2,0,0,1,13,3,4,11,0,2,1,1,2,1,0.115384615,"Damian Rodriguez","sa3040974",
"Cade Rogers","BEL",,12,26,32,3,3,0,0,0,2,2,3,6,0,2,1,0,0,0,0.115384615,"Cade Rogers","sa3041039",
"Max Smyley","GWEB",23,31,26,31,3,2,1,0,0,4,6,1,12,1,1,2,0,0,0,0.115384615,"Max Smyley","sa3042664",
"Parker Walsh","LAF",,21,26,35,3,3,0,0,0,5,2,5,14,3,0,1,0,2,0,0.115384615,"Parker Walsh","sa3044733",
"Peter Fusek","WIU",22,16,35,39,4,4,0,0,0,2,0,1,11,2,0,1,0,1,1,0.114285714,"Peter Fusek","sa3031799",
"Gable Mitchell","IOWA",19,32,35,44,4,2,2,0,0,4,5,8,6,0,1,0,2,0,2,0.114285714,"Gable Mitchell","sa3038166",
"Jake Fitzgibbons","UML",,17,44,51,5,1,3,0,1,7,7,5,13,1,1,0,0,0,0,0.113636363,"Jake Fitzgibbons","sa3031404",
"Kory Klingenbeck","CIN",21,17,44,54,5,1,3,0,1,6,7,7,21,2,0,1,0,0,0,0.113636363,"Kory Klingenbeck","sa3035510",
"Jimmy Nati","STAN",19,23,44,53,5,4,1,0,0,9,6,5,11,2,2,0,1,0,0,0.113636363,"Jimmy Nati","sa3038690",
"Chris Andrews","MONM",,6,9,10,1,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0.111111111,"Chris Andrews","sa3026080",
"Jack Angus","CARK",,10,18,20,2,2,0,0,0,3,1,1,6,1,0,0,1,1,0,0.111111111,"Jack Angus","sa3026104",
"Victor Armendariz","TXSO",,16,27,33,3,2,0,1,0,4,4,5,10,0,1,0,0,0,0,0.111111111,"Victor Armendariz","sa3026192",
"Riley Bender","ACU",,13,27,28,3,2,1,0,0,2,2,1,6,0,0,0,2,0,0,0.111111111,"Riley Bender","sa3026944",
"Gunnar Bingham","MUR",,17,18,21,2,0,1,1,0,4,2,2,5,1,0,0,0,1,1,0.111111111,"Gunnar Bingham","sa3027161",
"Kiel Brenczewski","NAVY",,19,36,40,4,3,1,0,0,4,1,3,10,0,0,1,1,0,0,0.111111111,"Kiel Brenczewski","sa3027646",
"Isaiah Byars","UK",23,11,27,30,3,2,1,0,0,2,2,2,8,0,1,0,0,1,0,0.111111111,"Isaiah Byars","sa3028185",
"Andrew Calhoun","WOF",21,7,18,22,2,1,1,0,0,2,1,1,7,3,0,0,0,1,0,0.111111111,"Andrew Calhoun","sa3028263",
"Cason Campbell","ARST",,24,45,51,5,3,2,0,0,4,3,1,22,3,1,1,0,0,0,0.111111111,"Cason Campbell","sa3028320",
"Ethan Campbell","JAX",,6,9,10,1,1,0,0,0,0,1,0,6,0,0,1,0,0,0,0.111111111,"Ethan Campbell","sa3028325",
"Mason Cisco","CAN",,14,18,27,2,2,0,0,0,5,2,8,4,1,0,0,0,1,0,0.111111111,"Mason Cisco","sa3028949",
"Devin Colon","LONG",18,14,18,23,2,2,0,0,0,5,0,5,9,0,0,0,0,1,0,0.111111111,"Devin Colon","sa3029202",
"Bryson Dansberry","RAD",,11,9,14,1,1,0,0,0,3,0,3,5,2,0,0,0,0,0,0.111111111,"Bryson Dansberry","sa3029836",
"Cooper Dulich","CREI",20,12,9,14,1,1,0,0,0,2,0,5,0,0,0,0,1,1,0,0.111111111,"Cooper Dulich","sa3030641",
"Adam Fine","JOES",,14,9,10,1,0,1,0,0,1,2,1,3,0,0,0,0,0,0,0.111111111,"Adam Fine","sa3031336",
"Brayden Grantham","USD",20,8,9,13,1,1,0,0,0,3,1,4,3,0,0,0,0,1,1,0.111111111,"Brayden Grantham","sa3032577",
"Matthias Haas","CP",21,5,9,11,1,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0.111111111,"Matthias Haas","sa3032912",
"Connor Hale","VILL",,9,9,10,1,1,0,0,0,1,0,1,7,0,0,0,0,2,0,0.111111111,"Connor Hale","sa3032995",
"Aidan Harrington","BC",,11,9,11,1,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0.111111111,"Aidan Harrington","sa3033255",
"Zak Hartleb","ILL",,12,9,13,1,1,0,0,0,2,1,3,3,0,0,1,1,0,0,0.111111111,"Zak Hartleb","sa3033348",
"Cade Hennemann","MEM",,11,9,12,1,1,0,0,0,1,2,3,5,0,0,0,0,0,0,0.111111111,"Cade Hennemann","sa3033608",
"Michael Hernandez","SHU",,4,9,9,1,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0.111111111,"Michael Hernandez","sa3033685",
"Chase Hudson","CCU",23,6,9,14,1,1,0,0,0,4,0,4,2,0,0,1,1,2,0,0.111111111,"Chase Hudson","sa3034228",
"Jeffrey Ince","LT",20,14,27,35,3,1,0,0,2,4,4,4,7,3,0,1,1,1,1,0.111111111,"Jeffrey Ince","sa3034419",
"Sebastian Jimenez","FSU",21,5,9,11,1,1,0,0,0,1,1,1,6,0,1,0,0,0,0,0.111111111,"Sebastian Jimenez","sa3034701",
"Eli Kapkowski","LAF",,6,9,11,1,1,0,0,0,1,1,2,5,0,0,0,0,0,0,0.111111111,"Eli Kapkowski","sa3035068",
"Jeremy Mangiameli","HART",,11,18,24,2,2,0,0,0,1,0,3,5,2,0,1,0,0,1,0.111111111,"Jeremy Mangiameli","sa3036964",
"Quentin Markle","BUT",,11,18,23,2,2,0,0,0,1,1,4,7,0,0,1,0,0,1,0.111111111,"Quentin Markle","sa3037059",
"Jack McLaughlin","CARK",,13,18,24,2,2,0,0,0,1,1,4,8,0,1,1,1,0,0,0.111111111,"Jack McLaughlin","sa3037685",
"Brock Mercado","UNCA",20,13,27,37,3,2,1,0,0,3,3,7,15,2,0,1,0,0,0,0.111111111,"Brock Mercado","sa3037877",
"Grant Miller","BALL",20,25,9,9,1,1,0,0,0,7,0,0,4,0,0,0,1,3,0,0.111111111,"Grant Miller","sa3038055",
"Mason Neville","ARK",19,19,27,33,3,2,1,0,0,8,2,4,20,1,0,1,0,0,0,0.111111111,"Mason Neville","sa3038799",702563
"Hunter Noblitt","GASO",,6,9,9,1,1,0,0,0,1,2,0,4,0,0,0,0,0,0,0.111111111,"Hunter Noblitt","sa3038901",
"Mic Paul","LSU",19,12,9,10,1,1,0,0,0,5,0,1,3,0,0,0,0,0,0,0.111111111,"Mic Paul","sa3039557",
"Connor Rasmussen","ECU",19,17,18,19,2,2,0,0,0,4,1,1,6,0,0,0,1,1,0,0.111111111,"Connor Rasmussen","sa3040471",811278
"Jaden Sheffield","GTWN",20,10,9,10,1,1,0,0,0,2,0,1,6,0,0,0,0,0,0,0.111111111,"Jaden Sheffield","sa3042122",
"Spencer Stearns","SIUE",,13,9,10,1,0,0,0,1,2,1,1,6,0,0,0,0,0,0,0.111111111,"Spencer Stearns","sa3042992",
"Matthew Strand","SAM",20,8,9,12,1,1,0,0,0,2,0,3,6,0,0,0,0,0,0,0.111111111,"Matthew Strand","sa3043208",
"Keano Suarez","UCF",22,7,9,9,1,0,1,0,0,1,2,0,3,0,0,0,0,0,0,0.111111111,"Keano Suarez","sa3043292",
"Drew Uccello","BUCK",,8,9,12,1,1,0,0,0,0,1,2,2,0,0,1,0,0,0,0.111111111,"Drew Uccello","sa3044211",
"Spencer Verburg","CMU",21,16,18,23,2,2,0,0,0,3,3,5,9,0,0,0,0,1,0,0.111111111,"Spencer Verburg","sa3044448",
"Ace Whitehead","TEX",21,34,18,25,2,2,0,0,0,2,7,5,7,0,1,1,0,3,0,0.111111111,"Ace Whitehead","sa3045096",
"Parker Landwehr","BC",,22,37,40,4,3,1,0,0,1,1,1,18,2,0,0,0,0,0,0.108108108,"Parker Landwehr","sa3035911",
"Casen Neumann","BAY",,23,37,42,4,2,1,1,0,3,3,5,22,0,0,0,1,1,0,0.108108108,"Casen Neumann","sa3038789",
"CJ Conrad","WIN",,11,28,30,3,2,1,0,0,3,1,2,11,0,0,0,0,0,0,0.107142857,"CJ Conrad","sa3029265",
"Chris Erickson","SIE",,18,28,34,3,1,1,0,1,6,2,1,14,4,0,1,0,1,0,0.107142857,"Chris Erickson","sa3030980",
"Austin Hawke","UNC",,17,28,37,3,1,2,0,0,4,6,4,11,3,1,1,0,0,0,0.107142857,"Austin Hawke","sa3033421",
"Tyler Pugliese","ALB",,20,28,31,3,1,1,0,1,4,3,3,7,0,0,0,0,0,0,0.107142857,"Tyler Pugliese","sa3040277",
"Pablo Ruiz","USF",22,14,28,29,3,2,1,0,0,1,2,1,9,0,0,0,0,0,0,0.107142857,"Pablo Ruiz","sa3041291",
"Garrett Brooks","UTSA",20,20,19,28,2,2,0,0,0,2,1,9,7,0,0,0,0,1,0,0.105263157,"Garrett Brooks","sa3027756",
"Sid Demayo","OMA",22,12,19,23,2,2,0,0,0,0,0,4,11,0,0,0,0,0,0,0.105263157,"Sid Demayo","sa3030121",
"Nick Hovland","WASH",,13,19,22,2,1,0,0,1,1,1,2,4,1,0,0,0,0,0,0.105263157,"Nick Hovland","sa3034155",
"Brody McKenzie","URI",,29,38,56,4,4,0,0,0,7,3,11,19,3,0,4,1,1,0,0.105263157,"Brody McKenzie","sa3037657",
"Justin Tiger","NEV",,24,38,47,4,2,2,0,0,4,3,6,12,2,1,0,0,0,0,0.105263157,"Justin Tiger","sa3043827",
"Jordan Rogers","WICH",21,34,48,66,5,3,1,1,0,11,6,6,15,7,4,1,1,2,1,0.104166666,"Jordan Rogers","sa3041056",
"Ambrose Russo","LIN",,27,48,57,5,4,0,0,1,7,4,8,20,1,0,0,0,3,0,0.104166666,"Ambrose Russo","sa3041340",
"Ian Blazier","USD",,15,29,31,3,2,0,0,1,5,6,1,12,0,1,0,1,0,0,0.103448275,"Ian Blazier","sa3027257",
"Jackson Melton","HPU",,22,29,35,3,2,0,1,0,1,3,5,14,0,1,0,1,0,1,0.103448275,"Jackson Melton","sa3037831",
"Cole Stefano","TOW",,18,29,36,3,1,2,0,0,6,2,7,8,0,0,0,0,2,0,0.103448275,"Cole Stefano","sa3043008",
"Justin Thomas","UGA",19,25,29,40,3,1,1,0,1,7,5,7,15,4,0,0,1,3,1,0.103448275,"Justin Thomas","sa3043700",702520
"Bryce Miller","NKU",,20,39,46,4,2,1,0,1,4,4,3,17,2,0,2,2,1,0,0.102564102,"Bryce Miller","sa3038036",
"Ethan Calder","BAY",19,27,10,11,1,1,0,0,0,0,1,1,2,0,0,0,2,0,1,0.1,"Ethan Calder","sa3028255",
"Kasey Caras","RICH",24,12,20,23,2,2,0,0,0,1,1,3,10,0,0,0,0,0,0,0.1,"Kasey Caras","sa3028402",
"Joey Current","DSU",,7,10,10,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0.1,"Joey Current","sa3029711",
"Chris Ewing","WIN",,18,40,45,4,4,0,0,0,5,0,5,13,0,0,0,0,0,0,0.1,"Chris Ewing","sa3031099",
"James Heffley","MD",,9,10,13,1,1,0,0,0,4,2,1,2,2,0,0,1,0,0,0.1,"James Heffley","sa3033520",
"Cody Hultink","MICH",20,10,10,10,1,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0.1,"Cody Hultink","sa3034288",
"Tobey Jackson","HAW",,10,10,12,1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0.1,"Tobey Jackson","sa3034520",
"Lance Macdonald","KENT",,12,10,14,1,0,1,0,0,2,2,2,4,1,0,1,0,0,0,0.1,"Lance Macdonald","sa3036783",
"Kevin Madden","SC",,11,10,11,1,0,0,0,1,1,3,1,2,0,0,0,0,0,0,0.1,"Kevin Madden","sa3036826",
"Tywone Malone","MISS",,6,10,12,1,0,0,0,1,3,1,2,6,0,0,0,0,0,0,0.1,"Tywone Malone","sa3036942",
"Jake Maroney","SJSU",,13,20,25,2,2,0,0,0,2,1,5,8,0,0,0,0,0,0,0.1,"Jake Maroney","sa3037077",
"Luke Piazza","UCD",19,4,10,10,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0.1,"Luke Piazza","sa3039884",
"Drew Reetz","OMA",,10,10,14,1,1,0,0,0,2,2,3,3,1,0,0,0,0,0,0.1,"Drew Reetz","sa3040551",
"Jayden Shertel","UMBC",,28,20,24,2,1,1,0,0,3,1,3,9,0,1,0,0,0,1,0.1,"Jayden Shertel","sa3042168",
"Josh Stevenson","LSU",21,24,10,10,1,1,0,0,0,9,1,0,4,0,0,0,0,0,0,0.1,"Josh Stevenson","sa3043074",
"Drew Tyndall","CLT",,12,10,12,1,1,0,0,0,0,0,2,7,0,0,0,0,0,0,0.1,"Drew Tyndall","sa3044204",
"Cameron Upchurch","PV",,8,10,11,1,1,0,0,0,1,1,1,5,0,0,0,0,0,0,0.1,"Cameron Upchurch","sa3044242",
"Steven Walsh","WIU",,21,30,37,3,3,0,0,0,3,1,6,14,1,0,0,2,2,0,0.1,"Steven Walsh","sa3044735",
"Brady Willis","BELL",19,13,10,12,1,1,0,0,0,2,0,1,5,1,0,0,0,0,0,0.1,"Brady Willis","sa3045257",
"Bentley Yeatts","UNCA",,14,10,11,1,1,0,0,0,2,0,1,5,0,0,0,0,0,0,0.1,"Bentley Yeatts","sa3045698",
"Sam Canton","GONZ",,26,31,36,3,2,1,0,0,1,5,4,11,0,0,1,1,1,0,0.096774193,"Sam Canton","sa3028375",
"Theo Forshey","UCD",,17,52,57,5,5,0,0,0,5,3,4,22,1,0,0,1,0,0,0.096153846,"Theo Forshey","sa3031557",
"Sammy Contacos","WIU",,9,21,27,2,0,1,0,1,4,2,4,14,1,0,1,2,0,0,0.095238095,"Sammy Contacos","sa3029277",
"Tracy Mitchem","TULN",,20,21,28,2,1,0,0,1,3,3,5,7,2,0,0,1,0,0,0.095238095,"Tracy Mitchem","sa3038177",
"Thomas Schreck","ARMY",,11,21,26,2,2,0,0,0,3,6,2,8,0,3,0,0,0,0,0.095238095,"Thomas Schreck","sa3041779",
"Will Stewart","LIB",,9,21,22,2,1,0,0,1,2,3,1,10,0,0,0,0,0,0,0.095238095,"Will Stewart","sa3043116",
"Morgan Albrecht","UTU",,29,32,38,3,1,2,0,0,6,0,6,20,0,0,0,0,0,0,0.09375,"Morgan Albrecht","sa3025851",
"Willie Havens","ELON",,24,32,37,3,2,1,0,0,4,1,3,13,2,0,0,0,0,0,0.09375,"Willie Havens","sa3033415",
"Ivan Sierra","NCAT",,14,32,39,3,3,0,0,0,3,4,6,6,1,0,0,0,2,0,0.09375,"Ivan Sierra","sa3042264",
"Jayden Asencio","SPU",18,14,22,29,2,1,1,0,0,5,2,4,6,1,0,2,0,2,0,0.09090909,"Jayden Asencio","sa3026255",
"Ethan McKay","UNCG",,27,22,24,2,2,0,0,0,1,0,1,10,1,0,0,0,1,0,0.09090909,"Ethan McKay","sa3037649",
"Marty Munoz","CBU",,24,11,15,1,1,0,0,0,6,0,2,5,0,0,2,0,0,0,0.09090909,"Marty Munoz","sa3038557",
"Joey Nerat","DBU",19,4,11,11,1,0,0,0,1,1,2,0,7,0,0,0,0,0,0,0.09090909,"Joey Nerat","sa3038770",
"Brett Pierson","SIUE",,16,22,27,2,1,1,0,0,1,1,4,7,0,1,0,0,0,0,0.09090909,"Brett Pierson","sa3039909",
"Trevor Tishenkel","CP",21,15,22,23,2,1,1,0,0,1,2,1,11,0,0,0,0,0,0,0.09090909,"Trevor Tishenkel","sa3043859",
"Drew Townsend","MOST",20,14,11,15,1,1,0,0,0,2,0,4,5,0,0,0,0,0,0,0.09090909,"Drew Townsend","sa3043996",
"Andrew Yu","DUKE",20,22,33,41,3,2,1,0,0,5,6,4,9,3,1,0,1,1,0,0.09090909,"Andrew Yu","sa3045765",
"Alex Archuleta","USI",,24,34,44,3,2,0,1,0,4,3,8,15,0,1,1,0,1,0,0.088235294,"Alex Archuleta","sa3026157",
"Cal Cook","UNA",,12,23,29,2,1,1,0,0,2,3,6,11,0,0,0,0,0,0,0.086956521,"Cal Cook","sa3029296",
"Matt Lumsden","UTA",,9,23,28,2,2,0,0,0,1,0,3,11,2,0,0,0,0,0,0.086956521,"Matt Lumsden","sa3036690",
"Jacob Winzenread","USI",,14,23,26,2,2,0,0,0,1,1,2,10,0,1,0,0,0,0,0.086956521,"Jacob Winzenread","sa3045471",
"Peyton Thomas","UNA",,20,47,55,4,2,0,0,2,6,4,7,23,1,0,0,0,0,0,0.085106382,"Peyton Thomas","sa3043723",
"Aidan Barry","VILL",,18,36,46,3,1,2,0,0,5,4,10,11,0,0,0,0,0,0,0.083333333,"Aidan Barry","sa3026654",
"Joseph Bozek","FDU",,10,12,16,1,0,0,0,1,1,2,2,7,0,0,2,0,2,0,0.083333333,"Joseph Bozek","sa3027530",
"Niko Brini","CONN",20,13,12,13,1,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0.083333333,"Niko Brini","sa3027697",
"Kyle Corso","COLU",20,20,12,14,1,1,0,0,0,3,1,2,6,0,0,0,0,1,1,0.083333333,"Kyle Corso","sa3029414",
"Jackson Fisher","UIC",,15,12,16,1,1,0,0,0,1,1,3,6,1,0,0,0,0,0,0.083333333,"Jackson Fisher","sa3031382",
"Sam Gilliam","SAC",22,10,12,17,1,1,0,0,0,1,2,3,4,1,1,0,1,0,0,0.083333333,"Sam Gilliam","sa3032248",
"Joe Haney","DAV",21,15,12,14,1,1,0,0,0,4,1,2,8,0,0,0,1,0,0,0.083333333,"Joe Haney","sa3033131",
"Trevor Haskins","STAN",20,12,24,27,2,1,0,0,1,2,4,1,6,1,0,1,2,0,0,0.083333333,"Trevor Haskins","sa3033370",695579
"Hunter Hirayama","SMC",,23,12,12,1,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0.083333333,"Hunter Hirayama","sa3033875",
"Trent Hoogerwerf","JVST",,12,12,17,1,1,0,0,0,2,0,4,7,1,0,0,0,0,0,0.083333333,"Trent Hoogerwerf","sa3034058",
"Fisher Ingersoll","TCU",19,8,12,17,1,1,0,0,0,2,2,4,6,0,1,0,0,0,1,0.083333333,"Fisher Ingersoll","sa3034423",
"Jordan Overton","IONA",,7,24,29,2,0,1,0,1,2,3,2,10,1,2,0,0,0,0,0.083333333,"Jordan Overton","sa3039293",
"Jack Pawlowicz","SBU",,9,12,14,1,0,1,0,0,0,0,1,11,1,0,0,0,0,0,0.083333333,"Jack Pawlowicz","sa3039572",
"Webster Walls","BELL",,20,12,14,1,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0.083333333,"Webster Walls","sa3044715",
"CJ Wisniewski","NJIT",,8,12,16,1,0,1,0,0,2,3,2,6,2,0,0,0,0,0,0.083333333,"CJ Wisniewski","sa3045481",
"EJ Kreutzmann","COLU",21,16,25,33,2,1,0,0,1,6,4,7,15,1,0,0,0,1,1,0.08,"EJ Kreutzmann","sa3035712",
"Leo Mosby","UCSB",,16,25,26,2,1,0,1,0,2,2,1,14,0,0,0,1,0,0,0.08,"Leo Mosby","sa3038451",
"Cole Andavolgyi","UNLV",,13,13,14,1,1,0,0,0,3,0,0,9,1,0,0,0,0,0,0.076923076,"Cole Andavolgyi","sa3026017",
"Dylan Banner","ALB",,19,26,30,2,2,0,0,0,4,1,1,6,2,1,0,0,0,0,0.076923076,"Dylan Banner","sa3026523",
"Elijah Brooks","TNTC",,13,13,17,1,1,0,0,0,1,1,3,8,0,1,0,1,0,0,0.076923076,"Elijah Brooks","sa3027754",
"Michael Brueser","FOR",,20,39,51,3,2,1,0,0,7,0,5,20,7,0,0,0,0,0,0.076923076,"Michael Brueser","sa3027894",
"Jackson Case","BELL",,6,13,14,1,0,0,0,1,1,2,0,6,1,0,0,0,0,0,0.076923076,"Jackson Case","sa3028567",
"Tyler Cox","WVU",20,25,13,17,1,0,1,0,0,3,1,4,6,0,0,0,0,3,1,0.076923076,"Tyler Cox","sa3029502",
"Michael Doerr","LIN",,8,13,14,1,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0.076923076,"Michael Doerr","sa3030413",
"Braden Frank","SAC",,8,13,19,1,1,0,0,0,4,1,6,7,0,0,0,0,1,0,0.076923076,"Braden Frank","sa3031641",
"Alex Gomez","SFA",,14,13,16,1,0,1,0,0,0,1,1,9,2,0,0,0,0,0,0.076923076,"Alex Gomez","sa3032381",
"KaiKea Harrison","USC",19,16,13,19,1,1,0,0,0,2,0,2,4,1,0,3,1,1,0,0.076923076,"KaiKea Harrison","sa3033288",
"Lucas Johnson","WRST",20,10,13,15,1,1,0,0,0,2,0,2,8,0,0,0,1,0,0,0.076923076,"Lucas Johnson","sa3034785",
"Will Lanxon","LIN",,21,26,30,2,2,0,0,0,2,3,4,12,0,0,0,1,0,0,0.076923076,"Will Lanxon","sa3035962",
"Argene Lynn","FAMU",,14,13,15,1,0,0,1,0,3,3,1,5,0,1,0,0,0,0,0.076923076,"Argene Lynn","sa3036748",
