Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Grayson Bradberry","BUT",19,5,4,6.398843789539584,15,11,0,0,0,57.2,274,60,46,41,4,28,14,9,0,58,"Grayson Bradberry","sa3069655",
"Aidan Flinn","ILL",,1,3,2.7880435360627285,15,13,0,0,0,61.1,246,38,21,19,3,13,14,2,0,58,"Aidan Flinn","sa3070095",
"Pierce Herrenbruck","OSU",21,7,3,3.7165990754842078,15,15,1,0,0,82.1,368,82,44,34,8,24,15,5,0,58,"Pierce Herrenbruck","sa3070324",
"Will Labonte","PORT",19,3,2,2.8227271748377305,14,13,0,0,0,73.1,306,64,24,23,4,28,4,5,0,58,"Will Labonte","sa3070545",
"Johnny Nuanez","WICH",21,6,2,2.5562130754507635,13,12,0,0,0,56.1,236,43,20,16,3,20,8,5,0,58,"Johnny Nuanez","sa3070894",
"Dillon Kirksey","COPP",21,3,6,6.6880736285594145,15,14,0,0,0,72.2,358,94,84,54,10,32,12,7,0,58,"Dillon Kirksey","sa3074328",
"Carter DeGondea","GASO",22,1,5,8.689655172413794,16,14,0,0,0,58,289,83,59,56,10,30,7,3,1,57,"Carter DeGondea","sa3030029",
"Ray Ladd","RAD",21,3,1,4.675977553980789,15,15,0,0,0,59.2,272,62,41,31,5,20,8,4,0,57,"Ray Ladd","sa3035837",811685
"Kurt Marton","SAC",21,3,5,6.311688468033641,19,11,0,0,1,51.1,243,56,37,36,10,23,11,6,0,57,"Kurt Marton","sa3037227",
"Ryne Palmer","CBU",21,5,3,4.649006739963929,17,12,0,0,0,50.1,224,41,31,26,5,26,5,5,0,57,"Ryne Palmer","sa3039387",
"Cal Randall","UCLA",21,3,0,3.193548387096774,34,0,0,0,1,31,129,15,11,11,3,19,3,4,1,57,"Cal Randall","sa3040442",806201
"Ryne Rodriguez","HOU",22,2,2,4.391566365978893,21,0,0,0,4,55.1,240,51,31,27,4,19,9,2,0,57,"Ryne Rodriguez","sa3041017",824609
"Kros Sivley","USM",22,4,2,4.11864406779661,27,2,0,0,3,59,241,48,27,27,4,11,7,0,0,57,"Kros Sivley","sa3042382",
"Sam Staerker","CAN",,2,2,3.8283580999699462,16,1,0,0,4,44.2,188,34,22,19,3,22,0,3,0,57,"Sam Staerker","sa3042896",
"Cole Tryba","UCSB",21,5,4,3.5038166918625957,16,1,0,0,4,43.2,188,34,22,17,5,14,10,3,0,57,"Cole Tryba","sa3044099",835221
"Ben Davis","MSST",21,0,2,3.6382978723404253,26,0,0,0,5,47,205,42,21,19,3,14,10,4,0,57,"Ben Davis","sa3058996",831540
"Kenney Fabian","UAPB",22,5,6,4.788679107416143,17,15,2,0,0,88.1,395,85,62,47,11,29,19,4,0,57,"Kenney Fabian","sa3059157",
"AJ Petraitis","LEM",22,5,6,7.902439024390244,15,15,0,0,0,82,393,97,78,72,16,44,7,10,0,57,"AJ Petraitis","sa3060256",
"Blake Lobell","SELA",22,4,2,4.843049161661288,14,14,3,1,0,74.1,327,79,45,40,7,25,6,5,0,57,"Blake Lobell","sa3065353",
"Reese Kortum","WICH",21,3,2,5.651162790697675,19,6,0,1,0,43,209,57,32,27,6,22,6,2,0,57,"Reese Kortum","sa3070531",
"Folger Boaz","UNC",22,3,3,6.825842842913056,18,15,0,0,0,59.1,294,86,48,45,9,25,7,7,0,56,"Folger Boaz","sa3027294",
"Chris Downs","CP",20,3,1,5.708571553008413,27,0,0,0,2,58.1,277,71,46,37,7,22,8,14,1,56,"Chris Downs","sa3030537",835223
"Colton Hartman","LOU",21,4,2,5.912408594495994,14,11,0,0,1,45.2,229,58,35,30,8,33,4,2,0,56,"Colton Hartman","sa3033349",
"Jack Kelley","VILL",22,2,7,6.046875,14,14,0,0,0,64,287,60,48,43,10,31,5,6,0,56,"Jack Kelley","sa3035184",
"Brock Lucas","MOST",,6,6,5.984536317826746,19,9,0,0,2,64.2,298,68,49,43,6,37,4,6,0,56,"Brock Lucas","sa3036630",
"Trey Ludy","RAD",21,3,2,3.7302630642774717,27,0,0,0,6,50.2,207,47,26,21,5,8,1,3,0,56,"Trey Ludy","sa3036662",
"Carson Revay","PAC",22,3,3,4.007812380557883,22,0,0,0,9,42.2,189,41,22,19,1,16,7,6,0,56,"Carson Revay","sa3040636",
"Gavin Seebold","IU",24,2,4,4.6691730662517426,17,0,0,0,2,44.1,201,40,26,23,7,26,6,1,0,56,"Gavin Seebold","sa3041913",
"Ethan Sutton","USF",21,3,3,4.3125,20,3,0,0,9,48,206,39,25,23,6,23,2,2,0,56,"Ethan Sutton","sa3043357",703661
"Clayton Freshcorn","TA&M",21,4,3,2.8159509861472425,27,1,0,0,12,54.1,223,51,18,17,6,6,5,1,0,56,"Clayton Freshcorn","sa3059239",827621
"Ryan King","CSUB",21,4,6,4.947643880242076,13,13,0,0,0,63.2,294,68,42,35,5,36,8,0,0,56,"Ryan King","sa3059685",
"Noah Thigpen","TROY",20,1,5,6.067415860367161,24,5,0,0,3,59.1,261,64,44,40,12,22,4,1,1,56,"Noah Thigpen","sa3060735",
"Kyle Calzadiaz","SJSU",22,1,5,6.154411937332489,17,4,0,1,2,45.1,214,39,32,31,2,36,8,4,0,56,"Kyle Calzadiaz","sa3062822",
"Garrett Workman","FAMU",20,6,4,5.677569891044763,15,15,0,0,0,71.1,327,82,59,45,7,25,12,4,1,56,"Garrett Workman","sa3062927",
"Colton Vercoe","RGV",23,4,5,5.441860465116279,16,2,0,0,0,43,188,44,30,26,5,11,5,1,0,56,"Colton Vercoe","sa3065618",
"Jaron Bleeker","IOWA",20,7,5,4.896372863438548,18,5,0,0,0,64.1,288,75,40,35,6,17,10,5,3,56,"Jaron Bleeker","sa3066027",
"Gavin Lyons","TA&M",20,9,0,5.062499814308613,29,3,0,0,0,69.1,311,77,42,39,15,19,8,0,0,56,"Gavin Lyons","sa3066440",
"Nate Gray","BYU",20,7,7,6.480000141252793,16,5,0,0,0,58.1,285,65,44,42,9,40,8,15,0,56,"Nate Gray","sa3070211",
"Keyon Guillory","GRAM",22,3,5,6.879807439957859,16,16,1,0,0,69.1,337,83,63,53,3,46,7,13,0,56,"Keyon Guillory","sa3070236",
"Brent Stukes","UPST",20,8,3,5.653846153846154,16,16,0,0,0,78,361,87,52,49,15,39,12,5,1,56,"Brent Stukes","sa3071398",
"Titus Von Kapff","CHSO",,7,4,5.55241952565161,14,14,2,1,0,82.2,380,89,55,51,13,40,12,6,0,56,"Titus Von Kapff","sa3071539",
"Tadan Bell","ETSU",,5,2,4.2,12,12,0,0,0,60,268,68,31,28,9,21,4,4,0,55,"Tadan Bell","sa3026915",
"J.J. Gatti","ODU",22,1,5,4.3699421001733745,15,13,0,0,0,57.2,257,47,33,28,3,28,10,6,0,55,"J.J. Gatti","sa3032052",
"Jacob Gutierrez","CSUB",,5,3,4.95,21,0,0,0,4,60,270,66,38,33,4,19,9,5,0,55,"Jacob Gutierrez","sa3032879",
"Gage Haley","LR",,5,5,4.688622647391162,28,2,0,0,5,55.2,235,46,31,29,8,25,3,2,0,55,"Gage Haley","sa3032999",
"Chase Hoover","UCSB",22,1,1,3.3750000946662033,24,0,0,0,4,45.1,200,41,22,17,3,21,2,4,0,55,"Chase Hoover","sa3034066",
"Justin Kim","PRIN",,4,5,4.65,13,11,1,1,0,60,273,59,34,31,8,26,5,4,1,55,"Justin Kim","sa3035374",
"Jason Kreiger","ME",21,4,6,4.567669303941922,15,15,1,0,0,88.2,395,97,49,45,6,34,12,11,0,55,"Jason Kreiger","sa3035702",
"Joseph LoPinto","CAN",21,4,7,7.125,16,15,0,0,0,72,349,85,63,57,7,37,11,8,0,55,"Joseph LoPinto","sa3036559",
"Ethan McElvain","ARK",21,6,0,1.8782609318695378,20,1,0,0,6,38.1,160,26,8,8,2,13,3,1,0,55,"Ethan McElvain","sa3037568",806155
"Paul Schmitz","HOU",22,2,6,6.456521872987372,14,14,0,0,0,61.1,279,67,47,44,7,30,6,3,0,55,"Paul Schmitz","sa3041733",
"Tommy Szczepanski","MSU",22,0,3,5.766990504847795,23,0,0,0,2,34.1,166,30,23,22,3,27,10,8,1,55,"Tommy Szczepanski","sa3043450",
"JR Tollett","UL",21,4,4,8.142857142857142,19,8,0,0,1,63,292,79,61,57,16,19,16,2,0,55,"JR Tollett","sa3043899",
"Josh Willitts","NJIT",24,1,8,5.608695652173913,14,13,0,0,0,69,320,80,50,43,6,34,8,4,0,55,"Josh Willitts","sa3045318",
"Cam Bagwell","WAKE",20,3,1,4.636363636363637,16,14,1,2,0,66,294,71,42,34,16,22,8,0,0,55,"Cam Bagwell","sa3058532",
"Jackson Barberi","FLA",19,5,2,3.133928678169546,19,0,0,0,2,37.1,155,21,16,13,3,17,2,4,0,55,"Jackson Barberi","sa3058551",
"Ty Brooks","INST",20,5,4,4.598253121913157,16,16,0,0,0,76.1,330,68,42,39,5,34,7,7,0,55,"Ty Brooks","sa3058734",
"Ryder Garino","NCSU",20,3,5,6.6923076923076925,19,1,0,0,0,39,166,34,29,29,6,17,0,4,1,55,"Ryder Garino","sa3059278",
"Kendall Hoffman","HOU",,3,6,4.556962025316456,15,14,0,0,0,79,351,85,52,40,11,19,12,6,0,55,"Kendall Hoffman","sa3059507",
"Chris Knier","FSU",22,4,0,2.8208954420831183,25,0,0,0,4,44.2,185,34,17,14,5,18,1,3,0,55,"Chris Knier","sa3059703",
"Nathan Mertens","SEMO",,7,2,4.402174004309571,17,5,1,0,3,61.1,252,63,32,30,8,3,5,1,0,55,"Nathan Mertens","sa3060021",
"Tanner Foerstch","OMA",20,3,5,5.2886600018003795,14,13,0,0,0,64.2,296,78,42,38,7,24,4,3,0,55,"Tanner Foerstch","sa3062597",
"Hayden Bailey","CMU",23,3,4,4.418181664963404,16,15,1,1,0,73.1,329,62,41,36,8,37,15,9,0,55,"Hayden Bailey","sa3062808",
"Brayton Thomas","IU",20,1,5,5.4,14,14,0,0,0,55,265,46,33,33,6,36,21,6,2,55,"Brayton Thomas","sa3065431",
"Simon Yochum","DAV",,7,1,6.1448277478666045,19,0,0,0,0,48.1,234,66,41,33,3,12,9,5,0,55,"Simon Yochum","sa3065963",
"James Peterson","ALST",20,7,1,3.5172413793103448,30,6,0,0,4,87,403,99,51,34,4,30,11,3,0,55,"James Peterson","sa3066088",
"Declan Cawley","FOR",,2,5,4.909091030692832,21,1,0,0,5,51.1,222,48,29,28,8,25,1,3,0,55,"Declan Cawley","sa3069775",
"James Pazdera","QUIN",22,1,4,6.699248312448152,14,6,0,0,0,44.1,224,47,40,33,4,28,13,6,0,55,"James Pazdera","sa3070973",
"Caleb Reed","WICH",22,6,1,4.649006739963929,21,3,0,0,0,50.1,213,43,28,26,6,21,4,2,0,55,"Caleb Reed","sa3071085",
"Michael Senay","USF",,6,3,3.7777777777777777,14,13,0,0,0,81,329,70,39,34,7,17,6,0,0,55,"Michael Senay","sa3071259",
"Joseph Steventon","WAG",21,5,5,4.961538461538462,15,12,1,0,0,78,353,76,49,43,4,28,18,6,0,55,"Joseph Steventon","sa3071371",
"Brody Trosclair","NWST",,5,1,1.894736842105263,10,4,0,0,1,38,164,32,13,8,3,11,8,4,0,55,"Brody Trosclair","sa3071479",
"Ryan Weller","USI",21,4,5,5.323943661971831,15,15,0,0,0,71,335,73,51,42,1,40,13,6,0,55,"Ryan Weller","sa3071578",
"Zac Cowan","LSU",22,3,3,5.318181818181818,17,5,0,0,1,44,194,49,30,26,11,12,2,3,0,54,"Zac Cowan","sa3029484",828823
"Andrew Cutler","GW",21,5,1,4.675977553980789,11,11,0,0,0,59.2,257,58,33,31,8,17,8,7,0,54,"Andrew Cutler","sa3029743",
"Alex Kranzler","VAN",21,3,3,6.1832059268163455,19,4,0,0,1,43.2,194,38,34,30,5,17,8,3,0,54,"Alex Kranzler","sa3035688",702962
"Marcus Kruzan","MINN",21,3,5,4.101265723765271,14,12,0,0,0,52.2,220,41,28,24,4,16,4,3,2,54,"Marcus Kruzan","sa3035748",837903
"Cole Leaman","LEH",22,1,6,4.212765957446808,12,12,0,0,0,47,223,41,33,22,1,34,7,5,0,54,"Cole Leaman","sa3036112",
"Sax Matson","USC",21,2,2,4.186046511627907,37,0,0,0,1,43,189,32,22,20,2,22,9,4,0,54,"Sax Matson","sa3037313",
"Maximus McCrary","MSM",22,5,3,4.784810011059483,27,0,0,0,1,52.2,221,42,28,28,6,19,8,1,0,54,"Maximus McCrary","sa3037514",
"Finbar OBrien","GONZ",21,3,2,7.276595744680851,14,8,0,0,0,47,224,52,44,38,5,32,6,11,0,54,"Finbar OBrien","sa3039003",
"Gavin Oswald","UNA",,8,3,3.961956603878614,23,0,0,0,1,61.1,261,56,27,27,5,25,5,2,0,54,"Gavin Oswald","sa3039266",
"Preston Prince","FIU",22,0,4,6.127659574468085,11,11,0,0,0,47,228,46,35,32,4,42,0,6,0,54,"Preston Prince","sa3040220",
"Easton Tumis","KENT",22,6,3,5.327354077827417,15,15,0,0,0,74.1,336,77,49,44,9,19,21,5,0,54,"Easton Tumis","sa3044137",
"Ryan Weaver","NU",23,1,7,7.386792718663943,15,13,0,0,0,70.2,328,87,61,58,9,26,11,11,0,54,"Ryan Weaver","sa3044898",
"Trevor Esparza","GRAM",21,4,3,7.275448935606975,18,8,0,0,0,55.2,281,77,54,45,8,29,9,13,0,54,"Trevor Esparza","sa3059138",
"Sean Jenkins","ECU",19,2,1,2.6129033061889926,18,0,0,0,6,41.1,172,35,14,12,2,12,2,2,1,54,"Sean Jenkins","sa3059592",
"Maddox McDougall","JVST",20,5,0,2.7551020408163267,23,1,0,0,2,49,206,43,15,15,2,18,2,4,0,54,"Maddox McDougall","sa3059971",
"Eric Rawlings","WIU",21,2,4,6.707006532389806,28,0,0,0,3,52.1,255,65,41,39,5,29,9,6,0,54,"Eric Rawlings","sa3060336",
"Ben Smith","HCU",22,4,4,6.603261006464357,13,9,1,0,0,61.1,279,75,50,45,9,23,3,4,0,54,"Ben Smith","sa3060600",
"Tanner Wiggins","RICE",21,4,2,4.103999874755863,17,11,1,1,2,83.1,370,101,41,38,9,16,9,4,0,54,"Tanner Wiggins","sa3062698",
"Luke Ridley","WES",23,3,2,6.634285858901669,12,12,0,0,0,58.1,293,68,46,43,7,45,7,4,0,54,"Luke Ridley","sa3065600",
"Sam Fairhurst","LEH",,3,5,4.5,12,8,1,0,0,56,252,55,32,28,8,27,9,3,3,54,"Sam Fairhurst","sa3070055",
"Ross Felder","MOST",,3,2,4.982142857142857,22,5,0,0,0,56,249,72,36,31,3,8,3,6,0,54,"Ross Felder","sa3070066",
"Jackson Garland","LONG",,5,3,5.3289472346821025,19,3,0,0,0,50.2,223,45,33,30,2,25,4,4,0,54,"Jackson Garland","sa3070146",
"Aden Knowles","TOW",20,2,4,7.967213114754099,17,9,0,0,0,61,287,76,57,54,11,29,7,3,0,54,"Aden Knowles","sa3070521",
"Luke Lang","IONA",,5,3,3.6114650559022032,12,8,0,0,0,52.1,232,51,22,21,3,25,4,1,0,54,"Luke Lang","sa3070559",
"Sam Larson","TULN",21,2,3,3.951219512195122,28,3,0,0,4,41,174,30,21,18,2,23,5,8,0,54,"Sam Larson","sa3070566",840437
"Chris McCormack","EVAN",,3,2,3.331168913684422,18,2,1,0,3,51.1,228,51,24,19,1,16,6,5,0,54,"Chris McCormack","sa3070731",
"Denver Hamilton","CARK",,9,0,3,14,13,1,0,0,78,334,86,27,26,4,16,8,2,0,54,"Denver Hamilton","sa3074296",
"Tanner Boccabello","BCU",23,6,0,5.88118789668365,15,15,0,0,0,67.1,315,88,53,44,4,23,9,5,0,53,"Tanner Boccabello","sa3027298",
"JT Guerrero","GCU",21,3,5,6.549504703124973,13,12,0,1,0,67.1,318,86,52,49,14,26,12,6,1,53,"JT Guerrero","sa3032828",
"Meade Johnson","SIU",23,1,2,5.8125,17,9,0,0,5,48,221,43,32,31,4,33,7,10,1,53,"Meade Johnson","sa3034789",
"Ryan Karst","INST",22,3,1,3.046153846153846,16,10,0,0,0,65,275,47,27,22,4,23,16,1,0,53,"Ryan Karst","sa3035095",
"Mason Lerma","UCD",21,4,2,2.9634145652162838,26,0,0,0,0,54.2,241,54,25,18,4,23,2,4,0,53,"Mason Lerma","sa3036245",
"Bryce McKnight","SDSU",21,5,2,4.853932688293729,19,5,0,0,2,59.1,272,69,44,32,10,18,11,4,2,53,"Bryce McKnight","sa3037677",
"Albert Roblez","ORST",22,2,1,1.5,24,0,0,0,14,30,121,18,5,5,1,13,1,1,0,53,"Albert Roblez","sa3040930",837597
"Shea Wendt","CREI",21,2,1,3.9303796519417182,22,7,0,0,2,52.2,239,36,24,23,1,42,10,7,0,53,"Shea Wendt","sa3044999",
"Keenan Anzai","UCD",,4,2,4.115853562800394,12,9,1,1,0,54.2,235,56,31,25,2,19,5,1,0,53,"Keenan Anzai","sa3058506",
"Will Bartkoski","GAST",24,5,2,3.921787625919371,23,4,1,0,4,59.2,270,38,26,26,3,35,24,3,0,53,"Will Bartkoski","sa3058564",
"Andrew Speranza","MRST",,2,3,5.487804878048781,20,1,0,0,1,41,199,45,29,25,2,25,7,4,0,53,"Andrew Speranza","sa3060647",
"Tyler Weimer","ARST",20,5,2,3.0355030270977816,20,3,0,0,2,56.1,227,46,21,19,5,13,1,2,0,53,"Tyler Weimer","sa3060899",
"Jackson Burns","TTU",20,2,3,6.75,12,11,0,0,0,52,239,60,41,39,9,24,6,1,0,53,"Jackson Burns","sa3062819",
"Ty Madison","SDST",,4,5,4.668224132636805,22,6,0,0,3,71.1,298,73,38,37,9,11,5,6,0,53,"Ty Madison","sa3065084",
"Brady Fox","UMBC",20,3,4,4.604651162790698,20,1,0,0,5,43,198,35,23,22,5,25,12,2,0,53,"Brady Fox","sa3065300",
"Adam Merritt","MASS",,3,3,4.994219543055285,13,9,0,0,0,57.2,252,45,36,32,3,30,8,6,1,53,"Adam Merritt","sa3065574",
"Antonio Doganiero","PITT",20,6,5,4.628571529466281,15,13,0,0,0,58.1,262,63,43,30,11,21,2,5,0,53,"Antonio Doganiero","sa3065788",
"Everett Garber","BUCK",20,4,3,4.673076923076923,12,9,1,0,0,52,237,50,33,27,5,29,9,5,1,53,"Everett Garber","sa3065794",
"Sam Falace","SIE",,2,4,6.808695878027074,14,8,0,0,0,38.1,196,29,33,29,5,46,6,9,0,53,"Sam Falace","sa3067233",
"Cooper Carlgren","LAM",23,2,1,4.438356048417913,19,4,0,0,0,48.2,220,42,29,24,5,25,8,5,0,53,"Cooper Carlgren","sa3069744",
"Trajan Lee","GTWN",,3,3,7.425000177025799,16,10,0,0,0,53.1,259,54,53,44,5,30,19,6,0,53,"Trajan Lee","sa3070580",
"Tyler Roark","ULM",,3,3,5.770992198361922,20,0,0,0,3,43.2,203,44,31,28,9,26,1,3,0,53,"Tyler Roark","sa3071129",
"Chase Mayer","AMCC",,3,2,3.573529511999509,14,5,0,0,3,45.1,188,35,20,18,5,16,2,2,0,53,"Chase Mayer","sa3075005",
"Justus Agosto","UNA",23,2,4,5.785714285714286,21,8,0,0,1,56,253,51,36,36,3,34,8,4,0,52,"Justus Agosto","sa3025800",
"Colby Barker","MRMK",,9,3,3.96682450111626,14,8,0,0,0,70.1,303,60,34,31,11,35,6,3,0,52,"Colby Barker","sa3026571",
"Rafael Capistran","GRAM",23,2,3,6.352941354665794,25,0,0,0,3,45.1,221,42,44,32,4,36,6,5,0,52,"Rafael Capistran","sa3028387",
"Joshua Caravalho","HCU",,3,5,7.179190593141973,15,8,0,0,0,57.2,271,65,52,46,12,28,5,5,0,52,"Joshua Caravalho","sa3028404",
"Jimmy Gilleran","STO",22,4,0,4.5,13,13,0,0,0,62,277,57,42,31,3,32,5,0,0,52,"Jimmy Gilleran","sa3032234",
"Evan Jones","UCF",22,1,3,4.108695652173913,25,0,0,1,4,46,193,36,26,21,10,16,4,5,1,52,"Evan Jones","sa3034871",
"Reagan Rivera","IU",23,0,5,9.346154120405759,19,8,0,0,3,43.1,219,54,52,45,8,25,8,4,2,52,"Reagan Rivera","sa3040840",
"Thomas Shurtleff","PENN",21,6,2,2.9508196721311477,11,4,0,0,0,61,253,56,23,20,4,15,7,4,0,52,"Thomas Shurtleff","sa3042244",
"Spencer Stearns","SIUE",,8,3,3.7351777529757126,15,15,0,0,0,84.1,355,80,40,35,8,21,13,2,0,52,"Spencer Stearns","sa3042992",
"Griffin Stieg","VT",22,2,5,7.462311271693886,16,15,0,0,0,66.1,317,86,56,55,10,33,9,2,2,52,"Griffin Stieg","sa3043121",703495
"Will Howell","MEM",21,6,6,6.588516986920553,15,15,0,0,0,69.2,327,77,53,51,8,37,10,5,0,52,"Will Howell","sa3059538",
"Jonah Johnson","LMU",22,2,7,9,15,14,0,0,0,66,323,98,73,66,11,32,11,3,0,52,"Jonah Johnson","sa3059612",
"Ryan Parker","SHU",25,4,4,5.6016595737042705,14,13,1,0,0,80.1,379,94,62,50,8,38,10,8,0,52,"Ryan Parker","sa3060214",
"Sam Simmons","UTSA",22,8,4,2.430000092697147,27,0,0,0,5,66.2,285,59,24,18,2,20,4,1,0,52,"Sam Simmons","sa3060578",
"Kaden Smith","USF",20,4,3,4.242857027248464,16,8,0,0,0,46.2,220,41,28,22,8,25,17,2,0,52,"Kaden Smith","sa3060619",
"Noah Wech","OKST",20,2,4,4.856115241184241,25,1,0,0,6,46.1,206,48,27,25,6,21,5,4,1,52,"Noah Wech","sa3060893",
"Ben Winslow","YALE",21,1,3,3.6141733369053317,15,0,0,0,2,42.1,172,32,19,17,8,9,4,3,0,52,"Ben Winslow","sa3065625",
"Easton Hawk","UCLA",20,7,4,1.9285714285714286,34,0,0,0,14,42,178,29,14,9,4,19,2,3,0,52,"Easton Hawk","sa3066894",
"Miguel Hugas","MER",21,9,2,6.168103245435805,16,15,0,0,0,77.1,351,86,58,53,9,24,21,8,4,52,"Miguel Hugas","sa3070386",806125
"Evan Jones","WAKE",19,2,1,4.22608709670646,22,1,0,1,3,38.1,174,26,21,18,2,30,5,6,2,52,"Evan Jones","sa3070458",
"Aidan Paul","HPU",,5,3,4.875,15,15,1,0,0,72,319,71,46,39,15,30,6,4,0,52,"Aidan Paul","sa3070964",
"Owen Phypers","NAVY",,5,4,6,11,10,0,0,0,54,239,59,38,36,8,18,6,6,0,52,"Owen Phypers","sa3071009",
"Connor Raridan","PAC",19,2,1,6.690265260873128,26,0,0,0,2,37.2,193,41,30,28,4,31,8,6,0,52,"Connor Raridan","sa3071076",
"Jarret Williams","LAM",,2,3,3.8343196131761452,16,12,0,0,0,56.1,253,48,27,24,4,22,12,3,0,52,"Jarret Williams","sa3071617",
"Zach Strickland","UCLA",20,6,1,2.8173913978043066,27,0,0,0,1,38.1,151,27,15,12,5,6,4,2,0,52,"Zach Strickland","sa3073811",
"Alec Johnson","LMU",,1,8,7.8607593038834365,21,6,0,0,0,52.2,261,76,55,46,4,18,6,7,0,52,"Alec Johnson","sa3073965",
"Brady Estes","CP",,4,1,3.612676153389196,27,1,0,0,2,47.1,214,36,19,19,3,32,6,6,0,52,"Brady Estes","sa3074092",
"Brandon Adams","UNF",,5,1,3.085714285714286,21,0,0,0,4,35,142,23,13,12,4,14,2,4,0,51,"Brandon Adams","sa3025748",
"Chase Carson","CLT",23,2,4,5.901639344262295,28,1,0,0,1,61,290,76,47,40,6,23,5,6,2,51,"Chase Carson","sa3028512",
"James Geshel","EIU",23,4,3,4.411764705882353,22,1,0,0,9,51,235,48,27,25,7,25,8,2,0,51,"James Geshel","sa3032158",
"Thomas Harper","ILST",22,4,5,6.101694915254237,19,10,0,0,0,59,279,64,43,40,9,27,17,4,0,51,"Thomas Harper","sa3033250",
"Gauge Lockhart","SF",24,4,3,4.990521146565618,16,15,0,0,0,70.1,307,58,42,39,5,37,12,2,1,51,"Gauge Lockhart","sa3036433",
"Jackson Mitchell","BING",21,3,1,4.224489795918367,16,6,0,0,4,49,197,37,25,23,10,15,2,3,0,51,"Jackson Mitchell","sa3038168",828482
"Carter Monke","MSU",23,4,5,4.886877996759821,15,15,0,0,0,73.2,324,88,44,40,9,15,8,2,1,51,"Carter Monke","sa3038234",
"Josh Och","USM",21,6,2,4.33928586208091,27,0,0,0,3,37.1,162,29,18,18,5,17,7,2,0,51,"Josh Och","sa3039015",
"Quentin Pohorski","SF",23,1,1,3.4225353032108172,16,2,0,0,8,47.1,197,30,19,18,4,24,3,2,0,51,"Quentin Pohorski","sa3040021",
"Thomas Santana","COLU",22,5,5,5.279329496429923,12,12,0,0,0,59.2,281,62,41,35,8,29,16,2,3,51,"Thomas Santana","sa3041542",
"Brayden Sharp","RICE",21,4,2,4.1538462757358925,19,4,0,0,1,43.1,196,34,24,20,7,30,5,5,1,51,"Brayden Sharp","sa3042071",
"Robbie Stewart","FOR",,5,5,5.837837988308004,24,4,0,0,0,49.1,232,45,36,32,6,27,14,5,0,51,"Robbie Stewart","sa3043113",
"Jackson Thomas","WASH",23,3,4,4.755681715105193,14,11,0,0,0,58.2,267,64,37,31,7,18,8,3,0,51,"Jackson Thomas","sa3043698",
"Kade Walker","JKST",23,5,4,6.171428403270492,21,7,0,0,2,46.2,222,55,39,32,4,25,6,5,0,51,"Kade Walker","sa3044678",
"Kike Cienfuegos","RGV",,7,3,4.841379437713082,14,4,0,0,2,48.1,217,56,29,26,5,11,5,7,0,51,"Kike Cienfuegos","sa3058866",
"Braden Curry","TOL",21,0,4,8.287128399872415,18,0,0,0,0,33.2,168,28,31,31,5,43,5,14,0,51,"Braden Curry","sa3058972",
"Andrew Damiani","NIA",22,5,5,2.5540541198847517,28,0,0,0,12,49.1,201,29,16,14,3,18,5,3,0,51,"Andrew Damiani","sa3058982",
"JC Dermody","ULM",22,5,6,6.480000141252793,13,13,2,0,0,58.1,287,74,45,42,7,27,11,6,0,51,"JC Dermody","sa3059041",
"Evan Holewinski","KENT",21,4,0,2.048275915955535,16,0,0,0,5,48.1,193,35,16,11,1,9,4,4,0,51,"Evan Holewinski","sa3059509",
"Wil Libbert","MISS",21,2,2,6.1875,17,8,0,0,0,48,220,56,37,33,10,23,3,1,1,51,"Wil Libbert","sa3059810",806143
"Griffin Smith","WSU",22,5,5,6.379746835443038,17,16,0,0,0,79,346,89,61,56,14,22,6,2,0,51,"Griffin Smith","sa3060612",
"Joe Sperry","MINN",22,4,3,2.872340425531915,24,0,0,0,1,47,196,41,16,15,5,13,4,4,0,51,"Joe Sperry","sa3060648",
"Cameron Teper","CBU",21,7,2,4.856115241184241,32,2,0,0,1,46.1,207,47,30,25,7,18,5,6,0,51,"Cameron Teper","sa3060730",
"Colin Trizuto","WAG",22,6,3,4.567669303941922,15,15,3,0,0,88.2,386,98,56,45,3,28,13,2,0,51,"Colin Trizuto","sa3060790",
"Tyrell Williams","PRES",,2,3,4.862559065884447,17,12,0,0,0,70.1,319,74,48,38,9,30,6,3,0,51,"Tyrell Williams","sa3060935",
"Andrew Allen","ARST",,1,6,5.8,15,7,0,0,1,45,195,47,29,29,7,18,4,0,0,51,"Andrew Allen","sa3062553",
"Ashton Johnson","BYU",22,1,5,4.228915759831526,23,0,0,0,5,55.1,245,59,32,26,4,21,0,0,0,51,"Ashton Johnson","sa3062621",
"Ryan McPherson","MSST",20,4,1,3.558139534883721,10,10,0,0,0,43,179,37,20,17,4,13,2,2,0,51,"Ryan McPherson","sa3062873",
"Alex Sotiropoulos","COLU",20,2,4,6.567567432144425,12,11,0,0,0,61.2,288,62,50,45,5,39,8,10,1,51,"Alex Sotiropoulos","sa3065140",
"Cohen Gomez","STAN",20,4,2,5.818965325882835,27,1,0,0,1,38.2,176,41,27,25,4,19,0,5,1,51,"Cohen Gomez","sa3066317",
